,proc_flag,slope40,conf_flag,slope40_noise,sigma40_noise,corr_flag,sm,sat_id,ssf,sigma40,dir,sm_noise,snow_prob,frozen_prob,abs_sm_gldas,abs_sm_noise_gldas,abs_sm_hwsd,abs_sm_noise_hwsd
2010-11-25 08:30:43.125033,0,-0.1,1,0.00061,0.089999996,0,26.18,3,2,-11.86,1,2.06,11,96,,,,
2010-11-25 10:10:58.124985,0,-0.1,1,0.00061,0.089999996,0,22.17,3,2,-12.04,1,2.06,11,96,,,,
2010-11-25 20:05:30.000019,0,-0.1,1,0.00061,0.089999996,0,36.39,3,2,-11.38,0,2.06,11,96,,,,
2010-11-26 18:04:26.249980,0,-0.1,1,0.00062,0.089999996,0,27.8,3,2,-11.78,0,2.06,0,93,,,,
2010-11-26 19:44:39.374016,0,-0.1,1,0.00062,0.089999996,0,28.949999,3,2,-11.73,0,2.06,0,93,,,,
2010-11-27 17:43:50.625004,0,-0.1,1,0.00062999997,0.089999996,0,32.48,3,2,-11.57,0,2.06,11,71,,,,
2010-11-28 10:48:44.999972,0,-0.1,1,0.00062999997,0.089999996,0,33.57,3,2,-11.5199995,1,2.06,11,79,,,,
2010-11-29 08:48:07.499030,0,-0.101,1,0.00064,0.089999996,0,19.699999,3,2,-12.16,1,2.07,22,68,,,,
2010-11-29 10:28:11.249012,0,-0.101,1,0.00064,0.089999996,0,23.74,3,2,-11.98,1,2.06,22,68,,,,
2010-11-30 08:27:16.875014,0,-0.101,1,0.00064,0.089999996,0,36.52,3,2,-11.389999,1,2.05,22,64,,,,
2010-11-30 10:07:33.750019,0,-0.101,1,0.00064,0.089999996,0,28.18,3,2,-11.7699995,1,2.06,22,64,,,,
2010-11-30 18:21:41.248972,0,-0.101,1,0.00064,0.089999996,0,26.3,3,2,-11.86,0,2.06,22,64,,,,
2010-11-30 20:02:03.750000,0,-0.101,1,0.00064,0.089999996,0,36.989998,3,2,-11.37,0,2.05,22,64,,,,
2010-12-01 18:01:03.749980,0,-0.101,1,0.00065,0.089999996,0,25.09,3,2,-11.92,0,2.06,11,82,,,,
2010-12-01 19:41:13.123996,0,-0.101,1,0.00065,0.089999996,0,27.25,3,2,-11.82,0,2.06,11,82,,,,
2010-12-02 17:40:28.125004,0,-0.101,1,0.00065,0.089999996,0,30.14,3,2,-11.69,0,2.05,0,100,,,,
2010-12-03 10:45:22.499971,0,-0.101,1,0.00065999996,0.089999996,0,30.779999,3,2,-11.66,1,2.05,0,100,,,,
2010-12-04 08:44:41.249961,0,-0.101,1,0.00065999996,0.089999996,0,19.77,3,2,-12.17,1,2.06,11,100,,,,
2010-12-04 10:24:46.874995,0,-0.101,1,0.00065999996,0.089999996,0,28.099998,3,2,-11.79,1,2.05,11,100,,,,
2010-12-05 08:23:50.624995,0,-0.101,1,0.00065999996,0.089999996,0,28.849998,3,2,-11.75,1,2.05,11,100,,,,
2010-12-05 10:04:11.250018,0,-0.101,1,0.00065999996,0.089999996,0,23.07,3,2,-12.0199995,1,2.06,11,100,,,,
2010-12-05 18:18:16.875043,0,-0.101,1,0.00065999996,0.089999996,0,21.67,3,2,-12.08,0,2.06,11,100,,,,
2010-12-05 19:58:37.499980,0,-0.101,1,0.00065999996,0.089999996,0,32.8,3,2,-11.57,0,2.05,11,100,,,,
2010-12-06 17:57:39.375014,0,-0.101,1,0.00067,0.089999996,0,28.89,3,2,-11.75,0,2.05,22,100,,,,
2010-12-06 19:37:46.875014,0,-0.101,1,0.00067,0.089999996,0,26.599998,3,2,-11.86,0,2.06,22,100,,,,
2010-12-07 17:37:05.623968,0,-0.102000006,1,0.00068,0.089999996,0,36.809998,3,2,-11.38,0,2.05,22,96,,,,
2010-12-08 10:41:58.125004,0,-0.102000006,1,0.00068,0.089999996,0,34.78,3,2,-11.48,1,2.05,33,96,,,,
2010-12-09 08:41:15.000028,0,-0.102000006,1,0.00068,0.089999996,0,32.38,3,2,-11.59,1,2.06,33,86,,,,
2010-12-09 10:21:24.374995,0,-0.102000006,1,0.00068,0.089999996,0,35.96,3,2,-11.429999,1,2.05,33,86,,,,
2010-12-10 08:20:24.374024,0,-0.102000006,1,0.00068999996,0.089999996,0,44.64,3,2,-11.0199995,1,2.05,22,96,,,,
2010-12-10 10:00:46.874966,0,-0.102000006,1,0.00068999996,0.089999996,0,31.859999,3,2,-11.62,1,2.06,22,96,,,,
2010-12-10 18:14:52.499990,0,-0.102000006,1,0.00068999996,0.089999996,0,38.07,3,2,-11.33,0,2.06,22,96,,,,
2010-12-10 19:55:11.249961,0,-0.102000006,1,0.00068999996,0.089999996,0,49.77,3,2,-10.78,0,2.05,22,96,,,,
2010-12-11 17:54:14.999961,0,-0.102000006,1,0.00068999996,0.089999996,0,43.37,3,2,-11.08,0,2.05,11,100,,,,
2010-12-11 19:34:20.624995,0,-0.102000006,1,0.00068999996,0.089999996,0,39.37,3,2,-11.2699995,0,2.06,11,100,,,,
2010-12-12 17:33:41.250038,0,-0.102000006,1,0.0007,0.089999996,0,49.91,3,2,-10.78,0,2.06,11,89,,,,
2010-12-13 10:38:35.625004,0,-0.102000006,1,0.0007,0.089999996,0,47.879997,3,2,-10.87,1,2.06,11,82,,,,
2010-12-14 08:37:48.750009,0,-0.102000006,1,0.0007,0.089999996,0,42.829998,3,2,-11.11,1,2.05,33,93,,,,
2010-12-14 10:17:58.124976,0,-0.102000006,1,0.0007,0.089999996,0,40.66,3,2,-11.21,1,2.06,33,93,,,,
2010-12-15 08:16:58.125042,0,-0.102000006,1,0.0007,0.089999996,0,45.62,3,2,-10.98,1,2.06,33,93,,,,
2010-12-15 09:57:22.500000,0,-0.102000006,1,0.0007,0.089999996,0,30.529999,3,2,-11.679999,1,2.07,33,93,,,,
2010-12-15 18:11:28.125024,0,-0.102000006,1,0.0007,0.089999996,0,31.789999,3,2,-11.62,0,2.06,33,93,,,,
2010-12-15 19:51:45.000028,0,-0.102000006,1,0.0007,0.089999996,0,37.079998,3,2,-11.37,0,2.06,33,93,,,,
2010-12-16 17:50:52.500048,0,-0.10300001,1,0.0007,0.089999996,0,41.059998,3,2,-11.19,0,2.06,44,100,,,,
2010-12-16 19:30:54.374976,0,-0.10300001,1,0.0007,0.089999996,0,30.72,3,2,-11.67,0,2.06,44,100,,,,
2010-12-18 10:35:11.250038,0,-0.10300001,1,0.0007,0.089999996,0,30.49,3,2,-11.679999,1,2.07,22,100,,,,
2010-12-19 08:34:22.499990,0,-0.10300001,1,0.0007,0.089999996,0,25.38,3,2,-11.92,1,2.07,44,100,,,,
2010-12-19 10:14:35.624976,0,-0.10300001,1,0.0007,0.089999996,0,26.97,3,2,-11.849999,1,2.07,44,100,,,,
2010-12-19 20:09:09.374024,0,-0.10300001,1,0.0007,0.089999996,0,45.77,3,2,-10.969999,0,2.08,44,100,,,,
2010-12-20 08:13:31.875024,0,-0.104,1,0.0007,0.089999996,0,40.28,3,2,-11.23,1,2.08,22,100,,,,
2010-12-20 18:08:03.750057,0,-0.104,1,0.0007,0.089999996,0,36.14,3,2,-11.42,0,2.07,22,100,,,,
2010-12-20 19:48:18.750010,0,-0.104,1,0.0007,0.089999996,0,42.53,3,2,-11.13,0,2.06,22,100,,,,
2010-12-21 17:47:28.124995,0,-0.104,1,0.0007,0.089999996,0,44.09,3,2,-11.059999,0,2.07,56,100,,,,
2010-12-23 08:51:44.999020,0,-0.104,1,0.00068999996,0.089999996,0,38.129997,3,2,-11.34,1,2.06,67,100,,,,
2010-12-23 10:31:46.874035,0,-0.104,1,0.00068999996,0.089999996,0,53.55,3,2,-10.62,1,2.07,67,100,,,,
2010-12-24 08:30:56.249972,0,-0.105000004,1,0.00068999996,0.089999996,0,45.899998,3,2,-10.98,1,2.07,44,100,,,,
2010-12-24 10:11:11.250008,0,-0.105000004,1,0.00068999996,0.089999996,0,44.309998,3,2,-11.05,1,2.07,44,100,,,,
2010-12-24 20:05:43.125042,0,-0.105000004,1,0.00068999996,0.089999996,0,60.73,3,2,-10.29,0,2.08,44,100,,,,
2010-12-25 18:04:39.375004,0,-0.105000004,1,0.00068999996,0.089999996,0,35.55,3,2,-11.46,0,2.07,56,100,,,,
2010-12-25 19:44:50.623987,0,-0.105000004,1,0.00068999996,0.089999996,0,40.6,3,2,-11.23,0,2.07,56,100,,,,
2010-12-26 17:44:03.750028,0,-0.106000006,1,0.00068,0.089999996,0,41.89,3,2,-11.17,0,2.09,44,100,,,,
2010-12-27 10:48:56.250028,0,-0.106000006,1,0.00068,0.089999996,0,35.05,3,2,-11.49,1,2.1,33,100,,,,
2010-12-28 08:48:18.750038,0,-0.106000006,1,0.00067,0.089999996,0,33.05,3,2,-11.59,1,2.07,56,100,,,,
2010-12-28 10:28:22.498982,0,-0.106000006,1,0.00067,0.089999996,0,45.73,3,2,-10.99,1,2.08,56,100,,,,
2010-12-29 08:27:30.000038,0,-0.10700001,1,0.00067,0.089999996,0,45.489998,3,2,-11.01,1,2.08,67,100,,,,
2010-12-29 10:07:46.874956,0,-0.10700001,1,0.00067,0.089999996,0,36.82,3,2,-11.41,1,2.07,67,100,,,,
2010-12-29 18:21:52.499030,0,-0.10700001,1,0.00067,0.089999996,0,33.969997,3,2,-11.55,0,2.07,67,100,,,,
2010-12-29 20:02:14.999971,0,-0.10700001,1,0.00067,0.089999996,0,51.34,3,2,-10.73,0,2.09,67,100,,,,
2010-12-30 18:01:15.000038,0,-0.10700001,1,0.00067,0.089999996,0,38.62,3,2,-11.33,0,2.08,56,100,,,,
2010-12-30 19:41:24.375004,0,-0.10700001,1,0.00067,0.089999996,0,36.04,3,2,-11.45,0,2.08,56,100,,,,
2010-12-31 17:40:39.374976,0,-0.10700001,1,0.00065999996,0.089999996,0,40.829998,3,2,-11.23,0,2.1,56,100,,,,
2011-01-01 10:45:33.750028,0,-0.108,1,0.00065999996,0.089999996,0,41.37,3,2,-11.21,1,2.11,78,100,,,,
2011-01-02 08:44:52.500019,0,-0.108,1,0.00065999996,0.089999996,0,24.869999,3,2,-11.98,1,2.08,78,100,,,,
2011-01-02 10:24:58.124016,0,-0.108,1,0.00065999996,0.089999996,0,34.98,3,2,-11.509999,1,2.1,78,100,,,,
2011-01-03 08:24:01.874016,0,-0.108,1,0.00065,0.089999996,0,47.85,3,2,-10.91,1,2.1,44,100,,,,
2011-01-03 10:04:20.625024,0,-0.108,1,0.00065,0.089999996,0,36.7,3,2,-11.429999,1,2.07,44,100,,,,
2011-01-03 18:18:28.124064,0,-0.108,1,0.00065,0.089999996,0,42.1,3,2,-11.179999,0,2.07,44,100,,,,
2011-01-03 19:58:48.749952,0,-0.108,1,0.00065,0.089999996,0,58.859997,3,2,-10.389999,0,2.1,44,100,,,,
2011-01-04 17:57:50.624985,0,-0.109000005,1,0.00065,0.089999996,0,48.829998,3,2,-10.86,0,2.09,78,100,,,,
2011-01-04 19:37:58.124985,0,-0.109000005,1,0.00065,0.089999996,0,41.89,3,2,-11.19,0,2.08,78,100,,,,
2011-01-05 17:37:15.000009,0,-0.109000005,1,0.00065,0.089999996,0,56.989998,3,2,-10.48,0,2.11,56,100,,,,
2011-01-06 10:42:09.374976,0,-0.109000005,1,0.00065,0.089999996,0,49.289997,3,2,-10.849999,1,2.12,67,100,,,,
2011-01-07 08:41:26.250000,0,-0.11000001,1,0.00064,0.089999996,0,26.109999,3,2,-11.94,1,2.09,44,100,,,,
2011-01-07 10:21:33.750000,0,-0.11000001,1,0.00064,0.089999996,0,35.59,3,2,-11.49,1,2.1,44,100,,,,
2011-01-08 08:20:33.749980,0,-0.11000001,1,0.00064,0.089999996,0,43.53,3,2,-11.12,1,2.11,56,100,,,,
2011-01-08 10:00:56.249972,0,-0.11000001,1,0.00064,0.089999996,0,32.27,3,2,-11.65,1,2.07,56,100,,,,
2011-01-08 18:15:02.812003,0,-0.11000001,1,0.00064,0.089999996,0,31.09,3,2,-11.71,0,2.08,56,100,,,,
2011-01-08 19:55:20.625052,0,-0.11000001,1,0.00064,0.089999996,0,44.71,3,2,-11.07,0,2.1,56,100,,,,
2011-01-09 17:54:24.375052,0,-0.11000001,1,0.00064,0.089999996,0,48.94,3,2,-10.87,0,2.1,56,100,,,,
2011-01-09 19:34:30.000000,0,-0.11000001,1,0.00064,0.089999996,0,35.94,3,2,-11.48,0,2.08,56,100,,,,
2011-01-10 17:33:50.625042,0,-0.11000001,1,0.00064,0.099999994,0,52.469997,3,2,-10.7,0,2.1299999,67,100,,,,
2011-01-11 10:38:43.124956,0,-0.11100001,1,0.00064,0.099999994,0,43.579998,3,2,-11.12,1,2.12,56,100,,,,
2011-01-12 08:37:58.125014,0,-0.11100001,1,0.00064,0.089999996,0,31.06,3,2,-11.719999,1,2.09,56,100,,,,
2011-01-12 10:18:07.499030,0,-0.11100001,1,0.00064,0.089999996,0,36.35,3,2,-11.469999,1,2.1,56,100,,,,
2011-01-13 08:17:05.624995,0,-0.11100001,1,0.00064,0.099999994,0,46.66,3,2,-10.98,1,2.12,67,100,,,,
2011-01-13 09:57:30.000038,0,-0.11100001,1,0.00064,0.089999996,0,27.349998,3,2,-11.9,1,2.08,67,100,,,,
2011-01-13 18:11:37.498992,0,-0.11100001,1,0.00064,0.089999996,0,34.35,3,2,-11.559999,0,2.09,67,100,,,,
2011-01-13 19:51:52.499030,0,-0.11100001,1,0.00064,0.089999996,0,47.18,3,2,-10.96,0,2.1,67,100,,,,
2011-01-14 17:51:00.000000,0,-0.11100001,1,0.00064,0.089999996,0,58.489998,3,2,-10.42,0,2.11,67,100,,,,
2011-01-14 19:31:03.749980,0,-0.11100001,1,0.00064,0.089999996,0,44.46,3,2,-11.09,0,2.07,67,100,,,,
2011-01-16 10:35:18.749990,0,-0.11100001,1,0.00064,0.099999994,0,43.57,3,2,-11.13,1,2.12,44,100,,,,
2011-01-17 08:34:30.000028,0,-0.11100001,1,0.00064,0.089999996,0,33.52,3,2,-11.61,1,2.1,44,100,,,,
2011-01-17 10:14:43.124064,0,-0.11100001,1,0.00064,0.089999996,0,32.88,3,2,-11.639999,1,2.1,44,100,,,,
2011-01-17 20:09:16.875014,0,-0.11100001,1,0.00064,0.099999994,0,54.18,3,2,-10.63,0,2.1299999,44,100,,,,
2011-01-18 08:13:37.500010,0,-0.112,1,0.00064,0.099999994,0,48.93,3,2,-10.88,1,2.1299999,67,89,,,,
2011-01-18 18:08:11.250009,0,-0.112,1,0.00064,0.089999996,0,35.38,3,2,-11.5199995,0,2.09,67,89,,,,
2011-01-18 19:48:24.374995,0,-0.112,1,0.00064,0.089999996,0,42.329998,3,2,-11.19,0,2.1,67,89,,,,
2011-01-19 17:47:35.625033,0,-0.112,1,0.00064,0.099999994,0,50.25,3,2,-10.809999,0,2.12,44,100,,,,
2011-01-21 08:51:52.500009,0,-0.112,1,0.00064,0.089999996,0,35.219997,3,2,-11.53,1,2.07,78,100,,,,
2011-01-21 10:31:54.375024,0,-0.112,1,0.00064,0.099999994,0,52.32,3,2,-10.719999,1,2.12,78,100,,,,
2011-01-22 08:31:01.875042,0,-0.112,1,0.00065,0.089999996,0,36.3,3,2,-11.48,1,2.11,89,100,,,,
2011-01-22 10:11:16.874995,0,-0.112,1,0.00065,0.089999996,0,31.31,3,2,-11.71,1,2.09,89,100,,,,
2011-01-22 20:05:48.750028,0,-0.112,1,0.00065,0.099999994,0,60.55,3,2,-10.33,0,2.1299999,89,100,,,,
2011-01-23 08:10:09.373987,0,-0.112,1,0.00065,0.099999994,0,62.789997,3,2,-10.219999,1,2.1399999,67,100,,,,
2011-01-23 18:04:44.999990,0,-0.112,1,0.00065,0.089999996,0,39.86,3,2,-11.309999,0,2.1,67,100,,,,
2011-01-23 19:44:58.124976,0,-0.112,1,0.00065,0.089999996,0,43.05,3,2,-11.16,0,2.1,67,100,,,,
2011-01-24 17:44:09.375014,0,-0.112,1,0.00065,0.099999994,0,48.78,3,2,-10.889999,0,2.12,67,100,,,,
2011-01-25 10:49:03.749030,0,-0.112,1,0.00065,0.099999994,0,45.16,3,2,-11.059999,1,2.1399999,67,100,,,,
2011-01-26 08:48:24.375024,0,-0.112,1,0.00065999996,0.089999996,0,56.42,3,2,-10.5199995,1,2.07,67,100,,,,
2011-01-26 10:28:28.125004,0,-0.112,1,0.00065999996,0.099999994,0,56.82,3,2,-10.5,1,2.11,67,100,,,,
2011-01-27 08:27:33.749971,0,-0.112,1,0.00065999996,0.089999996,0,46.8,3,2,-10.98,1,2.11,56,100,,,,
2011-01-27 10:07:52.498992,0,-0.112,1,0.00065999996,0.089999996,0,41.92,3,2,-11.21,1,2.09,56,100,,,,
2011-01-27 18:21:58.124966,0,-0.112,1,0.00065999996,0.089999996,0,54.93,3,2,-10.59,0,2.07,56,100,,,,
2011-01-27 20:02:20.625043,0,-0.112,1,0.00065999996,0.099999994,0,71.03,3,2,-9.83,0,2.12,56,100,,,,
2011-01-28 18:01:20.625024,0,-0.112,1,0.00065999996,0.089999996,0,60.42,3,2,-10.33,0,2.1,78,100,,,,
2011-01-28 19:41:29.999990,0,-0.112,1,0.00065999996,0.089999996,0,58.239998,3,2,-10.44,0,2.09,78,100,,,,
2011-01-29 17:40:44.999961,0,-0.112,1,0.00067,0.099999994,0,55.52,3,2,-10.57,0,2.1299999,78,100,,,,
2011-01-30 10:45:37.499961,0,-0.112,1,0.00067,0.099999994,0,46.51,3,2,-10.99,1,2.1399999,78,100,,,,
2011-01-31 08:44:56.250038,0,-0.112,1,0.00067,0.089999996,0,46.11,3,2,-11.01,1,2.08,67,96,,,,
2011-01-31 10:25:03.749952,0,-0.112,1,0.00067,0.089999996,0,54.379997,3,2,-10.62,1,2.11,67,96,,,,
2011-02-01 08:24:05.624985,0,-0.112,1,0.00067,0.099999994,0,38.02,3,2,-11.4,1,2.12,78,100,,,,
2011-02-01 10:04:26.250009,0,-0.112,1,0.00067,0.089999996,0,40.66,3,2,-11.2699995,1,2.08,78,100,,,,
2011-02-01 18:18:31.875033,0,-0.112,1,0.00067,0.089999996,0,51.309998,3,2,-10.7699995,0,2.08,78,100,,,,
2011-02-01 19:58:52.499971,0,-0.112,1,0.00067,0.099999994,0,56.129997,3,2,-10.54,0,2.12,78,100,,,,
2011-02-02 17:57:54.375004,0,-0.112,1,0.00067,0.089999996,0,45.45,3,2,-11.05,0,2.11,78,100,,,,
2011-02-02 19:38:01.873968,0,-0.112,1,0.00067,0.089999996,0,42.19,3,2,-11.2,0,2.09,78,100,,,,
2011-02-03 17:37:18.750028,0,-0.112,1,0.00068,0.099999994,0,43.91,3,2,-11.12,0,2.1399999,78,100,,,,
2011-02-04 10:42:13.124995,0,-0.112,1,0.00068,0.099999994,0,43.309998,3,2,-11.15,1,2.1399999,67,100,,,,
2011-02-05 08:41:29.998982,0,-0.112,1,0.00068,0.089999996,0,47.64,3,2,-10.94,1,2.09,56,100,,,,
2011-02-05 10:21:37.500019,0,-0.112,1,0.00068,0.099999994,0,45.07,3,2,-11.059999,1,2.11,56,100,,,,
2011-02-06 08:20:37.500000,0,-0.113000005,1,0.00068,0.099999994,0,46.78,3,2,-10.98,1,2.1399999,78,100,,,,
2011-02-06 10:00:59.999990,0,-0.113000005,1,0.00068,0.089999996,0,47.649998,3,2,-10.94,1,2.07,78,100,,,,
2011-02-06 18:15:05.625014,0,-0.113000005,1,0.00068,0.089999996,0,50.809998,3,2,-10.79,0,2.08,78,100,,,,
2011-02-06 19:55:24.374985,0,-0.113000005,1,0.00068,0.099999994,0,54.57,3,2,-10.61,0,2.12,78,100,,,,
2011-02-07 17:54:28.124985,0,-0.113000005,1,0.00068,0.099999994,0,47.64,3,2,-10.94,0,2.12,56,100,,,,
2011-02-07 19:34:33.750019,0,-0.113000005,1,0.00068,0.089999996,0,46.579998,3,2,-10.99,0,2.08,56,100,,,,
2011-02-08 17:33:54.374976,0,-0.113000005,1,0.00068,0.099999994,0,47.92,3,2,-10.929999,0,2.1599998,78,100,,,,
2011-02-09 10:38:46.874976,0,-0.113000005,1,0.00068999996,0.099999994,0,44.84,3,2,-11.07,1,2.1499999,89,100,,,,
2011-02-10 08:38:01.875033,0,-0.113000005,1,0.00068999996,0.089999996,0,50.85,3,2,-10.79,1,2.1,67,100,,,,
2011-02-10 10:18:11.250000,0,-0.113000005,1,0.00068999996,0.099999994,0,49.05,3,2,-10.88,1,2.11,67,100,,,,
2011-02-11 08:17:09.375014,0,-0.113000005,1,0.00068999996,0.099999994,0,57.379997,3,2,-10.48,1,2.1599998,56,100,,,,
2011-02-11 09:57:33.749971,0,-0.113000005,1,0.00068999996,0.089999996,0,54.739998,3,2,-10.61,1,2.07,56,100,,,,
2011-02-11 18:11:39.374995,0,-0.113000005,1,0.00068999996,0.089999996,0,46.25,3,2,-11.01,0,2.1,56,100,,,,
2011-02-11 19:51:56.250000,0,-0.113000005,1,0.00068999996,0.099999994,0,46.3,3,2,-11.01,0,2.1299999,56,100,,,,
2011-02-12 17:51:01.874966,0,-0.11400001,1,0.00068999996,0.099999994,0,46.45,3,2,-11.0,0,2.1399999,78,100,,,,
2011-02-12 19:31:05.625034,0,-0.11400001,1,0.00068999996,0.089999996,0,44.09,3,2,-11.11,0,2.08,78,100,,,,
2011-02-14 10:35:20.625043,0,-0.11400001,1,0.00068999996,0.099999994,0,53.76,3,2,-10.65,1,2.1599998,56,100,,,,
2011-02-15 08:34:31.874995,0,-0.11400001,1,0.00068999996,0.099999994,0,57.05,3,2,-10.5,1,2.12,67,100,,,,
2011-02-15 10:14:44.999980,0,-0.11400001,1,0.00068999996,0.099999994,0,55.579998,3,2,-10.57,1,2.11,67,100,,,,
2011-02-15 20:09:20.623996,0,-0.11400001,1,0.00068999996,0.099999994,0,60.03,3,2,-10.36,0,2.19,67,100,,,,
2011-02-16 08:13:39.374976,0,-0.115,1,0.00068999996,0.099999994,0,55.35,3,2,-10.58,1,2.18,67,100,,,,
2011-02-16 18:08:13.124024,0,-0.115,1,0.00068999996,0.099999994,0,60.879997,3,2,-10.32,0,2.11,67,100,,,,
2011-02-16 19:48:26.249961,0,-0.115,1,0.00068999996,0.099999994,0,62.55,3,2,-10.24,0,2.1299999,67,100,,,,
2011-02-17 17:47:37.500000,0,-0.115,1,0.00068999996,0.099999994,0,64.409996,3,2,-10.15,0,2.1599998,56,100,,,,
2011-02-19 08:51:54.374976,0,-0.116000004,1,0.00068,0.089999996,0,53.27,3,2,-10.69,1,2.07,56,100,,,,
2011-02-19 10:31:56.249990,0,-0.116000004,1,0.00068,0.099999994,0,55.85,3,2,-10.559999,1,2.1699998,56,100,,,,
2011-02-20 08:31:03.748972,0,-0.116000004,1,0.00068,0.099999994,0,49.09,3,2,-10.889999,1,2.1499999,67,100,,,,
2011-02-20 10:11:18.749012,0,-0.116000004,1,0.00068,0.099999994,0,44.649998,3,2,-11.099999,1,2.12,67,100,,,,
2011-02-20 20:05:50.624995,0,-0.116000004,1,0.00068,0.099999994,0,59.57,3,2,-10.389999,0,2.19,67,100,,,,
2011-02-21 08:10:11.249990,0,-0.116000004,1,0.00068,0.099999994,0,55.5,3,2,-10.58,1,2.21,56,100,,,,
2011-02-21 18:04:46.875042,0,-0.116000004,1,0.00068,0.099999994,0,54.02,3,2,-10.65,0,2.1299999,56,100,,,,
2011-02-21 19:44:58.124976,0,-0.116000004,1,0.00068,0.099999994,0,50.96,3,2,-10.8,0,2.1299999,56,100,,,,
2011-02-22 17:44:11.249980,0,-0.117000006,1,0.00068,0.099999994,0,58.489998,3,2,-10.44,0,2.19,44,96,,,,
2011-02-23 10:49:03.749030,0,-0.117000006,1,0.00067,0.099999994,0,46.719997,3,2,-11.01,1,2.22,67,100,,,,
2011-02-24 08:48:26.249990,0,-0.11800001,1,0.00067,0.089999996,0,48.789997,3,2,-10.91,1,2.09,56,100,,,,
2011-02-24 10:28:29.999971,0,-0.11800001,1,0.00067,0.099999994,0,52.539997,3,2,-10.73,1,2.1699998,56,100,,,,
2011-02-25 08:27:35.625024,0,-0.11800001,1,0.00065999996,0.099999994,0,44.66,3,2,-11.11,1,2.1699998,56,100,,,,
2011-02-25 10:07:52.498992,0,-0.11800001,1,0.00065999996,0.099999994,0,42.75,3,2,-11.2,1,2.11,56,100,,,,
2011-02-25 18:21:58.124966,0,-0.11800001,1,0.00065999996,0.089999996,0,44.64,3,2,-11.11,0,2.08,56,100,,,,
2011-02-25 20:02:20.625043,0,-0.11800001,1,0.00065999996,0.099999994,0,48.739998,3,2,-10.91,0,2.2,56,100,,,,
2011-02-26 18:01:20.625024,0,-0.11800001,1,0.00065999996,0.099999994,0,49.62,3,2,-10.87,0,2.1499999,56,100,,,,
2011-02-26 19:41:29.999990,0,-0.11800001,1,0.00065999996,0.099999994,0,46.69,3,2,-11.01,0,2.1299999,56,100,,,,
2011-02-27 17:40:44.999961,0,-0.119,1,0.00065,0.099999994,0,46.01,3,2,-11.05,0,2.21,56,100,,,,
2011-02-28 10:45:37.499961,0,-0.119,1,0.00065,0.099999994,0,65.47,3,2,-10.12,1,2.22,56,100,,,,
2011-03-01 08:44:56.250038,0,-0.120000005,1,0.00062999997,0.099999994,0,38.09,3,2,-11.44,1,2.11,100,100,,,,
2011-03-01 10:25:01.874985,0,-0.120000005,1,0.00062999997,0.099999994,0,48.969997,3,2,-10.92,1,2.1699998,100,100,,,,
2011-03-02 08:24:05.624985,0,-0.12100001,1,0.00062999997,0.099999994,0,52.5,3,2,-10.75,1,2.19,67,100,,,,
2011-03-02 10:04:24.375043,0,-0.12100001,1,0.00062999997,0.099999994,0,52.23,3,2,-10.76,1,2.1,67,100,,,,
2011-03-02 18:18:31.875033,0,-0.12100001,1,0.00062999997,0.099999994,0,55.53,3,2,-10.599999,0,2.1,67,100,,,,
2011-03-02 19:58:52.499971,0,-0.12100001,1,0.00062999997,0.099999994,0,65.729996,3,2,-10.11,0,2.19,67,100,,,,
2011-03-03 17:57:54.375004,0,-0.12100001,1,0.00062999997,0.099999994,0,58.68,3,2,-10.45,0,2.1699998,67,100,,,,
2011-03-03 19:38:00.000038,0,-0.12100001,1,0.00062999997,0.099999994,0,52.219997,3,2,-10.7699995,0,2.12,67,100,,,,
2011-03-04 17:37:18.750028,0,-0.12100001,0,0.00062,0.099999994,0,62.92,3,1,-10.25,0,2.22,44,100,,,,
2011-03-05 10:42:11.250028,0,-0.12200001,1,0.00062,0.099999994,0,60.69,3,2,-10.36,1,2.22,44,86,,,,
2011-03-06 08:41:28.124966,0,-0.12200001,1,0.00061,0.099999994,0,51.36,3,2,-10.82,1,2.12,67,100,,,,
2011-03-06 10:21:35.625052,0,-0.12200001,1,0.00061,0.099999994,0,49.68,3,2,-10.9,1,2.1599998,67,100,,,,
2011-03-07 08:20:35.623996,0,-0.123,0,0.00061,0.099999994,0,56.199997,3,1,-10.59,1,2.2,67,96,,,,
2011-03-07 10:00:58.125024,0,-0.123,0,0.00061,0.099999994,0,59.09,3,1,-10.45,1,2.09,67,96,,,,
2011-03-07 18:15:03.749012,0,-0.123,0,0.00061,0.099999994,0,58.05,3,1,-10.5,0,2.11,67,96,,,,
2011-03-07 19:55:22.500019,0,-0.123,0,0.00061,0.099999994,0,66.79,3,1,-10.07,0,2.18,67,96,,,,
2011-03-08 17:54:26.250019,0,-0.123,1,0.00061,0.099999994,0,59.079998,3,2,-10.45,0,2.1699998,67,93,,,,
2011-03-08 19:34:31.874966,0,-0.123,1,0.00061,0.099999994,0,58.329998,3,2,-10.49,0,2.1,67,93,,,,
2011-03-09 17:33:52.498972,0,-0.123,1,0.00061,0.099999994,0,54.75,3,2,-10.66,0,2.22,67,100,,,,
2011-03-10 10:38:45.000009,0,-0.124000005,1,0.00061,0.099999994,0,62.739998,3,2,-10.2699995,1,2.2,56,100,,,,
2011-03-11 08:37:58.125014,0,-0.124000005,1,0.00061,0.099999994,0,49.18,3,2,-10.94,1,2.1399999,44,100,,,,
