point,cell,grid,lat,lon
2691299,1397,warp,55.698883,12.325635
2691303,1397,warp,55.698883,12.524436
2694861,1361,warp,55.811153,9.370503
2694865,1361,warp,55.811153,9.569876
2694869,1361,warp,55.811153,9.769248
2694873,1361,warp,55.811153,9.96862
2694905,1397,warp,55.811153,11.5636
2694913,1397,warp,55.811153,11.962345
2694917,1397,warp,55.811153,12.161717
2694921,1397,warp,55.811153,12.36109
2694925,1397,warp,55.811153,12.560462
