point,cell,grid,lat,lon
4020932,1507,smos,65.177002,29.687
4020933,1507,smos,65.175003,29.402
4020934,1507,smos,65.171997,29.120001
4020935,1507,smos,65.168999,28.836
4020936,1507,smos,65.166,28.554001
4020937,1507,smos,65.163002,28.27
4020938,1507,smos,65.157997,27.989
4020939,1507,smos,65.153,27.707001
4020940,1507,smos,65.149002,27.424
4020941,1507,smos,65.141998,27.143
4021445,1507,smos,65.306999,29.538
4021446,1507,smos,65.305,29.253
4021447,1507,smos,65.304001,28.968
4021448,1507,smos,65.301003,28.684
4021449,1507,smos,65.295998,28.4
4021450,1507,smos,65.292,28.117001
4021451,1507,smos,65.289001,27.833
4021452,1507,smos,65.282997,27.551001
4021453,1507,smos,65.278,27.268
4021454,1507,smos,65.273003,26.986
4021455,1507,smos,65.265999,26.704
4021456,1507,smos,65.260002,26.423
4021457,1507,smos,65.251999,26.142
4021458,1507,smos,65.245003,25.861
4021459,1507,smos,65.236,25.582001
4021460,1507,smos,65.226997,25.302
4019908,1506,smos,64.911003,29.42
4019909,1506,smos,64.906998,29.138
4019910,1506,smos,64.904999,28.857
4019911,1506,smos,64.902,28.576
4019912,1506,smos,64.898003,28.295
4019913,1506,smos,64.892998,28.016001
4019914,1506,smos,64.888,27.736
4019915,1506,smos,64.884003,27.457001
4020420,1507,smos,65.042999,29.552
4020421,1507,smos,65.041,29.27
4020422,1507,smos,65.039001,28.988001
4020423,1507,smos,65.036003,28.705
4020424,1507,smos,65.030998,28.423
4020425,1507,smos,65.027,28.142
4020426,1507,smos,65.024002,27.861
4020427,1507,smos,65.017998,27.58
4020428,1507,smos,65.013,27.301001
4020429,1507,smos,65.007004,27.02
4020430,1507,smos,65,26.74
4020431,1506,smos,64.994003,26.461
4020432,1506,smos,64.986,26.183001
4020433,1506,smos,64.977997,25.905001
4020434,1506,smos,64.970001,25.627001
4020942,1507,smos,65.137001,26.863001
4020943,1507,smos,65.128998,26.583
4020944,1507,smos,65.123001,26.302
4020945,1507,smos,65.114998,26.023001
4020946,1507,smos,65.108002,25.743
4020947,1507,smos,65.098,25.465
4022469,1507,smos,65.572998,29.811001
4022470,1507,smos,65.571999,29.523001
4022471,1507,smos,65.57,29.236
4022472,1507,smos,65.569,28.950001
4022473,1507,smos,65.566002,28.663
4022474,1507,smos,65.563004,28.378
4022475,1507,smos,65.557999,28.091
4022476,1507,smos,65.555,27.806
4022477,1507,smos,65.550003,27.521
4022478,1507,smos,65.543999,27.236
4022479,1507,smos,65.540001,26.952
4022480,1507,smos,65.531998,26.669001
4022481,1507,smos,65.527,26.385
4022482,1507,smos,65.518997,26.101
4022483,1507,smos,65.512001,25.819
4022484,1507,smos,65.502998,25.537001
4022981,1507,smos,65.707001,29.948
4022982,1507,smos,65.706001,29.66
4022983,1507,smos,65.705002,29.372
4022984,1507,smos,65.703003,29.084
