point,cell,grid,lat,lon
2862645,1470,warp,61.422215,23.647686
2862649,1470,warp,61.422215,23.881821
2862653,1470,warp,61.422215,24.115957
2862657,1470,warp,61.422215,24.350092
2862661,1470,warp,61.422215,24.584229
2862665,1470,warp,61.422215,24.818363
2862669,1506,warp,61.422215,25.0525
2862673,1506,warp,61.422215,25.286634
2862681,1506,warp,61.422215,25.754906
2862685,1506,warp,61.422215,25.98904
2862689,1506,warp,61.422215,26.223177
2862693,1506,warp,61.422215,26.457312
2862697,1506,warp,61.422215,26.691448
2862701,1506,warp,61.422215,26.925583
2862705,1506,warp,61.422215,27.159718
2862709,1506,warp,61.422215,27.393854
2862713,1506,warp,61.422215,27.627989
2862717,1506,warp,61.422215,27.862125
2862721,1506,warp,61.422215,28.09626
2862725,1506,warp,61.422215,28.330397
2862729,1506,warp,61.422215,28.564531
2862733,1506,warp,61.422215,28.798666
2862741,1506,warp,61.422215,29.266937
2865683,1470,warp,61.534386,21.618086
2865687,1470,warp,61.534386,21.853065
2865691,1470,warp,61.534386,22.088045
2865695,1470,warp,61.534386,22.323025
2865699,1470,warp,61.534386,22.558002
2865703,1470,warp,61.534386,22.792982
2865707,1470,warp,61.534386,23.027962
2865711,1470,warp,61.534386,23.262941
2865715,1470,warp,61.534386,23.497921
2865719,1470,warp,61.534386,23.732899
2865723,1470,warp,61.534386,23.967878
2865727,1470,warp,61.534386,24.202858
2865731,1470,warp,61.534386,24.437838
2865735,1470,warp,61.534386,24.672815
2865739,1470,warp,61.534386,24.907795
2865743,1506,warp,61.534386,25.142775
2865751,1506,warp,61.534386,25.612734
2865755,1506,warp,61.534386,25.847712
2865759,1506,warp,61.534386,26.082691
2865763,1506,warp,61.534386,26.317671
2865767,1506,warp,61.534386,26.55265
2865771,1506,warp,61.534386,26.787628
2865775,1506,warp,61.534386,27.022608
2865779,1506,warp,61.534386,27.257587
2865783,1506,warp,61.534386,27.492567
2865787,1506,warp,61.534386,27.727545
2865791,1506,warp,61.534386,27.962524
2865795,1506,warp,61.534386,28.197504
2865799,1506,warp,61.534386,28.432484
2865803,1506,warp,61.534386,28.667463
2865807,1506,warp,61.534386,28.902441
2865811,1506,warp,61.534386,29.137421
2865815,1506,warp,61.534386,29.3724
2865819,1506,warp,61.534386,29.60738
2868749,1470,warp,61.646553,21.696352
2868753,1470,warp,61.646553,21.93218
2868757,1470,warp,61.646553,22.168011
2868761,1470,warp,61.646553,22.403841
2868765,1470,warp,61.646553,22.639671
2868769,1470,warp,61.646553,22.875502
2868773,1470,warp,61.646553,23.11133
2868777,1470,warp,61.646553,23.34716
2868781,1470,warp,61.646553,23.582991
2868785,1470,warp,61.646553,23.818821
2868789,1470,warp,61.646553,24.054651
2868793,1470,warp,61.646553,24.29048
2868797,1470,warp,61.646553,24.52631
2868801,1470,warp,61.646553,24.76214
2868805,1470,warp,61.646553,24.997971
2868809,1506,warp,61.646553,25.233801
2868813,1506,warp,61.646553,25.469629
2868817,1506,warp,61.646553,25.70546
2868821,1506,warp,61.646553,25.94129
2868825,1506,warp,61.646553,26.17712
2868829,1506,warp,61.646553,26.412949
2868833,1506,warp,61.646553,26.648779
2868837,1506,warp,61.646553,26.884609
2868841,1506,warp,61.646553,27.12044
2868845,1506,warp,61.646553,27.35627
2868849,1506,warp,61.646553,27.592098
2868853,1506,warp,61.646553,27.827929
2868857,1506,warp,61.646553,28.063759
2868861,1506,warp,61.646553,28.299589
2868865,1506,warp,61.646553,28.535419
2868869,1506,warp,61.646553,28.771248
2868873,1506,warp,61.646553,29.007078
2868877,1506,warp,61.646553,29.242908
2868881,1506,warp,61.646553,29.478739
2868885,1506,warp,61.646553,29.714569
2871799,1470,warp,61.758724,21.538582
2871803,1470,warp,61.758724,21.775269
2871807,1470,warp,61.758724,22.011957
2871811,1470,warp,61.758724,22.248644
2871815,1470,warp,61.758724,22.485332
2871819,1470,warp,61.758724,22.722019
2871823,1470,warp,61.758724,22.958708
2871827,1470,warp,61.758724,23.195395
2871831,1470,warp,61.758724,23.432083
2871835,1470,warp,61.758724,23.66877
2871839,1470,warp,61.758724,23.905458
2871843,1470,warp,61.758724,24.142145
2871847,1470,warp,61.758724,24.378834
2871851,1470,warp,61.758724,24.61552
2871855,1470,warp,61.758724,24.852209
2871859,1506,warp,61.758724,25.088896
2871863,1506,warp,61.758724,25.325584
2871867,1506,warp,61.758724,25.562271
2871871,1506,warp,61.758724,25.79896
2871875,1506,warp,61.758724,26.035646
2871879,1506,warp,61.758724,26.272335
2871883,1506,warp,61.758724,26.509024
2871887,1506,warp,61.758724,26.74571
2871891,1506,warp,61.758724,26.982399
2871895,1506,warp,61.758724,27.219086
2871899,1506,warp,61.758724,27.455774
2871903,1506,warp,61.758724,27.692461
2871907,1506,warp,61.758724,27.92915
2871911,1506,warp,61.758724,28.165836
2871915,1506,warp,61.758724,28.402525
2871927,1506,warp,61.758724,29.112587
2871931,1506,warp,61.758724,29.349276
2871935,1506,warp,61.758724,29.585962
2871939,1506,warp,61.758724,29.822651
2874841,1470,warp,61.870888,21.617294
2874845,1470,warp,61.870888,21.854847
2874849,1470,warp,61.870888,22.0924
2874853,1470,warp,61.870888,22.329952
2874857,1470,warp,61.870888,22.567505
2874861,1470,warp,61.870888,22.805058
2874865,1470,warp,61.870888,23.04261
2874869,1470,warp,61.870888,23.280163
2874873,1470,warp,61.870888,23.517715
2874877,1470,warp,61.870888,23.755268
2874881,1470,warp,61.870888,23.992821
2874885,1470,warp,61.870888,24.230373
2874889,1470,warp,61.870888,24.467926
2874893,1470,warp,61.870888,24.705479
2874897,1470,warp,61.870888,24.943031
2874901,1506,warp,61.870888,25.180584
2874905,1506,warp,61.870888,25.418137
2874909,1506,warp,61.870888,25.655689
2874913,1506,warp,61.870888,25.893242
2874917,1506,warp,61.870888,26.130795
2874921,1506,warp,61.870888,26.368347
2874925,1506,warp,61.870888,26.6059
2874929,1506,warp,61.870888,26.843452
2874933,1506,warp,61.870888,27.081005
2874937,1506,warp,61.870888,27.318558
2874941,1506,warp,61.870888,27.55611
2874945,1506,warp,61.870888,27.793663
2874949,1506,warp,61.870888,28.031216
2874953,1506,warp,61.870888,28.268768
2874957,1506,warp,61.870888,28.506321
2874961,1506,warp,61.870888,28.743874
2874965,1506,warp,61.870888,28.981426
2874969,1506,warp,61.870888,29.218979
2874977,1506,warp,61.870888,29.694084
2874981,1506,warp,61.870888,29.931637
2874985,1542,warp,61.870888,30.169189
2877867,1470,warp,61.983051,21.458242
2877871,1470,warp,61.983051,21.696667
2877875,1470,warp,61.983051,21.935091
2877879,1470,warp,61.983051,22.173517
2877883,1470,warp,61.983051,22.411942
2877887,1470,warp,61.983051,22.650366
2877891,1470,warp,61.983051,22.888792
2877895,1470,warp,61.983051,23.127216
2877899,1470,warp,61.983051,23.365641
2877903,1470,warp,61.983051,23.604067
2877907,1470,warp,61.983051,23.842491
2877911,1470,warp,61.983051,24.080915
2877915,1470,warp,61.983051,24.31934
2877919,1470,warp,61.983051,24.557766
2877923,1470,warp,61.983051,24.79619
2877927,1506,warp,61.983051,25.034615
2877931,1506,warp,61.983051,25.273041
2877935,1506,warp,61.983051,25.511465
2877939,1506,warp,61.983051,25.749889
2877943,1506,warp,61.983051,25.988316
2877947,1506,warp,61.983051,26.22674
2877951,1506,warp,61.983051,26.465164
2877955,1506,warp,61.983051,26.70359
2877959,1506,warp,61.983051,26.942015
2877963,1506,warp,61.983051,27.180439
2877967,1506,warp,61.983051,27.418865
2877971,1506,warp,61.983051,27.65729
2877975,1506,warp,61.983051,27.895714
2877979,1506,warp,61.983051,28.13414
2877983,1506,warp,61.983051,28.372564
2877987,1506,warp,61.983051,28.610989
2877991,1506,warp,61.983051,28.849415
2877995,1506,warp,61.983051,29.087839
2877999,1506,warp,61.983051,29.326263
2878003,1506,warp,61.983051,29.564688
2878007,1506,warp,61.983051,29.803114
2878011,1542,warp,61.983051,30.041538
2878015,1542,warp,61.983051,30.279963
2880885,1470,warp,62.095215,21.537405
2880889,1470,warp,62.095215,21.776709
2880893,1470,warp,62.095215,22.016012
2880897,1470,warp,62.095215,22.255318
2880901,1470,warp,62.095215,22.494621
2880905,1470,warp,62.095215,22.733927
2880909,1470,warp,62.095215,22.97323
2880913,1470,warp,62.095215,23.212536
2880917,1470,warp,62.095215,23.451839
2880921,1470,warp,62.095215,23.691145
2880925,1470,warp,62.095215,23.930449
2880929,1470,warp,62.095215,24.169754
2880933,1470,warp,62.095215,24.409058
2880937,1470,warp,62.095215,24.648363
2880941,1470,warp,62.095215,24.887667
2880945,1506,warp,62.095215,25.126972
2880949,1506,warp,62.095215,25.366276
2880953,1506,warp,62.095215,25.605581
2880957,1506,warp,62.095215,25.844885
2880961,1506,warp,62.095215,26.084188
2880965,1506,warp,62.095215,26.323494
2880969,1506,warp,62.095215,26.562798
2880973,1506,warp,62.095215,26.802103
2880977,1506,warp,62.095215,27.041407
2880981,1506,warp,62.095215,27.280712
2880985,1506,warp,62.095215,27.520016
2880989,1506,warp,62.095215,27.759321
2880993,1506,warp,62.095215,27.998625
2880997,1506,warp,62.095215,28.23793
2881009,1506,warp,62.095215,28.955843
2881013,1506,warp,62.095215,29.195148
2881017,1506,warp,62.095215,29.434452
2881021,1506,warp,62.095215,29.673758
2881025,1506,warp,62.095215,29.913061
2881029,1542,warp,62.095215,30.152367
2881033,1542,warp,62.095215,30.39167
2883895,1470,warp,62.207375,21.617235
2883899,1470,warp,62.207375,21.857428
2883903,1470,warp,62.207375,22.097618
2883907,1470,warp,62.207375,22.337811
2883927,1470,warp,62.207375,23.538767
2883931,1470,warp,62.207375,23.778959
2883935,1470,warp,62.207375,24.01915
2883939,1470,warp,62.207375,24.259342
2883943,1470,warp,62.207375,24.499535
2883947,1470,warp,62.207375,24.739725
2883951,1470,warp,62.207375,24.979918
2883955,1506,warp,62.207375,25.220108
2883959,1506,warp,62.207375,25.4603
2883963,1506,warp,62.207375,25.700491
2883967,1506,warp,62.207375,25.940683
2883971,1506,warp,62.207375,26.180874
2883975,1506,warp,62.207375,26.421066
2883979,1506,warp,62.207375,26.661257
2883983,1506,warp,62.207375,26.901449
2883987,1506,warp,62.207375,27.14164
2883991,1506,warp,62.207375,27.381832
2883995,1506,warp,62.207375,27.622023
2883999,1506,warp,62.207375,27.862215
2884003,1506,warp,62.207375,28.102406
2884011,1506,warp,62.207375,28.582788
2884015,1506,warp,62.207375,28.822981
2884019,1506,warp,62.207375,29.063171
2884031,1506,warp,62.207375,29.783747
2884035,1542,warp,62.207375,30.023939
2884039,1542,warp,62.207375,30.26413
2884043,1542,warp,62.207375,30.504322
2886889,1470,warp,62.319534,21.456659
2886893,1470,warp,62.319534,21.697744
2886897,1470,warp,62.319534,21.938831
2886901,1470,warp,62.319534,22.179916
2886905,1470,warp,62.319534,22.421003
2886909,1470,warp,62.319534,22.662088
2886913,1470,warp,62.319534,22.903175
2886917,1470,warp,62.319534,23.14426
2886921,1470,warp,62.319534,23.385347
2886925,1470,warp,62.319534,23.626432
2886929,1470,warp,62.319534,23.867519
2886933,1470,warp,62.319534,24.108604
2886937,1470,warp,62.319534,24.349691
2886941,1470,warp,62.319534,24.590776
2886945,1470,warp,62.319534,24.831863
2886949,1506,warp,62.319534,25.072948
2886953,1506,warp,62.319534,25.314035
2886957,1506,warp,62.319534,25.55512
2886961,1506,warp,62.319534,25.796207
2886965,1506,warp,62.319534,26.037292
2886969,1506,warp,62.319534,26.278379
2886973,1506,warp,62.319534,26.519466
2886977,1506,warp,62.319534,26.760551
2886981,1506,warp,62.319534,27.001638
2886985,1506,warp,62.319534,27.242723
2886989,1506,warp,62.319534,27.48381
2886993,1506,warp,62.319534,27.724895
2886997,1506,warp,62.319534,27.965982
2887001,1506,warp,62.319534,28.207067
2887005,1506,warp,62.319534,28.448154
2887009,1506,warp,62.319534,28.68924
2887013,1506,warp,62.319534,28.930326
2887017,1506,warp,62.319534,29.171412
2887025,1506,warp,62.319534,29.653584
2887029,1506,warp,62.319534,29.89467
2887033,1542,warp,62.319534,30.135756
2887037,1542,warp,62.319534,30.376842
2887041,1542,warp,62.319534,30.617928
2887045,1542,warp,62.319534,30.859015
2889871,1470,warp,62.431694,21.294962
2889875,1470,warp,62.431694,21.536951
2889879,1470,warp,62.431694,21.778938
2889883,1470,warp,62.431694,22.020927
2889887,1470,warp,62.431694,22.262915
2889891,1470,warp,62.431694,22.504904
2889895,1470,warp,62.431694,22.746891
2889899,1470,warp,62.431694,22.98888
2889903,1470,warp,62.431694,23.230867
2889907,1470,warp,62.431694,23.472857
2889911,1470,warp,62.431694,23.714844
2889915,1470,warp,62.431694,23.956833
2889919,1470,warp,62.431694,24.198822
2889923,1470,warp,62.431694,24.440809
2889927,1470,warp,62.431694,24.682798
2889931,1470,warp,62.431694,24.924786
2889935,1506,warp,62.431694,25.166775
2889939,1506,warp,62.431694,25.408762
2889943,1506,warp,62.431694,25.650751
2889947,1506,warp,62.431694,25.892738
2889951,1506,warp,62.431694,26.134727
2889955,1506,warp,62.431694,26.376715
2889959,1506,warp,62.431694,26.618704
2889963,1506,warp,62.431694,26.860691
2889967,1506,warp,62.431694,27.10268
2889971,1506,warp,62.431694,27.344667
2889975,1506,warp,62.431694,27.586657
2889979,1506,warp,62.431694,27.828644
2889983,1506,warp,62.431694,28.070633
2889987,1506,warp,62.431694,28.31262
2889991,1506,warp,62.431694,28.554609
2889995,1506,warp,62.431694,28.796597
2889999,1506,warp,62.431694,29.038586
2890003,1506,warp,62.431694,29.280573
2890015,1542,warp,62.431694,30.006538
2890019,1542,warp,62.431694,30.248526
2890023,1542,warp,62.431694,30.490515
2890027,1542,warp,62.431694,30.732502
2890031,1542,warp,62.431694,30.974491
2892853,1470,warp,62.543846,21.860826
2892857,1470,warp,62.543846,22.103725
2892861,1470,warp,62.543846,22.346624
2892865,1470,warp,62.543846,22.589521
2892869,1470,warp,62.543846,22.83242
2892873,1470,warp,62.543846,23.075317
2892877,1470,warp,62.543846,23.318216
2892881,1470,warp,62.543846,23.561113
2892885,1470,warp,62.543846,23.804012
2892889,1470,warp,62.543846,24.046909
2892893,1470,warp,62.543846,24.289808
2892897,1470,warp,62.543846,24.532707
2892901,1470,warp,62.543846,24.775604
2892905,1506,warp,62.543846,25.018503
2892909,1506,warp,62.543846,25.2614
2892913,1506,warp,62.543846,25.504299
2892917,1506,warp,62.543846,25.747196
2892921,1506,warp,62.543846,25.990095
2892925,1506,warp,62.543846,26.232992
2892929,1506,warp,62.543846,26.475891
2892933,1506,warp,62.543846,26.718788
2892937,1506,warp,62.543846,26.961687
2892941,1506,warp,62.543846,27.204586
2892945,1506,warp,62.543846,27.447483
2892949,1506,warp,62.543846,27.690382
2892953,1506,warp,62.543846,27.933279
2892957,1506,warp,62.543846,28.176178
2892961,1506,warp,62.543846,28.419075
2892965,1506,warp,62.543846,28.661974
2892969,1506,warp,62.543846,28.904871
2892973,1506,warp,62.543846,29.14777
2892977,1506,warp,62.543846,29.390667
2892981,1506,warp,62.543846,29.633566
2892985,1506,warp,62.543846,29.876465
2892989,1542,warp,62.543846,30.119362
2892993,1542,warp,62.543846,30.362261
2892997,1542,warp,62.543846,30.605158
2893001,1542,warp,62.543846,30.848057
2893005,1542,warp,62.543846,31.090954
2895807,1470,warp,62.656002,21.211971
2895811,1470,warp,62.656002,21.455786
2895815,1470,warp,62.656002,21.699602
2895819,1470,warp,62.656002,21.943419
2895823,1470,warp,62.656002,22.187233
2895827,1470,warp,62.656002,22.431049
2895831,1470,warp,62.656002,22.674866
2895835,1470,warp,62.656002,22.918682
2895839,1470,warp,62.656002,23.162497
2895843,1470,warp,62.656002,23.406313
2895847,1470,warp,62.656002,23.650129
2895851,1470,warp,62.656002,23.893944
2895855,1470,warp,62.656002,24.13776
2895859,1470,warp,62.656002,24.381577
2895863,1470,warp,62.656002,24.625391
2895867,1470,warp,62.656002,24.869207
2895871,1506,warp,62.656002,25.113024
2895875,1506,warp,62.656002,25.356838
2895879,1506,warp,62.656002,25.600655
2895883,1506,warp,62.656002,25.844471
2895887,1506,warp,62.656002,26.088285
2895891,1506,warp,62.656002,26.332102
2895895,1506,warp,62.656002,26.575918
2895899,1506,warp,62.656002,26.819733
2895903,1506,warp,62.656002,27.063549
2895907,1506,warp,62.656002,27.307365
2895911,1506,warp,62.656002,27.55118
2895915,1506,warp,62.656002,27.794996
2895919,1506,warp,62.656002,28.038813
2895923,1506,warp,62.656002,28.282627
2895927,1506,warp,62.656002,28.526443
2895931,1506,warp,62.656002,28.77026
2895935,1506,warp,62.656002,29.014074
2895939,1506,warp,62.656002,29.257891
2895943,1506,warp,62.656002,29.501707
2895947,1506,warp,62.656002,29.745522
2895951,1506,warp,62.656002,29.989338
