point,cell,grid,lat,lon
2824597,1362,warp,60.076004,6.511349
2824601,1362,warp,60.076004,6.735878
2824605,1362,warp,60.076004,6.960408
2824609,1362,warp,60.076004,7.184937
2824613,1362,warp,60.076004,7.409467
2824617,1362,warp,60.076004,7.633996
2824621,1362,warp,60.076004,7.858525
2824625,1362,warp,60.076004,8.083055
2824629,1362,warp,60.076004,8.307584
2824633,1362,warp,60.076004,8.532113
2824637,1362,warp,60.076004,8.756642
2824641,1362,warp,60.076004,8.981172
2824645,1362,warp,60.076004,9.205701
2824649,1362,warp,60.076004,9.43023
2824653,1362,warp,60.076004,9.654759
2824657,1362,warp,60.076004,9.879289
2824661,1398,warp,60.076004,10.103818
2824665,1398,warp,60.076004,10.328347
2824669,1398,warp,60.076004,10.552876
2824673,1398,warp,60.076004,10.777406
2824677,1398,warp,60.076004,11.001935
2824681,1398,warp,60.076004,11.226464
2824685,1398,warp,60.076004,11.450994
2824689,1398,warp,60.076004,11.675523
2824693,1398,warp,60.076004,11.900052
2824697,1398,warp,60.076004,12.124581
2824701,1398,warp,60.076004,12.349111
2827875,1398,warp,60.188198,10.588861
2827879,1398,warp,60.188198,10.814156
2827883,1398,warp,60.188198,11.039451
2827887,1398,warp,60.188198,11.264746
2827891,1398,warp,60.188198,11.49004
2827895,1398,warp,60.188198,11.715335
2827899,1398,warp,60.188198,11.94063
2827903,1398,warp,60.188198,12.165925
2827907,1398,warp,60.188198,12.39122
2834199,1362,warp,60.412582,7.48587
2834203,1362,warp,60.412582,7.712714
2834207,1362,warp,60.412582,7.939559
2834211,1362,warp,60.412582,8.166404
2834215,1362,warp,60.412582,8.393248
2834219,1362,warp,60.412582,8.620092
2834223,1362,warp,60.412582,8.846937
2834227,1362,warp,60.412582,9.073781
2834231,1362,warp,60.412582,9.300626
2834235,1362,warp,60.412582,9.527471
2834239,1362,warp,60.412582,9.754315
2834243,1362,warp,60.412582,9.981159
2834247,1398,warp,60.412582,10.208004
2834251,1398,warp,60.412582,10.434849
2834255,1398,warp,60.412582,10.661694
2834259,1398,warp,60.412582,10.888537
2834263,1398,warp,60.412582,11.115382
2834267,1398,warp,60.412582,11.342227
2834271,1398,warp,60.412582,11.569072
2834275,1398,warp,60.412582,11.795916
2834279,1398,warp,60.412582,12.02276
2834283,1398,warp,60.412582,12.249605
2834287,1398,warp,60.412582,12.476449
2837357,1362,warp,60.524773,6.601232
2837361,1362,warp,60.524773,6.828861
2837365,1362,warp,60.524773,7.056489
2837369,1362,warp,60.524773,7.284118
2837373,1362,warp,60.524773,7.511746
2837377,1362,warp,60.524773,7.739375
2837381,1362,warp,60.524773,7.967004
2837385,1362,warp,60.524773,8.194633
2837389,1362,warp,60.524773,8.422261
2837393,1362,warp,60.524773,8.64989
2837397,1362,warp,60.524773,8.877519
2837401,1362,warp,60.524773,9.105147
2837405,1362,warp,60.524773,9.332776
2837409,1362,warp,60.524773,9.560405
2837413,1362,warp,60.524773,9.788033
2837417,1398,warp,60.524773,10.015662
2837421,1398,warp,60.524773,10.243291
2837425,1398,warp,60.524773,10.47092
2843745,1398,warp,60.749142,10.773152
2843749,1398,warp,60.749142,11.002368
2843753,1398,warp,60.749142,11.231585
2843757,1398,warp,60.749142,11.4608
2843761,1398,warp,60.749142,11.690017
2843765,1398,warp,60.749142,11.919232
2843769,1398,warp,60.749142,12.148448
2843773,1398,warp,60.749142,12.377665
2846815,1362,warp,60.861324,6.67056
2846819,1362,warp,60.861324,6.90058
2846823,1362,warp,60.861324,7.130599
2846827,1362,warp,60.861324,7.360619
2846831,1362,warp,60.861324,7.590638
2846835,1362,warp,60.861324,7.820657
2846839,1362,warp,60.861324,8.050676
2846843,1362,warp,60.861324,8.280696
2846847,1362,warp,60.861324,8.510715
2846851,1362,warp,60.861324,8.740734
2846855,1362,warp,60.861324,8.970754
2846859,1362,warp,60.861324,9.200773
2846863,1362,warp,60.861324,9.430793
2846867,1362,warp,60.861324,9.660811
2846871,1362,warp,60.861324,9.890831
2846875,1398,warp,60.861324,10.120851
2846879,1398,warp,60.861324,10.35087
2846883,1398,warp,60.861324,10.580889
2846887,1398,warp,60.861324,10.810908
2846891,1398,warp,60.861324,11.040928
2846895,1398,warp,60.861324,11.270947
2846903,1398,warp,60.861324,11.730986
2846907,1398,warp,60.861324,11.961005
2846911,1398,warp,60.861324,12.191024
2850017,1398,warp,60.973507,10.848971
2850021,1398,warp,60.973507,11.079801
2850025,1398,warp,60.973507,11.31063
2850029,1398,warp,60.973507,11.541459
2850033,1398,warp,60.973507,11.772288
2850037,1398,warp,60.973507,12.003118
2850041,1398,warp,60.973507,12.233947
2856173,1362,warp,61.197865,6.741595
2856177,1362,warp,61.197865,6.974064
2856181,1362,warp,61.197865,7.206533
2856185,1362,warp,61.197865,7.439002
2856189,1362,warp,61.197865,7.671471
2856193,1362,warp,61.197865,7.903939
2856197,1362,warp,61.197865,8.136408
2856201,1362,warp,61.197865,8.368877
2856205,1362,warp,61.197865,8.601346
2856209,1362,warp,61.197865,8.833815
2856213,1362,warp,61.197865,9.066283
2856217,1362,warp,61.197865,9.298753
2856221,1362,warp,61.197865,9.531221
2856225,1362,warp,61.197865,9.76369
2856229,1362,warp,61.197865,9.996159
