point,cell,grid,lat,lon
856110,1361,quarter,58.625,7.625
896450,1399,quarter,65.625,12.625
890684,1398,quarter,64.625,11.125
887808,1398,quarter,64.125,12.125
884919,1362,quarter,63.625,9.875
883483,1398,quarter,63.375,10.875
879167,1398,quarter,62.625,11.875
873395,1362,quarter,61.625,8.875
867634,1362,quarter,60.625,8.625
922407,1472,quarter,70.125,21.875
902214,1399,quarter,66.625,13.625
899332,1399,quarter,66.125,13.125
866199,1362,quarter,60.375,9.875
861866,1361,quarter,59.625,6.625
863301,1361,quarter,59.875,5.375
853229,1361,quarter,58.125,7.375
853230,1361,quarter,58.125,7.625
895013,1399,quarter,65.375,13.375
890694,1398,quarter,64.625,13.625
882039,1362,quarter,63.125,9.875
873382,1362,quarter,61.625,5.625
871959,1362,quarter,61.375,9.875
871966,1398,quarter,61.375,11.625
871969,1398,quarter,61.375,12.375
926750,1508,quarter,70.875,27.625
925318,1508,quarter,70.625,29.625
919520,1471,quarter,69.625,20.125
916638,1435,quarter,69.125,19.625
913752,1435,quarter,68.625,18.125
903663,1435,quarter,66.875,15.875
864743,1362,quarter,60.125,5.875
861875,1361,quarter,59.625,8.875
860441,1397,quarter,59.375,10.375
895012,1399,quarter,65.375,13.125
876268,1362,quarter,62.125,7.125
886360,1398,quarter,63.875,10.125
884923,1398,quarter,63.625,10.875
880597,1362,quarter,62.875,9.375
871970,1398,quarter,61.375,12.625
925291,1472,quarter,70.625,22.875
916652,1471,quarter,69.125,23.125
907983,1435,quarter,67.625,15.875
863323,1397,quarter,59.875,10.875
857549,1361,quarter,58.875,7.375
854673,1361,quarter,58.375,8.375
895016,1399,quarter,65.375,14.125
892135,1398,quarter,64.875,13.875
890692,1398,quarter,64.625,13.125
876282,1398,quarter,62.125,10.625
884921,1398,quarter,63.625,10.375
880596,1362,quarter,62.875,9.125
877711,1362,quarter,62.375,7.875
867645,1398,quarter,60.625,11.375
925314,1508,quarter,70.625,28.625
923873,1508,quarter,70.375,28.375
922432,1508,quarter,70.125,28.125
922419,1472,quarter,70.125,24.875
922424,1508,quarter,70.125,26.125
918073,1435,quarter,69.375,18.375
918085,1471,quarter,69.375,21.375
915210,1471,quarter,68.875,22.625
915212,1471,quarter,68.875,23.125
915195,1435,quarter,68.875,18.875
913743,1435,quarter,68.625,15.875
866198,1362,quarter,60.375,9.625
861873,1361,quarter,59.625,8.375
860445,1397,quarter,59.375,11.375
893575,1399,quarter,65.125,13.875
892128,1398,quarter,64.875,12.125
876276,1362,quarter,62.125,9.125
883471,1362,quarter,63.375,7.875
883472,1362,quarter,63.375,8.125
883484,1398,quarter,63.375,11.125
877709,1362,quarter,62.375,7.375
925295,1472,quarter,70.625,23.875
925301,1508,quarter,70.625,25.375
919536,1471,quarter,69.625,24.125
913744,1435,quarter,68.625,16.125
910865,1435,quarter,68.125,16.375
864744,1362,quarter,60.125,6.125
864750,1362,quarter,60.125,7.625
863303,1361,quarter,59.875,5.875
860444,1397,quarter,59.375,11.125
895015,1399,quarter,65.375,13.875
889243,1398,quarter,64.375,10.875
870522,1398,quarter,61.125,10.625
873381,1362,quarter,61.625,5.375
925300,1508,quarter,70.625,25.125
922438,1508,quarter,70.125,29.625
919518,1435,quarter,69.625,19.625
919532,1471,quarter,69.625,23.125
916643,1471,quarter,69.125,20.875
910854,1399,quarter,68.125,13.625
910870,1435,quarter,68.125,17.625
869064,1362,quarter,60.875,6.125
866205,1398,quarter,60.375,11.375
858989,1361,quarter,59.125,7.375
854668,1361,quarter,58.375,7.125
869069,1362,quarter,60.875,7.375
870523,1398,quarter,61.125,10.875
887805,1398,quarter,64.125,11.375
880591,1362,quarter,62.875,7.875
879150,1362,quarter,62.625,7.625
879153,1362,quarter,62.625,8.375
879162,1398,quarter,62.625,10.625
867629,1362,quarter,60.625,7.375
867631,1362,quarter,60.625,7.875
867644,1398,quarter,60.625,11.125
926743,1508,quarter,70.875,25.875
925299,1472,quarter,70.625,24.875
925306,1508,quarter,70.625,26.625
922429,1508,quarter,70.125,27.375
918100,1507,quarter,69.375,25.125
918118,1507,quarter,69.375,29.625
916648,1471,quarter,69.125,22.125
913745,1435,quarter,68.625,16.375
913746,1435,quarter,68.625,16.625
912299,1399,quarter,68.375,14.875
902221,1435,quarter,66.625,15.375
902222,1435,quarter,66.625,15.625
866197,1362,quarter,60.375,9.375
861863,1361,quarter,59.625,5.875
857544,1361,quarter,58.875,6.125
890689,1398,quarter,64.625,12.375
889249,1398,quarter,64.375,12.375
882033,1362,quarter,63.125,8.375
879165,1398,quarter,62.625,11.375
873392,1362,quarter,61.625,8.125
873406,1398,quarter,61.625,11.625
915188,1435,quarter,68.875,17.125
861878,1361,quarter,59.625,9.625
854664,1361,quarter,58.375,6.125
897894,1399,quarter,65.875,13.625
869079,1362,quarter,60.875,9.875
876281,1398,quarter,62.125,10.375
883480,1398,quarter,63.375,10.125
880603,1398,quarter,62.875,10.875
879166,1398,quarter,62.625,11.625
877724,1398,quarter,62.375,11.125
877725,1398,quarter,62.375,11.375
874840,1398,quarter,61.875,10.125
867642,1398,quarter,60.625,10.625
915211,1471,quarter,68.875,22.875
863327,1397,quarter,59.875,11.875
879154,1362,quarter,62.625,8.625
879164,1398,quarter,62.625,11.125
877715,1362,quarter,62.375,8.875
874843,1398,quarter,61.875,10.875
871947,1362,quarter,61.375,6.875
920997,1507,quarter,69.875,29.375
920969,1471,quarter,69.875,22.375
916634,1435,quarter,69.125,18.625
903657,1399,quarter,66.875,14.375
858984,1361,quarter,59.125,6.125
857545,1361,quarter,58.875,6.375
923870,1508,quarter,70.375,27.625
920998,1507,quarter,69.875,29.625
918079,1435,quarter,69.375,19.875
913740,1435,quarter,68.625,15.125
903654,1399,quarter,66.875,13.625
900774,1399,quarter,66.375,13.625
858985,1361,quarter,59.125,6.375
