point,cell,grid,lat,lon
910898,1471,quarter,68.125,24.625
906598,1507,quarter,67.375,29.625
903710,1507,quarter,66.875,27.625
902264,1507,quarter,66.625,26.125
895069,1507,quarter,65.375,27.375
887859,1470,quarter,64.125,24.875
887866,1506,quarter,64.125,26.625
882088,1470,quarter,63.125,22.125
877792,1506,quarter,62.375,28.125
877803,1542,quarter,62.375,30.875
876333,1470,quarter,62.125,23.375
916668,1507,quarter,69.125,27.125
906580,1507,quarter,67.375,25.125
902263,1507,quarter,66.625,25.875
893635,1507,quarter,65.125,28.875
890752,1506,quarter,64.625,28.125
890756,1506,quarter,64.625,29.125
887870,1506,quarter,64.125,27.625
887879,1506,quarter,64.125,29.875
887881,1542,quarter,64.125,30.375
886417,1470,quarter,63.875,24.375
883539,1470,quarter,63.375,24.875
883558,1506,quarter,63.375,29.625
882094,1470,quarter,63.125,23.625
877776,1470,quarter,62.375,24.125
873458,1470,quarter,61.625,24.625
869128,1470,quarter,60.875,22.125
867703,1506,quarter,60.625,25.875
915224,1507,quarter,68.875,26.125
893629,1507,quarter,65.125,27.375
892194,1506,quarter,64.875,28.625
877793,1506,quarter,62.375,28.375
874901,1506,quarter,61.875,25.375
874917,1506,quarter,61.875,29.375
873477,1506,quarter,61.625,29.375
873459,1470,quarter,61.625,24.875
872014,1470,quarter,61.375,23.625
872032,1506,quarter,61.375,28.125
872034,1506,quarter,61.375,28.625
867708,1506,quarter,60.625,27.125
920987,1507,quarter,69.875,26.875
915226,1507,quarter,68.875,26.625
913780,1507,quarter,68.625,25.125
910903,1507,quarter,68.125,25.875
910910,1507,quarter,68.125,27.625
906589,1507,quarter,67.375,27.375
866252,1470,quarter,60.375,23.125
897959,1507,quarter,65.875,29.875
893624,1507,quarter,65.125,26.125
890758,1506,quarter,64.625,29.625
882116,1506,quarter,63.125,29.125
882118,1506,quarter,63.125,29.625
882109,1506,quarter,63.125,27.375
876350,1506,quarter,62.125,27.625
872037,1506,quarter,61.375,29.375
869135,1470,quarter,60.875,23.875
920990,1507,quarter,69.875,27.625
918110,1507,quarter,69.375,27.625
916670,1507,quarter,69.125,27.625
915234,1507,quarter,68.875,28.625
910893,1471,quarter,68.125,23.375
909457,1471,quarter,67.875,24.375
893625,1507,quarter,65.125,26.375
892179,1470,quarter,64.875,24.875
884997,1506,quarter,63.625,29.375
882089,1470,quarter,63.125,22.375
880678,1506,quarter,62.875,29.625
874891,1470,quarter,61.875,22.875
873476,1506,quarter,61.625,29.125
872008,1470,quarter,61.375,22.125
872018,1470,quarter,61.375,24.625
869126,1470,quarter,60.875,21.625
869138,1470,quarter,60.875,24.625
916663,1507,quarter,69.125,25.875
916645,1471,quarter,69.125,21.375
913792,1507,quarter,68.625,28.125
908038,1507,quarter,67.625,29.625
905137,1471,quarter,67.125,24.375
905155,1507,quarter,67.125,28.875
900827,1507,quarter,66.375,26.875
890754,1506,quarter,64.625,28.625
887860,1506,quarter,64.125,25.125
887865,1506,quarter,64.125,26.375
886435,1506,quarter,63.875,28.875
882112,1506,quarter,63.125,28.125
880676,1506,quarter,62.875,29.125
880683,1542,quarter,62.875,30.875
879210,1470,quarter,62.625,22.625
877773,1470,quarter,62.375,23.375
877798,1506,quarter,62.375,29.625
876329,1470,quarter,62.125,22.375
873452,1470,quarter,61.625,23.125
872027,1506,quarter,61.375,26.875
918108,1507,quarter,69.375,27.125
918113,1507,quarter,69.375,28.375
916671,1507,quarter,69.125,27.875
913773,1471,quarter,68.625,23.375
913789,1507,quarter,68.625,27.375
912333,1471,quarter,68.375,23.375
909463,1507,quarter,67.875,25.875
900826,1507,quarter,66.375,26.625
866255,1470,quarter,60.375,23.875
896503,1507,quarter,65.625,25.875
895067,1507,quarter,65.375,26.875
890741,1506,quarter,64.625,25.375
889314,1506,quarter,64.375,28.625
884990,1506,quarter,63.625,27.625
883544,1506,quarter,63.375,26.125
880684,1542,quarter,62.875,31.125
876341,1506,quarter,62.125,25.375
876348,1506,quarter,62.125,27.125
874915,1506,quarter,61.875,28.875
870583,1506,quarter,61.125,25.875
869140,1506,quarter,60.875,25.125
873475,1506,quarter,61.625,28.875
913782,1507,quarter,68.625,25.625
910911,1507,quarter,68.125,27.875
906578,1471,quarter,67.375,24.625
906597,1507,quarter,67.375,29.375
905142,1507,quarter,67.125,25.625
902268,1507,quarter,66.625,27.125
900818,1471,quarter,66.375,24.625
899380,1507,quarter,66.125,25.125
866253,1470,quarter,60.375,23.375
896518,1507,quarter,65.625,29.625
893626,1507,quarter,65.125,26.625
890749,1506,quarter,64.625,27.375
889300,1506,quarter,64.375,25.125
884987,1506,quarter,63.625,26.875
884971,1470,quarter,63.625,22.875
882121,1542,quarter,63.125,30.375
877796,1506,quarter,62.375,29.125
877800,1542,quarter,62.375,30.125
872010,1470,quarter,61.375,22.625
913774,1471,quarter,68.625,23.625
909454,1471,quarter,67.875,23.625
909464,1507,quarter,67.875,26.125
908027,1507,quarter,67.625,26.875
908029,1507,quarter,67.625,27.375
900822,1507,quarter,66.375,25.625
866257,1470,quarter,60.375,24.375
897956,1507,quarter,65.875,29.125
897942,1507,quarter,65.875,25.625
896500,1507,quarter,65.625,25.125
895064,1507,quarter,65.375,26.125
889296,1470,quarter,64.375,24.125
884973,1470,quarter,63.625,23.375
874906,1506,quarter,61.875,26.625
872017,1470,quarter,61.375,24.375
872020,1506,quarter,61.375,25.125
920989,1507,quarter,69.875,27.375
916646,1471,quarter,69.125,21.625
915228,1507,quarter,68.875,27.125
912335,1471,quarter,68.375,23.875
896512,1507,quarter,65.625,28.125
892182,1506,quarter,64.875,25.625
887872,1506,quarter,64.125,28.125
886421,1506,quarter,63.875,25.375
884994,1506,quarter,63.625,28.625
882100,1506,quarter,63.125,25.125
874916,1506,quarter,61.875,29.125
874919,1506,quarter,61.875,29.875
870581,1506,quarter,61.125,25.375
870582,1506,quarter,61.125,25.625
915229,1507,quarter,68.875,27.375
912337,1471,quarter,68.375,24.375
908019,1471,quarter,67.625,24.875
906588,1507,quarter,67.375,27.125
882099,1470,quarter,63.125,24.875
880673,1506,quarter,62.875,28.375
879211,1470,quarter,62.625,22.875
879223,1506,quarter,62.625,25.875
879228,1506,quarter,62.625,27.125
876332,1470,quarter,62.125,23.125
876334,1470,quarter,62.125,23.625
874903,1506,quarter,61.875,25.875
874905,1506,quarter,61.875,26.375
867688,1470,quarter,60.625,22.125
906582,1507,quarter,67.375,25.625
906585,1507,quarter,67.375,26.375
903700,1507,quarter,66.875,25.125
902273,1507,quarter,66.625,28.375
897958,1507,quarter,65.875,29.625
892185,1506,quarter,64.875,26.375
890747,1506,quarter,64.625,26.875
886425,1506,quarter,63.875,26.375
880674,1506,quarter,62.875,28.625
879241,1542,quarter,62.625,30.375
877770,1470,quarter,62.375,22.625
877791,1506,quarter,62.375,27.875
877799,1506,quarter,62.375,29.875
876356,1506,quarter,62.125,29.125
876345,1506,quarter,62.125,26.375
918111,1507,quarter,69.375,27.875
905134,1471,quarter,67.125,23.625
905144,1507,quarter,67.125,26.125
897937,1471,quarter,65.875,24.375
895065,1507,quarter,65.375,26.375
895072,1507,quarter,65.375,28.125
893634,1507,quarter,65.125,28.625
892183,1506,quarter,64.875,25.875
892193,1506,quarter,64.875,28.375
887875,1506,quarter,64.125,28.875
882087,1470,quarter,63.125,21.875
882103,1506,quarter,63.125,25.875
879226,1506,quarter,62.625,26.625
877786,1506,quarter,62.375,26.625
872033,1506,quarter,61.375,28.375
870575,1470,quarter,61.125,23.875
864813,1470,quarter,60.125,23.375
896515,1507,quarter,65.625,28.875
