,soil moisture,sm
2016-09-18,0.32880000000000004,77.67392
2016-09-19,0.3261,77.64153
2016-09-20,0.3255,80.09761
2016-09-21,0.3244,78.95634
2016-09-22,0.3236,77.846375
2016-09-23,0.32280000000000003,78.709755
2016-09-24,0.3231,76.82274
2016-09-25,0.3232,78.87913499999999
2016-09-26,0.3244,95.76997
2016-09-27,0.3236,81.06945999999999
2016-09-28,0.3231,79.86843
2016-09-30,0.3206,89.555145
2016-10-01,0.1776,88.32451
2016-10-02,0.1598,84.51064000000001
2016-10-03,0.1918,76.40167
2016-10-06,0.3983,87.02105
2016-10-07,0.3952000000000001,86.1075
2016-10-08,0.3421,69.767685
2016-10-09,0.3284,67.42879
2016-10-11,0.1192,77.34116999999999
2016-10-12,0.1203,77.76359599999999
2016-10-13,0.313,83.04791
2016-10-14,0.3129,72.97516
2016-10-15,0.3128,70.15674
2017-03-15,0.131,76.60676600000001
2017-03-16,0.131,82.95421999999999
2017-03-17,0.1321,78.20456
2017-03-18,0.1317,79.66444
2017-03-31,0.13140000000000002,78.92433
2017-04-10,0.331,79.47819
2017-04-11,0.2096,75.7443
2017-04-14,0.1348,81.60321
2017-04-17,0.1342,76.02575999999999
2017-04-18,0.1347,77.64809
2017-04-19,0.1325,71.19577
2017-04-21,0.1347,77.12279000000001
2017-04-22,0.1348,89.810905
2017-04-23,0.1347,78.412926
2017-04-24,0.1348,79.98874
2017-04-25,0.1342,77.01198000000001
2017-04-26,0.1332,77.22136
2017-04-27,0.1325,87.90586
2017-04-29,0.1325,78.39014
2017-04-30,0.1317,77.63897
2017-05-01,0.1319,77.829605
2017-06-08,0.3478,49.063354
2017-06-09,0.338,46.217293
2017-06-10,0.3301,45.310078000000004
2017-06-11,0.1845,43.401565999999995
2017-06-12,0.1221,47.181236
2017-06-13,0.3538,50.02293
2017-06-14,0.35090000000000005,49.76486
2017-06-15,0.3479,50.94255
2017-06-16,0.3472,50.808113
2017-06-17,0.3457,51.307793
2017-06-18,0.345,52.749159999999996
2017-06-19,0.3451,54.591724
2017-06-20,0.3442,52.206882
2017-06-21,0.34130000000000005,57.149207999999994
2017-06-22,0.3427,50.559554999999996
2017-06-23,0.341,45.600646999999995
2017-06-24,0.33880000000000005,53.221718
2017-06-25,0.3367,58.94675
2017-06-26,0.3417,61.967987
2017-06-27,0.3417,74.516266
2017-06-28,0.3447,63.454871999999995
2017-06-29,0.3425,56.948919999999994
2017-06-30,0.3403,58.927530000000004
2017-07-01,0.1148,64.64173000000001
2017-07-02,0.1329,69.80004
2017-07-03,0.1356,67.99814
2017-07-04,0.1611,94.94659399999999
2017-07-05,0.3494,62.477577000000004
2017-07-06,0.3791,57.04029499999999
2017-07-07,0.3456,58.428986
2017-07-08,0.3491,60.91529
2017-07-09,0.3375,62.480503000000006
2017-07-10,0.3296,70.39499
2017-07-11,0.2541,73.37149000000001
2017-07-12,0.1249,78.928055
2017-07-13,0.3428,77.39322
2017-07-14,0.3553,89.761215
2017-07-15,0.3731,95.9836
2017-07-18,0.3588,91.18381
2017-07-19,0.3589,86.251526
2017-07-20,0.3553,72.15433
2017-07-21,0.3518,70.790924
2017-07-22,0.34869999999999995,70.93333
2017-07-23,0.3471,70.64041
2017-07-24,0.34490000000000004,72.76769
2017-07-25,0.3427,76.33147
2017-07-26,0.3401,78.94649
2017-07-27,0.3383,77.41334
2017-07-28,0.33590000000000003,78.400665
2017-07-29,0.33380000000000004,80.254715
2017-07-30,0.3322,82.87240600000001
2017-07-31,0.34119999999999995,98.99157
2017-08-01,0.1177,84.31055
2017-08-03,0.1363,81.96323000000001
2017-08-04,0.1362,79.50527
2017-08-05,0.1875,82.04018
2017-08-06,0.3737,75.50407
2017-08-07,0.3444,84.47570999999999
2017-08-08,0.3478,75.6445
2017-08-09,0.3368,85.95845
2017-08-10,0.3301,80.14052
2017-08-11,0.3029,89.82354000000001
2017-08-12,0.1268,77.85869
2017-08-13,0.3433,75.86774
2017-08-14,0.3428,70.94556999999999
2017-08-15,0.3429,79.15434
2017-08-16,0.3423,69.56911
2017-08-17,0.3452,99.44646999999999
2017-08-18,0.3418,74.38248399999999
2017-08-19,0.3395,76.890305
2017-08-20,0.338,77.20125999999999
2017-08-21,0.3587,94.507164
2017-08-22,0.3546,78.05227
2017-08-23,0.3516,75.32269000000001
2017-08-24,0.3501,74.80328
2017-08-25,0.3494,84.09177
2017-08-26,0.3512,80.27649
2017-08-27,0.3522,65.56142
2017-08-28,0.3494,59.33885600000001
2017-08-29,0.3472,65.592964
2017-08-30,0.3472,73.86107
2017-08-31,0.3457,78.49715
2017-09-01,0.1201,79.365585
2017-09-02,0.1334,70.14651500000001
2017-09-03,0.1282,75.16031
2017-09-04,0.1333,68.64504000000001
2017-09-05,0.14400000000000002,73.62398
2017-09-06,0.3684000000000001,73.11645
2017-09-07,0.342,68.2113
2017-09-08,0.3454,70.399475
2017-09-09,0.3353,70.40692
2017-09-10,0.33,81.011955
2017-09-11,0.1494,97.771484
2017-09-12,0.121,77.01581
2017-09-13,0.3435,97.50164000000001
2017-09-14,0.3442,94.24619
2017-09-15,0.3427,84.75246
2017-09-16,0.34240000000000004,81.578
2017-09-17,0.34119999999999995,72.11
2017-09-18,0.3404,83.09902
2017-09-19,0.3406,81.34424
2017-09-20,0.33990000000000004,74.39301999999999
2017-09-21,0.3396,67.76134499999999
2017-09-22,0.3385,78.96689
2017-09-23,0.3369,72.95479
2017-09-24,0.33740000000000003,71.40779
2017-09-25,0.33590000000000003,75.294556
2017-09-26,0.3346,73.30105999999999
2017-09-27,0.3346,75.75702
2017-09-28,0.3345,76.05678
2017-09-29,0.33380000000000004,74.089745
2017-09-30,0.3331,78.81119
2017-10-01,0.1232,78.789474
2017-10-02,0.1335,81.82166
2017-10-03,0.1273,82.54816
2017-10-04,0.134,80.085014
2017-10-05,0.3131,75.6608
2017-10-06,0.3641,68.79656
2017-10-07,0.339,79.94123
2017-10-08,0.3454,73.24526999999999
2017-10-09,0.3393,67.28903000000001
2017-10-10,0.3294,60.01146
2017-10-12,0.1207,61.665237
2018-05-13,0.3916,41.058098
2018-05-14,0.3895,42.261368
2018-05-15,0.3871,55.66908000000001
2018-05-16,0.3838,59.08452
2018-05-17,0.382,65.30185
2018-05-18,0.3794,62.745143999999996
2018-05-19,0.3774,60.853232999999996
2018-05-20,0.3749,59.490265
2018-05-21,0.3728,66.3425
2018-05-22,0.3716,68.77713
