date_time,soil moisture,ssm
2017-09-11,0.227,83.0
2017-09-16,0.229,52.5
2017-09-18,0.241,76.0
2017-09-21,0.238,81.0
2017-09-23,0.231,61.0
2017-09-28,0.222,30.5
2017-09-29,0.22,43.5
2017-09-30,0.217,19.5
2017-10-03,0.243,87.0
2017-10-04,0.242,86.0
2017-10-05,0.251,88.0
2017-10-06,0.239,74.5
2017-10-09,0.236,57.0
2017-10-10,0.234,94.0
2017-10-11,0.248,93.0
2017-10-12,0.25,87.0
2017-10-15,0.265,81.5
2017-10-16,0.243,81.5
2017-10-17,0.241,74.0
2017-10-18,0.238,54.0
2017-10-21,0.246,68.0
2017-10-22,0.264,80.5
2017-10-23,0.244,84.5
2017-10-24,0.246,73.5
2017-10-28,0.244,83.5
2017-10-29,0.264,84.0
2017-10-30,0.244,40.5
2017-11-02,0.282,75.0
2017-11-03,0.247,83.0
2017-11-04,0.243,80.0
2017-11-05,0.244,69.5
2017-11-08,0.262,67.0
2017-11-09,0.261,85.5
2017-11-10,0.286,78.0
2017-11-11,0.292,58.5
2017-11-14,0.275,72.0
2017-11-15,0.287,85.5
2017-11-16,0.28,81.0
2017-11-17,0.299,66.5
2017-11-20,0.288,70.0
2017-11-21,0.287,82.0
2017-11-22,0.284,98.5
2017-11-23,0.301,72.0
2017-11-26,0.288,87.5
2017-11-27,0.308,99.5
2017-11-28,0.311,94.0
2017-11-29,0.295,74.0
2017-12-02,0.282,84.5
2017-12-03,0.285,85.0
2017-12-04,0.297,71.0
2017-12-05,0.288,65.0
2017-12-08,0.309,80.0
2017-12-09,0.304,87.0
2017-12-10,0.296,32.5
2017-12-11,0.294,20.0
2017-12-14,0.302,75.5
2017-12-15,0.31,41.5
2017-12-16,0.297,11.5
2017-12-17,0.284,0.0
2017-12-20,0.293,88.5
2017-12-21,0.295,91.5
2017-12-22,0.293,81.5
2017-12-23,0.289,75.0
2017-12-26,0.307,98.0
2017-12-27,0.323,98.5
2017-12-28,0.32,83.5
2017-12-29,0.306,73.5
2018-01-01,0.313,88.0
2018-01-02,0.317,99.0
2018-01-03,0.302,99.0
2018-01-04,0.325,79.5
2018-01-07,0.29,0.0
2018-01-08,0.279,2.0
2018-01-09,0.268,3.0
2018-01-10,0.271,52.5
2018-01-13,0.287,62.5
2018-01-14,0.284,23.0
2018-01-15,0.279,2.5
2018-01-16,0.314,74.5
2018-01-19,0.304,37.5
2018-01-20,0.301,31.5
2018-01-21,0.315,33.0
2018-01-22,0.306,20.0
2018-01-25,0.319,74.5
2018-01-26,0.302,94.0
2018-01-27,0.294,75.0
2018-01-28,0.329,70.0
2018-01-31,0.304,89.0
2018-02-02,0.325,90.5
2018-02-03,0.304,0.0
2018-02-06,0.282,2.0
2018-02-07,0.278,29.0
2018-02-08,0.278,3.5
2018-02-09,0.277,0.0
2018-02-12,0.314,69.0
2018-02-13,0.3,74.5
2018-02-14,0.302,1.5
2018-02-15,0.293,0.0
2018-02-18,0.298,78.0
2018-02-21,0.298,0.5
2018-02-24,0.28,3.5
2018-02-25,0.276,2.5
2018-03-03,0.174,0.0
2018-03-08,0.226,23.5
2018-03-09,0.239,56.0
2018-03-10,0.251,7.5
2018-03-11,0.292,35.5
2018-03-14,0.292,72.0
2018-03-15,0.281,84.0
2018-03-21,0.235,80.0
2018-03-22,0.245,76.0
2018-03-23,0.274,35.5
2018-03-28,0.263,39.5
2018-03-29,0.257,0.0
2018-04-01,0.25,33.5
2018-04-02,0.248,50.5
2018-04-03,0.247,87.0
2018-04-04,0.288,57.5
2018-04-07,0.277,51.5
2018-04-08,0.269,70.5
2018-04-09,0.265,51.5
2018-04-10,0.259,35.5
2018-04-13,0.245,20.0
2018-04-27,0.218,12.5
2018-04-28,0.217,33.0
2018-05-02,0.27,55.5
2018-05-03,0.261,71.5
2018-05-04,0.258,35.5
2018-05-25,0.151,8.0
2018-05-28,0.145,31.5
2018-05-31,0.144,4.5
2018-06-01,0.142,4.0
2018-06-02,0.139,12.5
2018-06-03,0.137,15.5
2018-06-06,0.13,17.5
2018-06-07,0.128,8.0
2018-06-08,0.125,27.0
2018-06-09,0.124,39.0
2018-06-12,0.142,43.5
2018-06-13,0.142,34.0
2018-06-14,0.14,16.0
2018-06-15,0.142,57.0
2018-06-18,0.17,68.5
2018-06-19,0.177,56.0
2018-06-20,0.173,62.0
2018-06-25,0.154,38.0
2018-06-26,0.148,64.5
2018-06-27,0.144,64.0
2018-06-30,0.132,44.5
2018-07-01,0.126,34.0
2018-07-02,0.121,49.0
2018-07-03,0.117,53.5
2018-07-06,0.114,39.0
2018-07-07,0.112,30.0
2018-07-08,0.111,47.5
2018-07-09,0.109,57.0
2018-07-12,0.106,38.0
2018-07-13,0.106,24.5
2018-07-14,0.105,35.0
2018-07-15,0.104,42.0
2018-07-18,0.103,19.5
2018-07-19,0.102,11.5
2018-07-20,0.1,7.0
2018-07-21,0.098,5.0
2018-07-24,0.098,15.5
2018-07-25,0.097,6.5
2018-07-26,0.097,4.0
2018-07-27,0.096,5.0
2018-07-30,0.162,39.0
2018-07-31,0.162,34.0
2018-08-01,0.156,27.5
2018-08-02,0.15,10.5
2018-08-05,0.13,1.0
2018-08-06,0.124,0.5
2018-08-07,0.121,3.0
2018-08-08,0.119,2.0
2018-08-11,0.14,41.5
2018-08-12,0.157,78.0
2018-08-13,0.169,85.0
2018-08-14,0.184,70.5
2018-08-17,0.198,22.0
2018-08-18,0.192,32.0
2018-08-19,0.189,25.5
2018-08-20,0.2,57.5
2018-08-23,0.19,12.5
2018-08-24,0.186,45.5
2018-08-25,0.196,88.5
2018-08-26,0.21,54.0
2018-08-29,0.197,29.5
2018-08-30,0.19,55.0
2018-08-31,0.201,63.0
2018-09-01,0.194,27.0
2018-09-10,0.208,42.5
2018-09-11,0.199,74.0
2018-09-12,0.213,71.0
2018-09-13,0.204,51.0
2018-09-16,0.242,36.0
2018-09-17,0.236,55.5
2018-09-18,0.239,63.5
2018-09-19,0.228,31.5
2018-09-22,0.222,62.0
2018-09-23,0.254,69.0
2018-09-24,0.243,58.0
2018-09-25,0.233,22.0
2018-09-28,0.203,26.5
2018-09-29,0.196,39.0
2018-09-30,0.193,41.0
2018-10-04,0.217,55.5
2018-10-05,0.216,69.5
2018-10-06,0.214,63.5
2018-10-07,0.212,56.0
2018-10-16,0.173,28.5
2018-10-17,0.172,39.5
2018-10-18,0.171,43.0
2018-10-19,0.165,23.5
2018-10-22,0.162,35.0
2018-10-23,0.159,80.0
2018-10-24,0.18,60.0
2018-10-25,0.184,41.0
2018-10-28,0.183,39.5
2018-10-29,0.183,64.0
2018-10-30,0.184,81.0
2018-10-31,0.177,69.0
2018-11-03,0.179,55.0
2018-11-04,0.178,64.5
2018-11-05,0.178,78.5
2018-11-06,0.179,64.5
2018-11-09,0.18,67.5
2018-11-10,0.18,76.0
2018-11-11,0.181,84.0
2018-11-12,0.193,74.5
2018-11-15,0.218,65.5
2018-11-16,0.215,79.0
2018-11-17,0.213,79.5
2018-11-18,0.21,56.0
2018-11-21,0.217,48.5
2018-11-22,0.213,63.0
2018-11-23,0.209,58.0
2018-11-24,0.208,40.0
2018-11-27,0.206,3.5
2018-11-28,0.205,29.5
2018-11-29,0.202,84.5
2018-11-30,0.228,65.5
2018-12-03,0.233,81.5
2018-12-04,0.229,77.5
2018-12-05,0.221,63.5
2018-12-06,0.218,71.5
2018-12-09,0.238,75.5
2018-12-10,0.227,79.5
2018-12-11,0.221,50.5
2018-12-12,0.218,50.5
2018-12-15,0.218,43.0
2018-12-16,0.219,36.5
2018-12-17,0.217,23.0
2018-12-18,0.216,39.5
2018-12-23,0.231,86.0
2018-12-24,0.231,46.0
2018-12-27,0.222,73.5
2018-12-28,0.223,84.0
2018-12-29,0.222,80.0
2018-12-30,0.239,61.0
