date_time,soil moisture,ssm
2017-08-30,0.173,54.0
2017-09-04,0.178,50.5
2017-09-05,0.174,58.5
2017-09-09,0.237,82.5
2017-09-10,0.228,89.0
2017-09-11,0.23,83.5
2017-10-09,0.264,63.0
2017-10-10,0.261,93.0
2017-10-11,0.273,84.0
2017-10-15,0.287,82.0
2017-10-16,0.277,86.5
2017-10-17,0.273,73.5
2017-10-21,0.271,78.5
2017-10-22,0.288,84.5
2017-10-23,0.267,76.0
2017-10-28,0.261,86.0
2017-10-29,0.274,69.5
2017-11-02,0.28,81.0
2017-11-03,0.262,91.0
2017-11-04,0.259,75.0
2017-11-08,0.249,68.5
2017-11-09,0.249,87.5
2017-11-10,0.258,73.5
2017-11-14,0.251,78.0
2017-11-15,0.261,85.0
2017-11-16,0.253,83.0
2017-11-20,0.279,74.0
2017-11-21,0.261,86.5
2017-11-26,0.257,88.0
2017-11-28,0.296,94.0
2017-12-02,0.245,85.5
2017-12-03,0.269,90.0
2017-12-04,0.261,66.0
2017-12-08,0.276,86.0
2017-12-09,0.288,89.5
2017-12-10,0.257,21.5
2017-12-14,0.276,74.0
2017-12-15,0.275,48.5
2017-12-16,0.246,9.0
2017-12-20,0.217,95.0
2017-12-21,0.273,93.5
2017-12-22,0.26,82.5
2017-12-28,0.301,84.0
2018-01-02,0.299,99.5
2018-01-07,0.249,5.0
2018-01-08,0.119,11.5
2018-01-09,0.11,5.0
2018-01-13,0.266,72.5
2018-01-14,0.255,45.0
2018-01-15,0.241,2.5
2018-01-19,0.26,71.5
2018-01-20,0.256,92.5
2018-01-21,0.262,69.0
2018-01-25,0.274,87.0
2018-01-26,0.262,97.0
2018-01-27,0.256,73.0
2018-01-31,0.258,92.5
2018-02-01,0.276,99.5
2018-02-02,0.284,90.0
2018-02-06,0.228,2.5
2018-02-07,0.139,40.5
2018-02-08,0.143,3.0
2018-02-12,0.145,72.0
2018-02-13,0.185,88.5
2018-02-14,0.194,4.5
2018-02-18,0.265,75.5
2018-02-24,0.229,18.5
2018-02-25,0.213,6.0
2018-03-02,0.102,0.0
2018-03-03,0.107,2.5
2018-03-08,0.174,78.0
2018-03-09,0.18,90.5
2018-03-10,0.278,5.0
2018-06-01,0.187,7.5
2018-06-02,0.183,22.5
2018-06-06,0.178,21.0
2018-06-07,0.174,15.0
2018-06-08,0.168,27.5
2018-06-12,0.181,36.0
2018-06-13,0.174,29.0
2018-06-14,0.169,25.5
2018-06-18,0.225,65.5
2018-06-19,0.211,45.5
2018-06-20,0.19,55.0
2018-06-25,0.17,47.0
2018-06-26,0.165,34.5
2018-06-30,0.141,46.5
2018-07-01,0.134,33.0
2018-07-02,0.129,48.0
2018-07-06,0.119,59.5
2018-07-07,0.118,50.5
2018-07-08,0.366,36.0
2018-07-12,0.151,79.0
2018-07-13,0.147,40.5
2018-07-14,0.136,36.5
2018-07-18,0.105,46.5
2018-07-19,0.218,32.0
2018-07-20,0.18,36.0
2018-07-24,0.125,40.0
2018-07-25,0.113,24.0
2018-07-26,0.229,25.5
2018-07-30,0.173,30.5
2018-07-31,0.142,25.0
2018-08-01,0.127,33.0
2018-08-05,0.098,19.5
2018-08-06,0.094,18.5
2018-08-07,0.092,24.5
2018-08-11,0.208,69.5
2018-08-12,0.212,93.0
2018-08-13,0.251,91.0
2018-08-17,0.194,51.0
2018-08-18,0.188,53.5
2018-08-19,0.189,54.5
2018-08-23,0.183,45.5
2018-08-24,0.233,65.5
2018-08-25,0.209,86.5
2018-11-09,0.153,81.0
2018-11-10,0.163,87.0
2018-11-11,0.176,83.0
2018-11-15,0.178,72.0
2018-11-16,0.171,82.0
2018-11-17,0.166,37.0
2018-11-21,0.162,57.5
2018-11-22,0.157,59.5
2018-11-23,0.154,38.0
2018-11-27,0.141,4.0
2018-11-28,0.093,34.0
2018-11-29,0.148,77.0
2018-12-03,0.196,90.0
2018-12-04,0.189,87.0
2018-12-05,0.174,78.0
2018-12-09,0.237,85.0
2018-12-10,0.216,86.0
2018-12-11,0.205,31.5
2018-12-15,0.184,61.5
2018-12-16,0.172,42.0
2018-12-17,0.169,8.5
2018-12-22,0.204,92.0
2018-12-23,0.206,82.0
2018-12-27,0.19,82.0
2018-12-28,0.189,88.5
