datetime_utc,soil moisture,sm
2017-08-30,0.194,0.77
2017-08-31,0.1681,0.7
2017-06-09,0.1344,0.71999997
2017-07-09,0.1293,0.64
2017-08-09,0.1337,0.66999996
2017-09-09,0.1859,0.81
2017-10-09,0.1986,0.84
2017-11-09,0.2059,0.71
2017-12-09,0.1881,0.5
2017-09-13,0.2104,0.76
2017-09-14,0.1996,0.74
2017-09-15,0.1833,0.7
2017-09-16,0.16949999999999998,0.61
2017-09-17,0.1851,0.75
2017-09-18,0.1746,0.76
2017-09-19,0.1673,0.78999996
2017-09-20,0.1862,0.78
2017-09-21,0.1963,0.79999995
2017-09-22,0.1929,0.78
2017-09-23,0.18,0.82
2017-09-24,0.17620000000000002,0.84
2017-09-25,0.1732,0.76
2017-09-26,0.1685,0.75
2017-09-27,0.16440000000000002,0.81
2017-09-29,0.153,0.78999996
2017-09-30,0.1501,0.79999995
2017-04-10,0.219,0.16
2017-06-10,0.2012,0.69
2017-07-10,0.2086,0.61
2017-08-10,0.1994,0.59
2017-09-10,0.18600000000000005,0.91999996
2017-10-10,0.1875,0.90999997
2017-11-10,0.2026,0.88
2017-12-10,0.1944,0.42
2017-10-13,0.1899,0.84999996
2017-10-14,0.183,0.9
2017-10-15,0.2018,0.88
2017-10-16,0.1897,0.97999996
2017-10-17,0.1875,0.84
2017-10-18,0.1741,0.78
2017-10-19,0.1705,0.83
2017-10-20,0.1628,0.66999996
2017-10-21,0.1607,0.75
2017-10-22,0.1594,0.79999995
2017-10-23,0.15689999999999998,0.84999996
2017-10-24,0.15539999999999998,0.82
2017-10-25,0.15539999999999998,0.94
2017-10-26,0.1741,0.89
2017-10-27,0.1748,0.88
2017-10-28,0.1732,0.9
2017-10-29,0.191,0.53
2017-04-11,0.1765,0.28
2017-06-11,0.2008,0.69
2017-07-11,0.1898,0.64
2017-08-11,0.1752,0.68
2017-09-11,0.1696,0.72999996
2017-10-11,0.2089,0.90999997
2017-12-11,0.1745,0.19999999
2017-11-13,0.17329999999999998,0.84
2017-11-17,0.1533,0.88
2017-11-24,0.14429999999999998,0.59
2017-06-12,0.1431,0.68
2017-07-12,0.1407,0.61
2017-08-12,0.13970000000000002,0.61
2017-09-12,0.13970000000000002,0.69
2017-10-12,0.1464,0.90999997
2017-11-12,0.1524,0.79999995
2018-05-01,0.1331,0.19
2018-06-01,0.1352,0.65999997
2018-07-01,0.1366,0.71
2018-08-01,0.1367,0.6
2018-09-01,0.1373,0.68
2018-10-01,0.1375,0.71999997
2018-11-01,0.1367,0.81
2018-05-02,0.1305,0.48
2018-06-02,0.1301,0.66999996
2018-07-02,0.1301,0.71
2018-08-02,0.1293,0.58
2018-09-02,0.1293,0.69
2018-10-02,0.1291,0.76
2018-11-02,0.1291,0.65999997
2018-12-02,0.1286,0.91999996
2018-05-03,0.1218,0.45999998
2018-06-03,0.1218,0.63
2018-07-03,0.121,0.64
2018-08-03,0.1203,0.55
2018-09-03,0.1203,0.71
2018-10-03,0.1196,0.78
2018-11-03,0.1191,0.94
2018-12-03,0.1188,0.95
2018-05-04,0.1122,0.45999998
2018-06-04,0.1123,0.64
2018-07-04,0.1113,0.63
2018-08-04,0.1099,0.55
2018-09-04,0.1091,0.72999996
2018-10-04,0.1091,0.59
2018-11-04,0.1091,0.9
2018-04-19,0.139,0.17
2018-04-20,0.1465,0.37
2018-04-21,0.1533,0.21
2018-04-22,0.157,0.35999998
2018-04-24,0.16149999999999998,0.35
2018-04-27,0.1705,0.19
2018-04-29,0.1765,0.17
2018-04-30,0.1787,0.27
2018-05-05,0.1854,0.53
2018-06-05,0.1898,0.7
2018-07-05,0.1913,0.65
2018-08-05,0.1941,0.58
2018-09-05,0.1951,0.61
2018-10-05,0.1966,0.78999996
2018-11-05,0.1875,0.96
2018-12-05,0.1839,0.58
2018-05-13,0.17850000000000002,0.87
2018-05-14,0.1662,0.78
2018-05-15,0.1657,0.79999995
2018-05-16,0.2051,0.75
2018-05-17,0.1845,0.71999997
2018-05-18,0.16949999999999998,0.75
2018-05-19,0.1595,0.71
2018-05-20,0.1607,0.77
2018-05-21,0.1545,0.74
2018-05-22,0.1552,0.72999996
2018-05-23,0.1438,0.66999996
2018-05-24,0.1315,0.7
2018-05-25,0.13449999999999998,0.72999996
2018-05-26,0.1386,0.69
2018-05-27,0.1277,0.71
2018-05-28,0.1278,0.71999997
2018-05-29,0.1277,0.66999996
2018-05-30,0.1246,0.7
2018-05-31,0.122,0.71999997
2018-05-06,0.1084,0.7
2018-06-06,0.1125,0.63
2018-07-06,0.1136,0.65
2018-08-06,0.1077,0.65999997
2018-09-06,0.1143,0.66999996
2018-10-06,0.1143,0.77
2018-11-06,0.1194,0.96
2018-06-13,0.1052,0.65
2018-06-14,0.1067,0.71
2018-06-15,0.1166,0.75
2018-06-16,0.1127,0.7
2018-06-17,0.1132,0.65999997
2018-06-18,0.1197,0.54
2018-06-19,0.1828,0.65999997
