date_time,soil moisture,ssm
2017-12-21,0.096,89.0
2017-12-22,0.096,78.0
2017-12-27,0.1,96.0
2017-12-28,0.101,83.5
2018-01-01,0.101,98.0
2018-01-03,0.102,98.5
2018-01-07,0.102,10.0
2018-01-08,0.101,14.5
2018-01-09,0.101,5.0
2018-01-13,0.101,76.5
2018-01-14,0.101,62.5
2018-01-15,0.101,8.0
2018-01-19,0.107,79.5
2018-01-20,0.107,89.5
2018-01-21,0.107,72.0
2018-01-25,0.108,92.5
2018-01-26,0.107,99.5
2018-01-27,0.107,70.0
2018-01-31,0.107,97.5
2018-02-01,0.107,99.5
2018-02-02,0.107,91.0
2018-02-06,0.107,18.5
2018-02-07,0.107,64.5
2018-02-08,0.106,13.0
2018-02-12,0.108,86.0
2018-02-13,0.11,88.5
2018-02-14,0.11,10.5
2018-02-18,0.108,83.5
2018-02-24,0.107,36.0
2018-02-25,0.107,17.5
2018-02-26,0.107,0.0
2018-03-02,0.104,0.0
2018-03-03,0.103,13.5
2018-03-08,0.105,84.0
2018-03-09,0.106,90.5
2018-03-10,0.108,9.0
2018-03-14,0.112,87.5
2018-03-15,0.111,97.0
2018-03-21,0.107,93.5
2018-03-22,0.107,76.0
2018-03-27,0.108,58.0
2018-03-28,0.107,59.0
2018-04-01,0.106,63.0
2018-04-02,0.105,75.0
2018-04-03,0.104,93.0
2018-04-07,0.108,87.5
2018-04-08,0.106,97.5
2018-04-09,0.104,61.5
2018-04-13,0.097,57.0
2018-04-26,0.082,58.5
2018-04-27,0.081,19.0
2018-05-02,0.079,60.5
2018-05-03,0.079,85.5
2018-05-25,0.074,14.5
2018-05-31,0.074,4.5
2018-06-01,0.074,5.5
2018-06-02,0.073,4.0
2018-06-06,0.073,16.0
2018-06-07,0.073,13.0
2018-06-08,0.072,11.0
2018-06-12,0.072,12.5
2018-06-13,0.072,11.0
2018-06-14,0.072,0.5
2018-06-18,0.073,44.0
2018-06-19,0.073,30.0
2018-06-20,0.073,32.0
2018-06-25,0.072,28.0
2018-06-26,0.072,12.5
2018-06-30,0.071,29.5
2018-07-01,0.071,19.0
2018-07-02,0.071,22.0
2018-07-06,0.071,23.5
2018-07-07,0.071,21.0
2018-07-08,0.07,11.5
2018-07-12,0.07,75.5
2018-07-13,0.07,13.0
2018-07-14,0.07,8.0
2018-07-18,0.07,16.0
2018-07-19,0.07,3.5
2018-07-20,0.07,0.5
2018-07-24,0.07,18.0
2018-07-25,0.07,8.5
2018-07-26,0.07,2.0
2018-07-30,0.07,9.0
2018-07-31,0.071,7.0
2018-08-01,0.07,1.5
2018-08-05,0.07,2.5
2018-08-06,0.07,2.5
2018-08-07,0.07,2.5
2018-08-11,0.07,51.5
2018-08-12,0.07,85.0
2018-08-13,0.07,80.5
2018-08-17,0.072,33.5
2018-08-18,0.072,36.5
2018-08-19,0.072,37.5
2018-08-23,0.072,28.5
2018-08-24,0.073,54.5
2018-08-25,0.072,58.5
2018-08-29,0.073,55.0
2018-08-30,0.073,55.0
2018-08-31,0.073,53.5
2018-09-10,0.086,66.0
2018-09-11,0.082,75.0
2018-09-12,0.081,57.0
2018-09-16,0.077,54.5
2018-09-17,0.077,66.5
2018-09-18,0.077,50.0
2018-09-22,0.076,80.0
2018-09-23,0.076,69.5
2018-09-24,0.075,43.5
2018-09-28,0.075,38.0
2018-09-29,0.075,53.5
2018-09-30,0.074,33.0
2018-10-04,0.074,62.5
2018-10-05,0.074,71.5
2018-10-06,0.074,52.5
2018-10-16,0.074,38.5
2018-10-17,0.074,46.0
2018-10-18,0.074,24.0
2018-10-22,0.074,33.5
2018-10-23,0.073,80.5
2018-10-24,0.074,41.0
2018-10-28,0.073,45.5
2018-10-29,0.072,67.0
2018-10-30,0.072,55.5
2018-11-03,0.073,56.0
2018-11-04,0.072,61.5
2018-11-05,0.072,64.5
2018-11-09,0.072,77.0
2018-11-10,0.073,86.0
2018-11-11,0.073,81.5
2018-11-15,0.083,67.0
2018-11-16,0.081,80.0
2018-11-17,0.08,37.0
2018-11-21,0.078,57.0
2018-11-22,0.077,69.0
2018-11-23,0.076,46.0
2018-11-27,0.075,6.0
2018-11-28,0.075,36.0
2018-11-29,0.075,75.0
2018-12-03,0.084,88.0
2018-12-04,0.086,90.5
2018-12-05,0.086,73.5
2018-12-09,0.09,87.5
2018-12-10,0.091,92.5
2018-12-11,0.091,37.0
2018-12-15,0.09,62.0
2018-12-16,0.089,51.0
2018-12-17,0.089,19.5
2018-12-22,0.094,89.5
2018-12-23,0.095,91.5
2018-12-27,0.096,91.5
2018-12-28,0.097,93.5
2018-12-29,0.097,87.5
