date_time,soil moisture,ssm
2017-12-15,0.58,30.5
2017-12-16,0.359,1.0
2017-12-20,0.317,95.0
2017-12-21,0.323,70.5
2017-12-22,0.318,66.5
2017-12-26,0.436,92.5
2017-12-27,0.743,78.5
2017-12-28,0.757,76.0
2018-01-01,0.75,87.0
2018-01-02,0.781,77.0
2018-01-03,0.518,90.5
2018-01-08,0.325,0.0
2018-01-09,0.318,0.0
2018-01-13,0.338,43.0
2018-01-14,0.337,16.5
2018-01-19,0.749,74.0
2018-01-20,0.547,81.5
2018-01-21,0.746,73.5
2018-01-25,0.792,68.5
2018-01-26,0.523,76.0
2018-01-27,0.435,66.0
2018-01-31,0.716,76.0
2018-02-01,0.82,79.0
2018-02-02,0.83,79.5
2018-02-07,0.397,19.0
2018-02-08,0.38,0.0
2018-02-12,0.786,43.5
2018-02-13,0.538,48.0
2018-02-14,0.542,0.0
2018-02-18,0.406,47.0
2018-02-24,0.365,1.5
2018-03-08,0.334,52.5
2018-03-09,0.441,49.0
2018-03-10,0.506,0.5
2018-03-14,0.458,58.0
2018-03-15,0.404,62.0
2018-03-21,0.343,53.0
2018-03-22,0.344,66.0
2018-03-27,0.352,31.0
2018-03-28,0.35,30.0
2018-04-01,0.339,43.0
2018-04-02,0.334,52.0
2018-04-03,0.334,94.5
2018-04-07,0.402,77.0
2018-04-08,0.386,89.5
2018-04-09,0.38,45.0
2018-04-13,0.351,58.5
2018-04-26,0.325,56.0
2018-04-27,0.32,33.0
2018-05-02,0.422,77.5
2018-05-03,0.376,73.5
2018-05-25,0.274,73.0
2018-05-31,0.25,50.5
2018-06-01,0.247,54.5
2018-06-02,0.245,29.5
2018-06-06,0.237,51.0
2018-06-07,0.234,50.5
2018-06-08,0.231,28.5
2018-06-12,0.224,27.0
2018-06-13,0.223,30.0
2018-06-14,0.222,10.5
2018-06-18,0.259,55.0
2018-06-19,0.253,44.0
2018-06-20,0.246,33.0
2018-06-25,0.232,41.5
2018-06-26,0.227,11.0
2018-06-30,0.194,46.0
2018-07-01,0.184,43.5
2018-07-02,0.172,20.5
2018-07-06,0.142,22.0
2018-07-07,0.134,38.0
2018-07-08,0.124,7.0
2018-07-12,0.093,75.0
2018-07-13,0.089,27.5
2018-07-14,0.085,10.5
2018-07-18,0.069,26.0
2018-07-19,0.067,23.5
2018-07-20,0.065,1.5
2018-07-24,0.06,43.5
2018-07-25,0.058,27.5
2018-07-26,0.057,9.5
2018-07-30,0.128,40.5
2018-07-31,0.124,34.5
2018-08-01,0.119,6.0
2018-08-05,0.086,22.5
2018-08-06,0.081,14.5
2018-08-07,0.076,10.0
2018-08-11,0.139,54.0
2018-08-12,0.174,96.5
2018-08-13,0.207,96.5
2018-08-17,0.17,51.0
2018-08-18,0.167,41.5
2018-08-19,0.166,50.5
2018-08-23,0.17,39.0
2018-08-24,0.175,49.0
2018-08-25,0.178,46.0
2018-08-29,0.196,62.0
2018-08-30,0.193,64.0
2018-08-31,0.194,39.0
2018-09-10,0.216,69.0
2018-09-11,0.208,77.5
2018-09-12,0.217,57.5
2018-09-16,0.208,55.0
2018-09-17,0.208,67.0
2018-09-18,0.205,42.0
2018-09-22,0.22,80.0
2018-09-23,0.222,63.0
2018-09-24,0.213,36.5
2018-09-28,0.204,28.5
2018-09-29,0.2,46.0
2018-09-30,0.199,28.5
2018-10-04,0.21,59.5
2018-10-05,0.208,62.0
2018-10-06,0.206,50.5
2018-10-16,0.199,28.0
2018-10-17,0.198,38.0
2018-10-18,0.198,7.0
2018-10-22,0.197,32.0
2018-10-23,0.199,63.5
2018-10-24,0.224,34.0
2018-10-28,0.215,15.5
2018-10-29,0.213,40.5
2018-10-30,0.216,47.5
2018-11-03,0.212,37.0
2018-11-04,0.21,33.0
2018-11-05,0.21,59.5
2018-11-09,0.207,72.0
2018-11-10,0.21,69.0
2018-11-11,0.212,79.5
2018-11-15,0.22,48.0
2018-11-16,0.216,55.5
2018-11-17,0.214,24.0
2018-11-21,0.214,41.0
2018-11-22,0.212,46.5
2018-11-23,0.21,24.5
2018-11-28,0.205,6.5
2018-11-29,0.206,62.5
2018-12-03,0.244,90.5
2018-12-04,0.239,63.5
2018-12-05,0.226,51.0
2018-12-09,0.292,65.0
2018-12-10,0.24,63.0
2018-12-11,0.228,17.0
2018-12-15,0.22,27.5
2018-12-16,0.219,17.5
2018-12-17,0.217,0.0
2018-12-22,0.252,74.0
2018-12-23,0.244,66.5
2018-12-27,0.225,74.5
2018-12-28,0.224,71.0
