date_time,soil moisture,ssm
2017-11-03,0.307,75.5
2017-11-04,0.302,67.0
2017-11-08,0.287,45.5
2017-11-09,0.285,68.0
2017-11-10,0.298,75.0
2017-11-14,0.292,53.5
2017-11-15,0.305,55.5
2017-11-16,0.298,68.0
2017-11-20,0.304,48.0
2017-11-21,0.299,49.0
2017-11-26,0.301,70.0
2017-11-27,0.312,84.5
2017-11-28,0.315,87.5
2017-12-02,0.29,74.5
2017-12-03,0.299,55.5
2017-12-04,0.302,38.0
2017-12-08,0.312,64.5
2017-12-09,0.309,60.0
2018-03-21,0.273,46.5
2018-03-22,0.275,72.0
2018-03-27,0.298,23.5
2018-03-28,0.295,16.5
2018-04-01,0.283,28.5
2018-04-02,0.279,35.0
2018-04-03,0.28,94.0
2018-04-07,0.309,54.0
2018-04-08,0.305,68.0
2018-04-09,0.303,34.0
2018-04-13,0.284,38.0
2018-04-26,0.264,56.5
2018-04-27,0.26,35.0
2018-05-02,0.303,59.0
2018-05-03,0.295,81.0
2018-05-25,0.107,53.5
2018-05-31,0.099,33.0
2018-06-01,0.097,30.5
2018-06-02,0.094,32.5
2018-06-06,0.089,42.0
2018-06-07,0.088,37.5
2018-06-08,0.086,33.0
2018-06-12,0.09,33.5
2018-06-13,0.092,27.0
2018-06-14,0.092,21.0
2018-06-18,0.161,59.0
2018-06-19,0.166,40.5
2018-06-20,0.159,43.0
2018-06-25,0.115,40.0
2018-06-26,0.107,23.5
2018-06-30,0.088,45.0
2018-07-01,0.086,34.0
2018-07-02,0.084,30.5
2018-07-06,0.082,20.0
2018-07-07,0.081,29.5
2018-07-08,0.08,14.5
2018-07-12,0.077,93.5
2018-07-13,0.079,40.5
2018-07-14,0.082,28.0
2018-07-18,0.08,27.5
2018-07-19,0.079,19.0
2018-07-20,0.078,10.0
2018-07-24,0.076,44.5
2018-07-25,0.075,30.5
2018-07-26,0.074,25.0
2018-07-30,0.149,47.5
2018-07-31,0.151,43.5
2018-08-01,0.152,22.5
2018-08-05,0.145,19.0
2018-08-06,0.142,21.0
2018-08-07,0.141,25.5
2018-08-11,0.177,65.5
2018-08-12,0.21,98.0
2018-08-17,0.221,53.5
2018-08-18,0.219,43.5
2018-08-19,0.219,69.0
2018-08-23,0.227,45.5
2018-08-24,0.237,55.5
2018-08-25,0.234,58.0
2018-08-29,0.235,60.0
2018-08-30,0.237,64.5
2018-08-31,0.239,52.0
2018-09-10,0.251,70.5
2018-09-11,0.247,85.5
2018-09-12,0.257,75.5
2018-09-16,0.251,58.5
2018-09-17,0.256,71.5
2018-09-18,0.248,59.5
2018-09-22,0.262,77.5
2018-09-23,0.284,64.0
2018-09-24,0.254,48.5
2018-09-28,0.249,32.0
2018-09-29,0.244,45.0
2018-09-30,0.243,35.5
2018-10-04,0.256,59.0
2018-10-05,0.251,68.5
2018-10-06,0.25,66.5
2018-10-16,0.241,29.0
2018-10-17,0.24,29.5
2018-10-18,0.239,18.0
2018-10-22,0.242,40.5
2018-10-23,0.245,72.0
2018-10-24,0.26,45.5
2018-10-28,0.25,17.5
2018-10-29,0.247,50.5
2018-10-30,0.252,64.0
2018-11-03,0.25,47.0
2018-11-04,0.248,45.0
2018-11-05,0.246,72.5
2018-11-09,0.243,72.5
2018-11-10,0.245,76.5
2018-11-11,0.25,90.0
2018-11-15,0.265,62.0
2018-11-16,0.257,65.5
2018-11-17,0.252,43.5
2018-11-21,0.251,44.0
2018-11-22,0.248,49.0
2018-11-23,0.246,34.5
2018-11-28,0.24,12.5
2018-11-29,0.24,77.0
2018-12-03,0.285,98.0
2018-12-04,0.281,79.0
2018-12-05,0.266,67.5
2018-12-09,0.294,80.5
2018-12-10,0.277,74.0
2018-12-11,0.267,24.5
2018-12-15,0.255,31.5
2018-12-16,0.252,17.5
2018-12-17,0.25,0.0
2018-12-22,0.29,92.5
2018-12-23,0.284,85.5
2018-12-27,0.263,78.0
2018-12-28,0.262,82.0
