date_time,soil moisture,ssm
2017-01-14,0.23,9.5
2017-01-18,0.158,88.0
2017-01-19,0.248,96.5
2017-01-20,0.24,79.5
2017-01-24,0.22,66.0
2017-01-25,0.22,60.5
2017-01-26,0.218,17.5
2017-01-30,0.227,60.5
2017-01-31,0.221,69.5
2017-09-23,0.229,41.5
2017-09-28,0.225,47.0
2017-09-29,0.223,45.0
2017-10-03,0.256,72.5
2017-10-04,0.242,71.0
2017-10-05,0.248,64.0
2017-10-09,0.231,36.5
2017-10-10,0.228,77.0
2017-10-11,0.23,70.0
2017-10-15,0.241,70.0
2017-10-16,0.235,62.5
2017-10-17,0.231,55.0
2017-10-21,0.227,53.5
2017-10-22,0.237,59.0
2017-10-23,0.231,50.5
2017-10-28,0.223,61.5
2017-10-29,0.22,55.0
2017-11-02,0.222,57.5
2017-11-03,0.228,76.0
2017-11-04,0.223,64.5
2017-11-08,0.213,44.0
2017-11-09,0.212,81.0
2017-11-10,0.22,77.0
2017-11-14,0.218,73.0
2017-11-15,0.226,73.5
2017-11-16,0.22,78.5
2017-11-20,0.224,69.5
2017-11-21,0.225,72.0
2017-11-22,0.222,98.5
2017-11-26,0.222,82.5
2017-11-27,0.231,93.5
2017-11-28,0.236,90.0
2017-12-02,0.218,92.0
2017-12-03,0.221,76.0
2017-12-04,0.222,61.0
2017-12-08,0.235,85.5
2017-12-09,0.228,76.5
2017-12-10,0.223,30.0
2017-12-14,0.225,92.0
2017-12-15,0.23,51.5
2017-12-16,0.221,33.0
2017-12-20,0.218,98.0
2017-12-21,0.22,88.5
2017-12-22,0.216,83.0
2017-12-26,0.224,99.0
2017-12-27,0.232,97.5
2017-12-28,0.235,87.0
2018-01-01,0.229,99.5
2018-01-02,0.231,96.5
2018-01-07,0.218,0.5
2018-01-08,0.178,6.5
2018-01-09,0.103,2.0
2018-01-13,0.207,64.0
2018-01-14,0.204,31.5
2018-01-15,0.199,2.5
2018-01-19,0.21,70.5
2018-01-20,0.21,76.0
2018-01-21,0.216,78.0
2018-01-25,0.221,81.5
2018-01-26,0.21,91.5
2018-01-27,0.208,78.5
2018-01-31,0.209,91.5
2018-02-01,0.216,98.5
2018-02-02,0.22,90.0
2018-02-06,0.191,0.0
2018-02-07,0.152,24.0
2018-02-08,0.134,0.0
2018-02-12,0.118,67.5
2018-02-13,0.167,69.5
2018-02-14,0.181,8.5
2018-02-18,0.201,73.0
2018-02-24,0.188,6.5
2018-02-25,0.184,5.5
2018-03-03,0.08,0.5
2018-03-08,0.187,53.5
2018-03-09,0.217,68.0
2018-03-10,0.23,14.5
2018-05-31,0.112,11.5
2018-06-01,0.105,14.5
2018-06-02,0.1,18.0
2018-06-06,0.091,18.5
2018-06-07,0.088,18.5
2018-06-08,0.086,17.0
2018-06-12,0.09,19.0
2018-06-13,0.088,16.0
2018-06-14,0.087,10.0
2018-06-18,0.098,49.5
2018-06-19,0.103,30.5
2018-06-20,0.099,32.0
2018-06-25,0.107,26.0
2018-06-26,0.101,14.5
2018-06-30,0.084,25.0
2018-07-01,0.082,21.0
2018-07-02,0.08,29.0
2018-07-06,0.106,36.5
2018-07-07,0.096,32.5
2018-07-08,0.087,12.5
2018-07-12,0.097,39.0
2018-07-13,0.089,29.0
2018-07-14,0.085,19.0
2018-07-18,0.077,32.5
2018-07-19,0.076,22.5
2018-07-20,0.075,15.0
2018-07-24,0.082,33.5
2018-07-25,0.079,20.0
2018-07-26,0.129,17.0
2018-07-30,0.116,31.5
2018-07-31,0.107,27.0
2018-08-01,0.099,16.0
2018-08-05,0.138,6.5
2018-08-06,0.125,7.5
2018-08-07,0.119,15.5
2018-08-11,0.168,56.5
2018-08-12,0.2,89.5
2018-08-13,0.227,88.5
2018-08-17,0.183,36.5
2018-08-18,0.172,36.0
2018-08-19,0.165,41.0
2018-08-23,0.17,29.0
2018-08-24,0.235,50.0
2018-08-25,0.211,44.0
