,soil moisture,sm
2016-07-30 08:30:00,0.34119999999999995,85.75999499999998
2016-07-30 11:00:00,0.3394,87.61
2016-07-31 09:00:00,0.3397,94.259995
2016-07-31 10:30:00,0.3395,90.59
2016-07-31 11:30:00,0.3395,87.00999499999998
2016-08-02 09:00:00,0.16269999999999998,95.43
2016-08-02 10:30:00,0.1609,94.31
2016-08-02 11:30:00,0.1606,91.75
2016-08-03 08:30:00,0.16269999999999998,99.67
2016-08-04 08:30:00,0.173,85.97
2016-08-04 11:00:00,0.1849,91.27
2016-08-05 09:00:00,0.476,88.56
2016-08-05 10:30:00,0.4711,87.97
2016-08-05 11:30:00,0.4826,90.38
2016-08-06 11:00:00,0.3958,97.99
2016-08-07 09:00:00,0.392,95.299995
2016-08-08 11:00:00,0.33509999999999995,95.11
2016-08-10 09:00:00,0.319,86.54
2016-08-10 10:30:00,0.3188,92.409996
2016-08-10 11:00:00,0.3188,81.9
2016-08-11 08:30:00,0.1215,91.38
2016-08-11 11:00:00,0.1207,87.90999599999998
2016-08-12 09:00:00,0.139,92.67
2016-08-12 10:30:00,0.1406,90.729996
2016-08-12 11:30:00,0.1413,89.61
2016-08-13 08:30:00,0.34369999999999995,93.299995
2016-08-13 11:00:00,0.3425,91.67
2016-08-14 09:00:00,0.3405,82.799995
2016-08-14 10:30:00,0.3401,83.939995
2016-08-14 11:30:00,0.3394,77.7
2016-08-15 08:30:00,0.3387,82.67
2016-08-15 11:00:00,0.3375,81.83
2016-08-16 08:30:00,0.3365,83.68
2016-08-16 11:00:00,0.33520000000000005,80.59
2016-08-17 09:00:00,0.33490000000000003,79.85
2016-08-17 10:30:00,0.334,80.83
2016-08-17 11:30:00,0.33340000000000003,86.07
2016-08-18 08:30:00,0.3323,86.9
2016-08-18 11:00:00,0.331,92.229996
2016-08-19 09:00:00,0.33020000000000005,78.74
2016-08-19 10:30:00,0.3296,82.39
2016-08-19 11:30:00,0.3292,77.56
2016-08-20 08:30:00,0.33130000000000004,89.42
2016-08-20 11:00:00,0.3305,81.52
2016-08-21 08:30:00,0.33270000000000005,90.479996
2016-08-21 10:30:00,0.3317,90.079994
2016-08-22 08:30:00,0.3312,82.52
2016-08-22 10:30:00,0.33,90.81
2016-08-22 11:30:00,0.329,90.049995
2016-08-23 08:30:00,0.33030000000000004,85.0
2016-08-23 11:00:00,0.3299,88.78
2016-08-24 09:00:00,0.33,76.34
2016-08-24 10:30:00,0.3289,81.65999599999998
2016-08-24 11:30:00,0.3285,75.52
2016-08-25 08:30:00,0.3284,81.59
2016-08-25 11:00:00,0.32770000000000005,80.64
2016-08-26 09:00:00,0.32770000000000005,74.11
2016-08-26 10:30:00,0.3269,71.27
2016-08-27 08:30:00,0.3323,95.25
2016-08-27 11:00:00,0.33159999999999995,92.68
2016-08-28 08:30:00,0.33,77.38
2016-08-28 11:00:00,0.3292,84.689995
2016-08-29 09:00:00,0.3284,77.32
2016-08-29 10:30:00,0.3279,77.04
2016-08-29 11:30:00,0.32770000000000005,72.799995
2016-08-30 08:30:00,0.3276,77.00999499999998
2016-08-30 11:00:00,0.32659999999999995,76.68
2016-08-31 09:00:00,0.32780000000000004,78.96
2016-08-31 10:30:00,0.3279,90.14
2016-08-31 11:30:00,0.3279,84.86
2016-09-01 08:30:00,0.1724,81.9
2016-09-01 11:00:00,0.1729,87.06
2016-09-02 08:30:00,0.1625,99.97
2016-09-02 11:00:00,0.1606,96.77
2016-09-03 09:00:00,0.16829999999999998,84.49
2016-09-03 10:30:00,0.1671,90.5
2016-09-03 11:00:00,0.1659,81.95
2016-09-04 08:30:00,0.3185,91.729996
2016-09-05 09:00:00,0.4784000000000001,82.25999499999998
2016-09-05 10:30:00,0.472,89.32
2016-09-05 11:30:00,0.4778,85.1
2016-09-06 08:30:00,0.3881,78.45
2016-09-06 11:00:00,0.3799,77.939995
2016-09-08 09:00:00,0.3433,88.75999499999998
2016-09-08 10:30:00,0.3432,96.09
2016-09-08 11:00:00,0.3428,89.03
2016-09-09 08:30:00,0.329,88.65999599999998
