date_time,soil moisture,ssm
2017-01-26,0.163,4.0
2017-01-30,0.172,49.0
2017-01-31,0.167,59.5
2017-02-01,0.161,33.0
2017-02-02,0.157,9.5
2017-02-05,0.168,49.0
2017-02-06,0.178,51.0
2017-02-07,0.173,3.5
2017-02-11,0.163,14.0
2017-02-12,0.163,28.0
2017-02-17,0.181,51.0
2017-02-18,0.173,43.0
2017-02-19,0.172,77.0
2017-02-20,0.186,69.5
2017-02-23,0.191,57.0
2017-02-24,0.202,79.5
2017-02-25,0.185,3.0
2017-02-26,0.222,77.5
2017-03-01,0.201,73.0
2017-03-02,0.183,70.0
2017-03-03,0.18,70.0
2017-03-04,0.18,61.5
2017-03-07,0.178,43.0
2017-03-08,0.169,82.0
2017-03-09,0.182,49.5
2017-03-10,0.178,44.0
2017-03-13,0.156,51.5
2017-03-14,0.154,61.0
2017-03-15,0.156,50.0
2017-03-16,0.15,25.0
2017-03-19,0.179,83.0
2017-03-20,0.193,98.5
2017-03-21,0.209,80.0
2017-03-25,0.159,41.0
2017-03-26,0.156,31.5
2017-03-27,0.155,25.0
2017-03-28,0.153,7.0
2017-03-31,0.171,34.0
2017-04-01,0.162,40.0
2017-04-02,0.157,15.0
2017-04-03,0.153,11.5
2017-04-06,0.144,29.5
2017-04-07,0.143,8.5
2017-04-08,0.143,14.0
2017-04-09,0.14,0.5
2017-04-12,0.155,73.0
2017-04-14,0.182,55.5
2017-04-15,0.172,69.0
2017-04-18,0.21,52.5
2017-04-19,0.179,40.0
2017-11-02,0.208,64.5
2017-11-03,0.184,78.5
2017-11-04,0.183,72.5
2017-11-05,0.181,57.5
2017-11-08,0.166,55.5
2017-11-09,0.166,75.0
2017-11-10,0.188,75.5
2017-11-11,0.202,53.5
2017-11-14,0.174,71.0
2017-11-15,0.19,71.5
2017-11-16,0.181,83.0
2017-11-17,0.209,55.5
2017-11-20,0.182,65.0
2017-11-21,0.186,69.5
2017-11-22,0.19,97.5
2017-11-23,0.196,64.5
2017-11-26,0.182,78.5
2017-11-27,0.201,92.5
2017-11-28,0.203,92.5
2017-11-29,0.191,29.5
2017-12-02,0.161,82.5
2017-12-03,0.208,71.0
2017-12-04,0.187,48.5
2017-12-05,0.183,60.5
2017-12-08,0.208,82.5
2017-12-09,0.211,76.0
2017-12-10,0.188,22.0
2017-12-11,0.187,8.0
2017-12-14,0.195,85.0
2017-12-15,0.194,58.5
2017-12-16,0.164,18.0
2017-12-17,0.065,0.0
2017-12-20,0.175,95.5
2017-12-21,0.2,89.0
2017-12-22,0.188,83.0
2017-12-23,0.183,72.0
2017-12-26,0.197,98.5
2017-12-27,0.211,96.5
2017-12-28,0.21,89.0
2017-12-29,0.211,74.5
2018-01-01,0.204,99.0
2018-01-02,0.206,96.5
2018-01-04,0.218,85.0
2018-01-07,0.151,1.5
2018-01-08,0.057,4.0
2018-01-09,0.056,1.5
2018-01-10,0.074,48.0
2018-01-13,0.184,62.5
2018-01-14,0.178,28.5
2018-01-15,0.161,0.0
2018-01-16,0.181,73.0
2018-01-19,0.183,75.0
2018-01-20,0.183,75.0
2018-01-21,0.191,68.5
2018-01-22,0.184,14.0
2018-01-25,0.2,79.5
2018-01-26,0.183,91.5
2018-01-27,0.185,83.0
2018-01-28,0.228,75.5
2018-01-31,0.183,94.0
2018-02-01,0.196,98.0
2018-02-02,0.222,93.0
2018-02-06,0.083,3.5
2018-02-07,0.067,26.5
2018-02-08,0.071,0.0
2018-02-12,0.113,64.0
2018-02-13,0.2,81.5
2018-02-14,0.183,0.0
2018-02-15,0.136,0.0
2018-02-18,0.228,73.0
2018-02-21,0.21,0.0
2018-02-24,0.174,9.5
2018-02-25,0.16,2.5
2018-03-03,0.071,3.0
2018-03-08,0.156,45.5
2018-03-09,0.159,58.0
2018-03-10,0.163,10.5
2018-03-11,0.161,43.0
2018-04-27,0.117,19.0
2018-05-02,0.178,78.0
2018-05-03,0.152,91.5
2018-05-04,0.149,29.0
2018-05-25,0.07,36.0
2018-05-28,0.121,28.0
2018-05-31,0.074,34.5
2018-06-01,0.064,36.0
2018-06-02,0.055,43.5
2018-06-03,0.047,35.5
2018-06-06,0.033,39.5
2018-06-07,0.028,41.5
2018-06-08,0.024,45.0
2018-06-09,0.02,35.5
2018-06-12,0.096,47.5
2018-06-13,0.063,41.5
2018-06-14,0.047,44.5
2018-06-15,0.125,70.5
2018-06-18,0.146,74.0
2018-06-19,0.138,56.0
2018-06-20,0.101,68.0
2018-06-25,0.05,52.5
2018-06-26,0.041,52.5
2018-06-27,0.036,54.5
2018-06-30,0.025,57.0
2018-07-01,0.019,51.0
2018-07-02,0.016,62.5
2018-07-03,0.015,41.5
2018-07-06,0.015,54.0
2018-07-07,0.015,55.0
2018-07-08,0.014,49.5
2018-07-09,0.013,43.5
2018-07-12,0.013,57.0
2018-07-13,0.013,46.5
2018-07-14,0.013,50.5
2018-07-15,0.013,44.5
2018-07-18,0.019,51.5
2018-07-19,0.032,39.5
2018-07-20,0.034,46.0
2018-07-21,0.035,38.5
2018-07-24,0.034,52.0
2018-07-25,0.031,42.5
2018-07-26,0.022,49.0
2018-07-27,0.017,48.0
2018-11-09,0.133,72.0
2018-11-10,0.139,71.0
2018-11-11,0.145,84.0
2018-11-12,0.171,76.0
2018-11-15,0.168,68.0
2018-11-16,0.155,70.5
2018-11-17,0.149,64.0
2018-11-18,0.142,33.5
2018-11-21,0.145,52.0
2018-11-22,0.14,55.0
2018-11-23,0.136,34.0
2018-11-24,0.136,18.0
2018-11-27,0.109,0.5
2018-11-28,0.074,14.0
2018-11-29,0.123,81.5
2018-11-30,0.185,59.5
2018-12-03,0.182,93.5
2018-12-04,0.174,78.5
2018-12-05,0.156,72.0
2018-12-06,0.156,66.0
2018-12-09,0.185,80.5
2018-12-10,0.164,76.5
2018-12-11,0.154,40.5
2018-12-12,0.149,36.5
2018-12-15,0.153,24.5
2018-12-16,0.142,24.5
2018-12-17,0.132,1.5
2018-12-18,0.14,22.5
2018-12-23,0.171,85.5
2018-12-24,0.167,36.5
2018-12-27,0.151,73.5
2018-12-28,0.15,78.5
2018-12-30,0.173,59.0
