network,station,lon,lat,eval_dataset,timefilter,anomaly,pearson_r,pearson_r_p-value,bias,rmsd,ubrmsd,n,pearson_sig
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,No-Timefilter,absolute,0.13430583068192978,0.009797666520247394,-51.009876693766934,56.273690490583604,23.763853246405397,369,True
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2015,absolute,0.21169987861130246,0.22214523000828565,-72.33808571428571,74.55302688571979,18.037604414542145,35,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2016,absolute,0.3573988418314505,0.03797516893463111,-51.81302352941177,55.73425023532235,20.53575520973485,34,True
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2017,absolute,0.10723286801696492,0.17575614160726394,-43.972890062111794,50.348260328803384,24.522076945527797,161,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2018,absolute,-0.2332581185003739,0.005719102509357841,-53.59376546762589,57.54237682529185,20.948351574885184,139,True
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,winter,absolute,-0.1303321481721441,0.3772686430187068,-51.5542625,58.49834580991372,27.64442946738717,48,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,spring,absolute,0.07729305082032344,0.5641447886736377,-45.02937586206897,51.17416690880947,24.313590197319897,58,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,summer,absolute,0.2288412230883876,0.00443761788228405,-61.64274705882353,63.70532897114364,16.079200053595237,153,True
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,fall,absolute,0.2515063108860845,0.008038836808512162,-39.13632545454546,45.86971989535541,23.92444844075326,110,True
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2015-winter,absolute,,,-70.8176,70.8176,0.0,1,
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2016-winter,absolute,1.0,1.0,-50.87205,61.184979364424066,33.99465,2,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2017-winter,absolute,0.022844242162159828,0.9156199795246268,-42.339779166666666,50.12107958508658,26.822858141750718,24,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2018-winter,absolute,-0.5611957487050548,0.008123184950214966,-61.23277142857143,65.99618729240565,24.61796986574263,21,True
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2015-spring,absolute,-0.5598178550213657,0.3264309268080489,-69.0699,69.48655794740448,7.598068792002348,5,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2016-spring,absolute,,,-58.3295,58.3295,0.0,1,
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2017-spring,absolute,0.03669920716216617,0.8367468969578659,-33.485126470588234,39.6403755516912,21.215694170303003,34,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2018-spring,absolute,-0.4236949758743051,0.07974510283700634,-59.4183611111111,62.76927453070138,20.234628436918584,18,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2015-summer,absolute,0.4362686843938202,0.0911445998229717,-85.29433125,85.73624127407048,8.693683018197664,16,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2016-summer,absolute,-0.11757960238133253,0.6215234727951062,-62.230619999999995,63.69904114552275,13.598447605318778,20,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2017-summer,absolute,0.03979647154009711,0.7688215442839019,-56.436224561403506,58.38170519231564,14.945770586265919,57,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2018-summer,absolute,0.0002787187438724678,0.9983136486945018,-60.08589666666667,61.62895723709215,13.704502613885296,60,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2015-fall,absolute,0.22866925554155715,0.4523837665599432,-57.76589230769231,60.61676170338214,18.37099576236166,13,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2016-fall,absolute,0.6194697159380367,0.04209217267444616,-32.450618181818186,35.127734767559375,13.450469490610773,11,True
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2017-fall,absolute,0.1221670026888077,0.4186243289653844,-37.13307608695653,46.655354576732684,28.246358544084053,46,False
ICOS,Svartberget,19.774413,64.256125,Sentinel-1,Y2018-fall,absolute,0.18161911713595685,0.2620345834706781,-37.2240225,41.825108077609904,19.071230023866942,40,False
HOBE,1.01,9.1809,56.0193,Sentinel-1,No-Timefilter,absolute,0.3171874149696673,2.709025292004888e-11,-53.68440617577198,59.3503911270873,25.30718199430704,421,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2015,absolute,0.6176921004454842,1.020595958423872e-05,-82.36046511627906,83.50061337722072,13.751589733637035,43,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2016,absolute,0.4548895869493034,6.736386280248935e-05,-49.75445070422535,56.196498233343156,26.125486575582666,71,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2017,absolute,0.2662731830274311,0.0005682958191579452,-53.58404878048781,57.88952397497133,21.907685919308864,164,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2018,absolute,0.342548647003974,2.8173679368701692e-05,-47.12786713286714,53.501889547639635,25.326198385755692,143,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,winter,absolute,0.15393824352417373,0.11513977103511155,-51.18227358490565,59.074124854543456,29.497916841873035,106,False
HOBE,1.01,9.1809,56.0193,Sentinel-1,spring,absolute,0.16068992892739906,0.13476071964737385,-54.39380681818182,59.01559857600438,22.89442410523593,88,False
HOBE,1.01,9.1809,56.0193,Sentinel-1,summer,absolute,0.6392026046977252,1.1473808511682949e-14,-51.57223275862069,57.007057242412145,24.292167127086586,116,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,fall,absolute,0.3665713897586709,7.589447949339566e-05,-57.71873873873874,62.209928987072274,23.208241273000347,111,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2015-winter,absolute,0.5570193388233261,0.3293867951962994,-89.4854,89.59564601586395,4.443306408520574,5,False
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2016-winter,absolute,0.7434344608660353,0.00011242567556887014,-51.279761904761905,58.009648368673496,27.12020137919467,21,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2017-winter,absolute,0.37665087383950097,0.013947658883007398,-47.69197619047619,54.02547678796242,25.381638032517102,42,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2018-winter,absolute,0.050390931127207564,0.7638378795739844,-49.94621052631578,59.93894740747279,33.136889871814034,38,False
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2015-spring,absolute,0.7938187428913682,0.033062858068131716,-87.99485714285713,88.77936798764514,11.776302335363065,7,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2016-spring,absolute,0.3591023295620593,0.22819661769261956,-64.429,67.58561325004467,20.413698277985187,13,False
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2017-spring,absolute,0.2611021051357465,0.07965513981529226,-46.85558695652174,50.865634395925895,19.795624098770663,46,False
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2018-spring,absolute,0.06500641554162033,0.7737961236504229,-53.53440909090909,57.57192345587465,21.180023930493586,22,False
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2015-summer,absolute,0.6753448078239804,0.0029298054424037453,-78.95694117647058,80.5793402021372,16.088241279491307,17,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2016-summer,absolute,0.5922893277680684,0.009600300580752386,-53.67572222222223,58.147785543484886,22.362508972249753,18,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2017-summer,absolute,0.398081332385634,0.014682077676031538,-57.013027027027036,60.399061022771136,19.938939832596873,37,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2018-summer,absolute,0.7385319293274917,1.0497945527752714e-08,-35.556045454545455,40.10132821423068,18.54411378793153,44,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2015-fall,absolute,0.7473792307015736,0.0021224884622503305,-81.1315,81.99316667738668,11.855761870740919,14,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2016-fall,absolute,0.3670987200174923,0.12208697471735527,-34.31321052631579,41.87149772125488,23.9963727425164,19,False
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2017-fall,absolute,0.4124937033785709,0.009066097021771552,-64.61235897435897,66.60534464694602,16.17142551870536,39,True
HOBE,1.01,9.1809,56.0193,Sentinel-1,Y2018-fall,absolute,0.3498086005029246,0.029038255381490533,-53.823230769230776,57.5420054885214,20.35048464295521,39,True
HOBE,1.02,9.161,56.0376,Sentinel-1,No-Timefilter,absolute,0.3538416486577761,0.01007026961554544,-68.4246923076923,71.40727022428891,20.42204014006065,52,True
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2015,absolute,0.4051905640066241,0.004278048143787191,-69.94585416666666,72.42506857823815,18.7874437712505,48,True
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2016,absolute,0.969558939514656,0.030441060485344118,-50.17075,57.81254559998202,28.726055649662374,4,True
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2017,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2018,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,winter,absolute,0.9548249322613622,0.00022274323347330386,-64.16125,68.89798727466571,25.10511200806521,8,True
HOBE,1.02,9.161,56.0376,Sentinel-1,spring,absolute,0.21140725339847333,0.5850439595102283,-73.11766666666666,76.8020349954638,23.502327558492304,9,False
HOBE,1.02,9.161,56.0376,Sentinel-1,summer,absolute,0.32419073627746153,0.18936246354010225,-64.64222222222223,66.99227785432521,17.588302882425882,18,False
HOBE,1.02,9.161,56.0376,Sentinel-1,fall,absolute,0.6717715989451529,0.003143237022902481,-71.95147058823528,74.08345804444829,17.644960640756352,17,True
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2015-winter,absolute,0.5771448430065742,0.4228551569934258,-78.15175,78.43197608278143,6.62411082240477,4,False
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2016-winter,absolute,0.969558939514656,0.030441060485344118,-50.17075,57.81254559998202,28.726055649662374,4,True
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2017-winter,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2018-winter,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2015-spring,absolute,0.21140725339847333,0.5850439595102283,-73.11766666666666,76.8020349954638,23.502327558492304,9,False
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2016-spring,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2017-spring,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2018-spring,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2015-summer,absolute,0.32419073627746153,0.18936246354010225,-64.64222222222223,66.99227785432521,17.588302882425882,18,False
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2016-summer,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2017-summer,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2018-summer,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2015-fall,absolute,0.6717715989451529,0.003143237022902481,-71.95147058823528,74.08345804444829,17.644960640756352,17,True
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2016-fall,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2017-fall,absolute,,,,,,0,
HOBE,1.02,9.161,56.0376,Sentinel-1,Y2018-fall,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,Sentinel-1,No-Timefilter,absolute,0.25923270713086943,1.749019508674638e-06,-55.02450453172205,60.20410383661892,24.430268516921625,331,True
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2015,absolute,0.2603033564749245,0.11971305079314813,-77.41862162162163,79.17430304577226,16.580931487463697,37,False
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2016,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2017,absolute,0.3083423565858457,0.00011121846128265681,-53.464203947368425,58.203032683070546,23.00373686557847,152,True
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2018,absolute,0.3210096590667326,9.817404724093408e-05,-50.8595985915493,56.47319914872496,24.54635315475653,142,True
HOBE,1.03,9.1654,56.0283,Sentinel-1,winter,absolute,0.2955110403921547,0.01775419587697277,-54.2335625,62.0375053357342,30.122628816885214,64,True
HOBE,1.03,9.1654,56.0283,Sentinel-1,spring,absolute,0.2995083462772277,0.008578405893958509,-49.13873684210525,54.85165195252603,24.373925893942065,76,True
HOBE,1.03,9.1654,56.0283,Sentinel-1,summer,absolute,0.3804451040828265,7.366962605418659e-05,-53.02614563106796,57.286209689694516,21.678046501574418,103,True
HOBE,1.03,9.1654,56.0283,Sentinel-1,fall,absolute,0.204053055766096,0.056529185922498275,-63.02188636363636,66.29217924478519,20.56440780065481,88,False
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2015-winter,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2016-winter,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2017-winter,absolute,0.33222640278661386,0.07827227016663528,-54.71493103448275,61.09875311414668,27.19069609251009,29,False
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2018-winter,absolute,0.28633345371596164,0.0954005485901081,-53.83471428571429,62.8046997875159,32.345847541462106,35,False
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2015-spring,absolute,0.8632335600894746,0.005757481683855196,-78.435625,80.26375237848652,17.032987898028196,8,True
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2016-spring,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2017-spring,absolute,0.4648821238234722,0.001133857841000116,-44.37297826086957,50.19744271483056,23.46959853446779,46,True
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2018-spring,absolute,0.2181027426680655,0.3295182043274684,-48.4500909090909,52.748672350375536,20.85692032942781,22,False
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2015-summer,absolute,0.10398896434455727,0.6718162147156679,-73.89031578947369,75.53221634786745,15.66323526455849,19,False
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2016-summer,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2017-summer,absolute,0.06047359043291273,0.7183523392215605,-53.09128947368421,56.8201571606693,20.244634888894048,38,False
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2018-summer,absolute,0.6892290488126198,1.1812058292235842e-07,-44.35452173913044,48.21481894469339,18.903575512652914,46,True
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2015-fall,absolute,0.09246121005451073,0.7994613781531524,-83.3088,84.85384006278089,16.118871423272786,10,False
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2016-fall,absolute,,,,,,0,
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2017-fall,absolute,0.3371077118660715,0.035851450432331435,-63.62051282051282,65.64498284107573,16.176962652491106,39,True
HOBE,1.03,9.1654,56.0283,Sentinel-1,Y2018-fall,absolute,0.4256414454215517,0.0069033271664012815,-57.221487179487184,61.32436620011783,22.054008588325573,39,True
HOBE,1.04,9.3337,56.0733,Sentinel-1,No-Timefilter,absolute,-0.3629254096616512,2.848864508287973e-11,-53.87206329113924,59.75356932302682,25.85130255126925,316,True
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2015,absolute,-0.2467269054515473,0.17341152207028115,-83.76203125,84.44598854759917,10.726001242554162,32,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2016,absolute,0.36486699916374815,0.12454745462091273,-48.999631578947366,52.81096984279726,19.698594895683954,19,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2017,absolute,-0.30719312118411074,4.218358704061483e-06,-53.3145787037037,58.55277035737205,24.207077770142593,216,True
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2018,absolute,0.31649307253828285,0.02672197070102776,-38.698877551020395,46.63084580346939,26.01600769983872,49,True
HOBE,1.04,9.3337,56.0733,Sentinel-1,winter,absolute,0.3543145018388759,0.0005299764445922735,-40.64070652173913,48.84670701408197,27.09859331281673,92,True
HOBE,1.04,9.3337,56.0733,Sentinel-1,spring,absolute,-0.31452392301841325,0.0022622674184364553,-43.11995652173913,48.480848872429036,22.159920057496404,92,True
HOBE,1.04,9.3337,56.0733,Sentinel-1,summer,absolute,0.11010353108956604,0.3864324293646091,-74.580015625,75.7889765088936,13.482960714931304,64,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,fall,absolute,-0.2839897866901,0.018926887790560863,-66.8304411764706,69.12396408563217,17.658271236734056,68,True
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2015-winter,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2016-winter,absolute,0.3240347679103177,0.2801033205670282,-44.289615384615395,49.06809179168192,21.12125945960049,13,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2017-winter,absolute,0.27944896020278165,0.04482256906784377,-39.47638461538462,47.977581632546816,27.266525209603024,52,True
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2018-winter,absolute,0.6814410888454497,9.101032142271136e-05,-41.126222222222225,50.37494580899576,29.09070317107605,27,True
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2015-spring,absolute,-0.12229580355823105,0.7201825721686105,-78.50609090909091,79.31285386882874,11.283726290181606,11,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2016-spring,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2017-spring,absolute,-0.05169730819778609,0.6973808319347038,-39.281898305084745,42.98385755890307,17.451202714800147,59,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2018-spring,absolute,-0.07207103548949786,0.7499346111745581,-35.719863636363634,41.57753095942349,21.27868469810587,22,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2015-summer,absolute,0.4916057719826733,0.12458748045351944,-89.4509090909091,89.73461944685967,7.1299922919063965,11,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2016-summer,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2017-summer,absolute,0.05490202058708532,0.6961988695407774,-71.49360377358491,72.55949962603886,12.391352042726341,53,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2018-summer,absolute,,,,,,0,
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2015-fall,absolute,-0.5222820229379492,0.12146164468226055,-83.28580000000002,83.9195218885332,10.293768617955234,10,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2016-fall,absolute,0.6487359519884096,0.16340903845212246,-59.20466666666666,60.126481911051464,10.488149116449904,6,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2017-fall,absolute,0.04100348699697701,0.7728767549876723,-64.54584615384616,66.90928121200895,17.62627744566946,52,False
HOBE,1.04,9.3337,56.0733,Sentinel-1,Y2018-fall,absolute,,,,,,0,
HOBE,1.05,9.1912,56.033,Sentinel-1,No-Timefilter,absolute,0.3043481565407512,9.395772141670429e-11,-55.827267281105996,60.84587409471764,24.19786400230779,434,True
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2015,absolute,0.18948419955228168,0.2354029266260477,-85.9898292682927,86.51973614984634,9.56106719194565,41,False
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2016,absolute,0.3614455892998266,0.0006770781642201457,-52.21744705882353,57.5813540102942,24.268303449515905,85,True
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2017,absolute,0.19198621991379014,0.013213072443323188,-57.3765,61.1850685074311,21.249702492247653,166,True
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2018,absolute,0.2721469763679821,0.0010513597728655645,-47.46809154929577,52.84741893273609,23.22993698914803,142,True
HOBE,1.05,9.1912,56.033,Sentinel-1,winter,absolute,0.3864227405376395,5.085161462457013e-05,-49.91407692307693,57.70873649780488,28.963480334556426,104,True
HOBE,1.05,9.1912,56.033,Sentinel-1,spring,absolute,0.20325828903558452,0.05331265634152981,-56.764054945054944,60.62208484374485,21.280959494275184,91,False
HOBE,1.05,9.1912,56.033,Sentinel-1,summer,absolute,0.6329427265879177,2.482613825029984e-14,-58.02237068965517,62.42591220267595,23.030393263868753,116,True
HOBE,1.05,9.1912,56.033,Sentinel-1,fall,absolute,0.5310964757182228,2.6248972127672803e-10,-58.06378861788618,62.07344751664454,21.94787775478662,123,True
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2015-winter,absolute,0.02773767702382604,0.964687821910832,-82.5988,82.80834066445242,5.8872338292274415,5,False
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2016-winter,absolute,0.5533104708795132,0.0113834364828385,-47.95875,54.80992979150767,26.534632128361984,20,True
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2017-winter,absolute,0.39414037587970574,0.009802363475386737,-48.220928571428566,55.110190934466324,26.680989347145978,42,True
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2018-winter,absolute,0.3618888772919824,0.027740843648853517,-48.47610810810811,57.98945694343581,31.825211064274338,37,True
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2015-spring,absolute,0.5708816586144236,0.13942549819396513,-87.441625,87.84961090480141,8.456734209159881,8,False
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2016-spring,absolute,0.09990063580131367,0.734010650372427,-67.63142857142857,70.40900393922844,19.58105474947764,14,False
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2017-spring,absolute,0.1537207237339953,0.3022474266321109,-50.397297872340424,53.37377782765377,17.57476960766018,47,False
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2018-spring,absolute,0.10034568778561416,0.6568156936912698,-52.29468181818181,56.16219702910815,20.480689164954573,22,False
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2015-summer,absolute,0.6039376513957204,0.017114754211245174,-89.72233333333332,90.20111497869637,9.281381611711817,15,True
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2016-summer,absolute,0.41163233912698427,0.08965248941677872,-60.89622222222222,63.76663747603444,18.916505334276952,18,False
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2017-summer,absolute,0.2693558513885272,0.1019781145743021,-65.08394736842106,67.03978699524947,16.07522426944705,38,False
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2018-summer,absolute,0.6104984895621568,8.464287020611489e-06,-40.343066666666665,43.724332912260905,16.859841652610832,45,True
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2015-fall,absolute,0.3619806612657479,0.2242175697694904,-82.09392307692308,82.66805625419141,9.726012476158484,13,False
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2016-fall,absolute,0.3032544486489032,0.08624341057473503,-43.52533333333333,48.97407392537898,22.4500618054986,33,False
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2017-fall,absolute,0.5646794062771423,0.00018057495847034882,-68.13735897435897,69.65182970206996,14.445680767810714,39,True
HOBE,1.05,9.1912,56.033,Sentinel-1,Y2018-fall,absolute,0.2268133005745059,0.17087781878362102,-52.12978947368421,55.4260750245909,18.82909562514732,38,False
HOBE,1.06,9.161,56.0513,Sentinel-1,No-Timefilter,absolute,0.5696098441231023,4.816805094007033e-22,-52.49188333333333,59.99325810740459,29.048118742207535,240,True
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2015,absolute,0.31420572358549115,0.07494728878703938,-67.4489696969697,70.66241318173805,21.066872655520804,33,False
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2016,absolute,0.5957509554447611,5.312049529533047e-08,-50.91588571428571,58.13242300128217,28.05265024787847,70,True
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2017,absolute,0.15450126230583822,0.2266496689302581,-65.30884126984128,69.27947502493187,23.117112962496773,63,False
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2018,absolute,0.5949264869508715,2.275352744527191e-08,-36.400905405405396,46.51312464429449,28.95591217424177,74,True
HOBE,1.06,9.161,56.0513,Sentinel-1,winter,absolute,0.5002103942258705,1.4714854101626704e-06,-58.53887951807229,67.27040220381213,33.143726366105355,83,True
HOBE,1.06,9.161,56.0513,Sentinel-1,spring,absolute,0.696958558486599,0.00031299171601612414,-63.39290909090909,70.8987052805236,31.748472206490213,22,True
HOBE,1.06,9.161,56.0513,Sentinel-1,summer,absolute,0.5513653008524181,1.3283823059818104e-06,-37.139447761194035,42.73064403931826,21.132187771465237,67,True
HOBE,1.06,9.161,56.0513,Sentinel-1,fall,absolute,0.5043650472218704,1.1579765568769314e-05,-56.71085294117648,61.27130473893767,23.195946695403933,68,True
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2015-winter,absolute,0.0660415685395278,0.9159744272832478,-84.18180000000002,84.36417141772921,5.544183236510135,5,False
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2016-winter,absolute,0.7308387932951562,0.00016787786162814408,-53.81271428571429,62.185001188466046,31.16353885574624,21,True
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2017-winter,absolute,0.17520555786742475,0.3458161617178197,-64.49212903225806,70.796099065123,29.20364593206277,31,False
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2018-winter,absolute,0.5233365708314193,0.006078321392404668,-50.32673076923078,63.07283219818181,38.018447253686745,26,True
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2015-spring,absolute,0.3376210451163474,0.5128108011243262,-85.79783333333333,87.43296956621494,16.830209816642874,6,False
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2016-spring,absolute,0.922916676986361,5.129803551952207e-05,-66.60754545454544,71.95221212405811,27.21315340173049,11,True
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2017-spring,absolute,,,,,,0,
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2018-spring,absolute,0.6412729699102171,0.2435600517814847,-29.434800000000006,39.42158520912115,26.22315635769272,5,False
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2015-summer,absolute,-0.10938927167503518,0.7097013740764677,-60.053357142857145,62.402576103532326,16.96100823151713,14,False
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2016-summer,absolute,0.2282151685840209,0.5259773899358521,-40.9598,43.5027556276611,14.655529030369392,10,False
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2017-summer,absolute,,,,,,0,
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2018-summer,absolute,0.6714569357777151,8.277695405012509e-07,-28.7906511627907,33.720393887186084,17.55458257918642,43,True
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2015-fall,absolute,0.9098953903942248,0.0017074979584570133,-56.171625,60.00414136853389,21.100841837101548,8,True
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2016-fall,absolute,0.4377788690830823,0.019812734181124225,-46.134428571428565,53.277177455669104,26.647178800589987,28,True
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2017-fall,absolute,0.022378569351070042,0.9032389936019818,-66.10003125,67.77789085383043,14.987606791705387,32,False
HOBE,1.06,9.161,56.0513,Sentinel-1,Y2018-fall,absolute,,,,,,0,
HOBE,1.07,9.1413,56.0426,Sentinel-1,No-Timefilter,absolute,0.08585817667046039,0.14896624097219113,-54.077042253521135,60.66843510658314,27.501500311666288,284,False
HOBE,1.07,9.1413,56.0426,Sentinel-1,Y2015,absolute,0.31729993464571044,0.024750832473318444,-61.117940000000004,65.8781598490729,24.58717867622066,50,True
