,proc_flag,slope40,conf_flag,slope40_noise,sigma40_noise,corr_flag,sm,sat_id,ssf,sigma40,dir,sm_noise,snow_prob,frozen_prob,abs_sm_gldas,abs_sm_noise_gldas,abs_sm_hwsd,abs_sm_noise_hwsd
2009-01-29 19:27:56.249971,0,-0.116000004,1,0.00048,0.089999996,0,28.55,3,2,-12.46,0,2.11,100,100,,,,
2009-01-30 10:50:26.249971,0,-0.116000004,1,0.00048,0.089999996,0,24.15,3,2,-12.65,1,2.1,100,100,,,,
2009-01-30 17:26:44.999980,0,-0.116000004,1,0.00048,0.089999996,0,30.75,3,2,-12.36,0,2.19,100,100,,,,
2009-01-30 19:07:03.749002,0,-0.116000004,1,0.00048,0.089999996,0,29.98,3,2,-12.389999,0,2.1499999,100,100,,,,
2009-01-31 10:29:50.624995,0,-0.116000004,1,0.00048,0.089999996,0,27.76,3,2,-12.49,1,2.1299999,100,100,,,,
2009-01-31 17:06:05.624985,0,-0.116000004,1,0.00048,0.089999996,0,34.309998,3,2,-12.2,0,2.1499999,100,100,,,,
2009-02-01 08:29:03.750000,0,-0.116000004,1,0.00049,0.089999996,0,34.09,3,2,-12.21,1,2.19,100,100,,,,
2009-02-01 10:09:13.124966,0,-0.116000004,1,0.00049,0.089999996,0,37.92,3,2,-12.04,1,2.1599998,100,100,,,,
2009-02-01 16:45:30.000010,0,-0.116000004,1,0.00049,0.089999996,0,41.09,3,2,-11.9,0,2.12,100,100,,,,
2009-02-02 08:08:13.125033,0,-0.116000004,1,0.00049,0.089999996,0,32.61,3,2,-12.28,1,2.1399999,100,100,,,,
2009-02-02 16:24:54.375033,0,-0.116000004,1,0.00049,0.089999996,0,32.48,3,2,-12.28,0,2.11,100,100,,,,
2009-02-03 07:47:18.749961,0,-0.116000004,1,0.00049,0.089999996,0,28.84,3,2,-12.44,1,2.11,100,100,,,,
2009-02-03 19:24:26.250019,0,-0.116000004,1,0.00049,0.089999996,0,31.48,3,2,-12.33,0,2.12,100,100,,,,
2009-02-04 10:47:00.000038,0,-0.117000006,1,0.00049,0.089999996,0,25.31,3,2,-12.599999,1,2.12,100,100,,,,
2009-02-04 17:23:18.749961,0,-0.117000006,1,0.00049,0.089999996,0,29.939999,3,2,-12.389999,0,2.19,100,100,,,,
2009-02-04 19:03:33.750000,0,-0.117000006,1,0.00049,0.089999996,0,34.41,3,2,-12.2,0,2.1599998,100,100,,,,
2009-02-05 10:26:24.374976,0,-0.117000006,1,0.00049,0.089999996,0,32.27,3,2,-12.29,1,2.1399999,100,100,,,,
2009-02-05 17:02:39.374966,0,-0.117000006,1,0.00049,0.089999996,0,34.649998,3,2,-12.179999,0,2.1499999,100,100,,,,
2009-02-06 08:25:35.625014,0,-0.117000006,1,0.00049,0.089999996,0,38.28,3,2,-12.0199995,1,2.18,100,100,,,,
2009-02-06 10:05:46.875034,0,-0.117000006,1,0.00049,0.089999996,0,33.739998,3,2,-12.23,1,2.1699998,100,100,,,,
2009-02-06 16:42:03.749990,0,-0.117000006,1,0.00049,0.089999996,0,36.52,3,2,-12.099999,0,2.1299999,100,100,,,,
2009-02-07 08:04:43.124044,0,-0.117000006,1,0.00049,0.089999996,0,38.01,3,2,-12.04,1,2.1399999,100,100,,,,
2009-02-07 16:21:29.999980,0,-0.117000006,1,0.00049,0.089999996,0,34.59,3,2,-12.19,0,2.12,100,100,,,,
2009-02-08 07:43:50.624024,0,-0.117000006,1,0.00049,0.089999996,0,32.86,3,2,-12.2699995,1,2.1299999,100,100,,,,
2009-02-08 19:20:58.125033,0,-0.117000006,1,0.00049,0.089999996,0,34.7,3,2,-12.179999,0,2.1399999,100,100,,,,
2009-02-09 10:43:33.750018,0,-0.117000006,1,0.00049,0.089999996,0,26.349998,3,2,-12.559999,1,2.1399999,100,100,,,,
2009-02-09 17:19:50.624976,0,-0.117000006,1,0.00049,0.089999996,0,35.28,3,2,-12.16,0,2.18,100,100,,,,
2009-02-09 19:00:05.625014,0,-0.117000006,1,0.00049,0.089999996,0,34.5,3,2,-12.19,0,2.18,100,100,,,,
2009-02-10 10:22:58.125043,0,-0.11800001,1,0.00049,0.089999996,0,26.31,3,2,-12.559999,1,2.1599998,100,100,,,,
2009-02-10 16:59:13.125034,0,-0.11800001,1,0.00049,0.089999996,0,28.63,3,2,-12.46,0,2.1599998,100,100,,,,
2009-02-11 08:22:05.624976,0,-0.11800001,1,0.00049,0.089999996,0,30.08,3,2,-12.389999,1,2.18,100,100,,,,
2009-02-11 10:02:20.625014,0,-0.11800001,1,0.00049,0.089999996,0,28.869999,3,2,-12.45,1,2.19,100,100,,,,
2009-02-11 16:38:37.499020,0,-0.11800001,1,0.00049,0.089999996,0,25.67,3,2,-12.59,0,2.1499999,100,100,,,,
2009-02-12 08:01:15.000009,0,-0.11800001,1,0.00049,0.089999996,0,24.65,3,2,-12.639999,1,2.1599998,100,100,,,,
2009-02-12 19:38:22.499980,0,-0.11800001,1,0.00049,0.089999996,0,27.369999,3,2,-12.5199995,0,2.1399999,100,100,,,,
2009-02-13 11:00:41.250009,0,-0.11800001,1,0.00049,0.089999996,0,19.99,3,2,-12.849999,1,2.1499999,100,100,,,,
2009-02-13 19:17:28.124995,0,-0.11800001,1,0.00049,0.089999996,0,25.76,3,2,-12.59,0,2.1599998,100,100,,,,
2009-02-14 10:40:07.500000,0,-0.119,1,0.00049,0.089999996,0,22.57,3,2,-12.73,1,2.1599998,100,100,,,,
2009-02-14 17:16:24.375043,0,-0.119,1,0.00049,0.089999996,0,29.32,3,2,-12.429999,0,2.19,100,100,,,,
2009-02-14 18:56:37.498992,0,-0.119,1,0.00049,0.089999996,0,30.25,3,2,-12.389999,0,2.19,100,100,,,,
2009-02-15 10:19:31.873987,0,-0.119,1,0.00049,0.089999996,0,27.56,3,2,-12.509999,1,2.1699998,100,100,,,,
2009-02-15 16:55:46.875014,0,-0.119,1,0.00049,0.089999996,0,27.82,3,2,-12.5,0,2.1699998,100,100,,,,
2009-02-16 08:18:37.499990,0,-0.119,1,0.00049,0.089999996,0,31.449999,3,2,-12.34,1,2.18,100,100,,,,
2009-02-16 09:58:54.374995,0,-0.119,1,0.00049,0.089999996,0,29.849998,3,2,-12.41,1,2.2,100,100,,,,
2009-02-16 16:35:11.249002,0,-0.119,1,0.00049,0.089999996,0,30.019999,3,2,-12.41,0,2.1599998,100,100,,,,
2009-02-17 07:57:45.000057,0,-0.120000005,1,0.00049,0.089999996,0,31.14,3,2,-12.36,1,2.1699998,100,100,,,,
2009-02-17 19:34:52.500028,0,-0.120000005,1,0.00049,0.089999996,0,35.12,3,2,-12.179999,0,2.1599998,100,100,,,,
2009-02-18 10:57:16.874006,0,-0.120000005,1,0.00049,0.089999996,0,25.109999,3,2,-12.63,1,2.1699998,100,100,,,,
2009-02-18 19:14:00.000008,0,-0.120000005,1,0.00049,0.089999996,0,33.1,3,2,-12.2699995,0,2.18,100,100,,,,
2009-02-19 10:36:41.249980,0,-0.120000005,1,0.00048,0.089999996,0,29.279999,3,2,-12.45,1,2.1699998,100,100,,,,
2009-02-19 17:12:58.123987,0,-0.120000005,1,0.00048,0.089999996,0,31.14,3,2,-12.36,0,2.19,100,100,,,,
2009-02-19 18:53:07.499990,0,-0.120000005,1,0.00048,0.089999996,0,33.12,3,2,-12.2699995,0,2.2,100,100,,,,
2009-02-20 10:16:05.625004,0,-0.12100001,1,0.00048,0.089999996,0,25.15,3,2,-12.63,1,2.19,89,100,,,,
2009-02-20 16:52:20.624995,0,-0.12100001,1,0.00048,0.089999996,0,27.64,3,2,-12.5199995,0,2.18,89,100,,,,
2009-02-21 08:15:09.375004,0,-0.12100001,1,0.00048,0.089999996,0,26.449999,3,2,-12.58,1,2.19,100,89,,,,
2009-02-21 09:55:26.248972,0,-0.12100001,1,0.00048,0.089999996,0,27.17,3,2,-12.55,1,2.2,100,89,,,,
2009-02-21 16:31:45.000019,0,-0.12100001,1,0.00048,0.089999996,0,23.38,3,2,-12.719999,0,2.18,100,89,,,,
2009-02-22 07:54:16.874035,0,-0.12100001,1,0.00047,0.089999996,0,25.689999,3,2,-12.61,1,2.18,100,96,,,,
2009-02-22 19:31:22.499038,0,-0.12100001,1,0.00047,0.089999996,0,27.5,3,2,-12.53,0,2.18,100,96,,,,
2009-02-23 10:53:50.625024,0,-0.12200001,1,0.00047,0.089999996,0,22.85,3,2,-12.74,1,2.18,100,100,,,,
2009-02-23 19:10:29.999020,0,-0.12200001,1,0.00047,0.089999996,0,28.34,3,2,-12.5,0,2.19,100,100,,,,
2009-02-24 10:33:14.999961,0,-0.12200001,1,0.00047,0.089999996,0,24.58,3,2,-12.67,1,2.19,100,100,,,,
2009-02-24 17:09:31.875004,0,-0.12200001,1,0.00047,0.089999996,0,23.75,3,2,-12.71,0,2.2,100,100,,,,
2009-02-24 18:49:39.375004,0,-0.12200001,1,0.00047,0.089999996,0,29.31,3,2,-12.46,0,2.21,100,100,,,,
2009-02-25 08:32:30.000019,0,-0.12200001,1,0.00045999998,0.089999996,0,27.09,3,2,-12.559999,1,2.21,100,100,,,,
2009-02-25 10:12:37.500018,0,-0.12200001,1,0.00045999998,0.089999996,0,19.84,3,2,-12.88,1,2.2,100,100,,,,
2009-02-25 16:48:54.374976,0,-0.12200001,1,0.00045999998,0.089999996,0,26.89,3,2,-12.57,0,2.19,100,100,,,,
2009-02-26 08:11:39.374966,0,-0.12200001,1,0.00045999998,0.089999996,0,25.89,3,2,-12.61,1,2.2,89,100,,,,
2009-02-26 16:28:18.750000,0,-0.12200001,1,0.00045999998,0.089999996,0,24.39,3,2,-12.679999,0,2.19,89,100,,,,
2009-02-27 07:50:46.875034,0,-0.123,1,0.00045999998,0.089999996,0,27.17,3,2,-12.559999,1,2.19,100,100,,,,
2009-02-27 19:27:54.375004,0,-0.123,1,0.00045999998,0.089999996,0,29.25,3,2,-12.469999,0,2.19,100,100,,,,
2009-02-28 10:50:24.375004,0,-0.123,1,0.00045999998,0.089999996,0,28.269999,3,2,-12.509999,1,2.19,100,100,,,,
2009-02-28 17:26:43.125014,0,-0.123,1,0.00045999998,0.089999996,0,27.88,3,2,-12.53,0,2.21,100,100,,,,
2009-02-28 19:07:00.000018,0,-0.123,1,0.00045999998,0.089999996,0,27.82,3,2,-12.53,0,2.2,100,100,,,,
2009-03-01 10:29:48.750028,0,-0.124000005,1,0.00045999998,0.089999996,0,24.949999,3,2,-12.67,1,2.2,100,100,,,,
2009-03-01 17:06:03.750018,0,-0.124000005,1,0.00045999998,0.089999996,0,26.08,3,2,-12.62,0,2.2,100,100,,,,
2009-03-02 08:29:01.873996,0,-0.124000005,1,0.00045999998,0.089999996,0,26.75,3,2,-12.59,1,2.21,100,100,,,,
2009-03-02 10:09:11.250000,0,-0.124000005,1,0.00045999998,0.089999996,0,23.09,3,2,-12.75,1,2.2,100,100,,,,
2009-03-02 16:45:28.125043,0,-0.124000005,1,0.00045999998,0.089999996,0,24.0,3,2,-12.71,0,2.2,100,100,,,,
2009-03-03 08:08:11.249980,0,-0.124000005,1,0.00045999998,0.089999996,0,26.25,3,2,-12.61,1,2.2,100,93,,,,
2009-03-03 16:24:52.499980,0,-0.124000005,1,0.00045999998,0.089999996,0,25.119999,3,2,-12.66,0,2.2,100,93,,,,
2009-03-04 07:47:16.874995,0,-0.124000005,1,0.00045999998,0.089999996,0,26.42,3,2,-12.61,1,2.2,100,93,,,,
2009-03-04 19:24:24.375052,0,-0.124000005,1,0.00045999998,0.089999996,0,31.48,3,2,-12.38,0,2.2,100,93,,,,
2009-03-05 10:46:58.124985,0,-0.125,1,0.00045999998,0.089999996,0,30.23,3,2,-12.44,1,2.2,100,96,,,,
2009-03-05 17:23:15.000028,0,-0.125,1,0.00045999998,0.099999994,0,27.359999,3,2,-12.57,0,2.21,100,96,,,,
2009-03-05 19:03:31.875033,0,-0.125,1,0.00045999998,0.089999996,0,28.119999,3,2,-12.53,0,2.21,100,96,,,,
2009-03-06 10:26:22.498972,0,-0.125,1,0.00045999998,0.089999996,0,31.789999,3,2,-12.37,1,2.2,100,96,,,,
2009-03-06 17:02:37.500000,0,-0.125,1,0.00045999998,0.089999996,0,29.34,3,2,-12.48,0,2.2,100,96,,,,
2009-03-07 08:25:31.874995,0,-0.125,1,0.00045,0.099999994,0,27.4,3,2,-12.57,1,2.21,100,100,,,,
2009-03-07 10:05:44.999980,0,-0.125,1,0.00045,0.099999994,0,27.46,3,2,-12.57,1,2.21,100,100,,,,
2009-03-07 16:42:01.873987,0,-0.125,1,0.00045,0.089999996,0,26.519999,3,2,-12.61,0,2.2,100,100,,,,
2009-03-08 08:04:41.250028,0,-0.125,1,0.00045,0.089999996,0,23.08,3,2,-12.7699995,1,2.21,100,100,,,,
2009-03-08 16:21:26.249961,0,-0.125,1,0.00045,0.089999996,0,22.55,3,2,-12.79,0,2.2,100,100,,,,
2009-03-09 07:43:46.875043,0,-0.125,1,0.00045,0.099999994,0,23.17,3,2,-12.7699995,1,2.21,100,100,,,,
2009-03-09 19:20:54.375014,0,-0.125,1,0.00045,0.099999994,0,29.81,3,2,-12.469999,0,2.2,100,100,,,,
2009-03-10 10:43:30.000000,0,-0.126,1,0.00045,0.099999994,0,23.18,3,2,-12.7699995,1,2.2,100,100,,,,
2009-03-10 17:19:48.748972,0,-0.126,1,0.00045,0.099999994,0,26.689999,3,2,-12.61,0,2.21,100,100,,,,
2009-03-10 19:00:01.874044,0,-0.126,1,0.00045,0.099999994,0,27.93,3,2,-12.55,0,2.21,100,100,,,,
2009-03-11 10:22:54.375024,0,-0.126,1,0.00045,0.099999994,0,25.92,3,2,-12.65,1,2.21,100,100,,,,
2009-03-11 16:59:11.249980,0,-0.126,1,0.00045,0.099999994,0,23.019999,3,2,-12.78,0,2.21,100,100,,,,
2009-03-12 08:22:03.750010,0,-0.126,1,0.00045,0.099999994,0,24.539999,3,2,-12.71,1,2.21,100,100,,,,
2009-03-12 10:02:16.874995,0,-0.126,1,0.00045,0.099999994,0,22.01,3,2,-12.83,1,2.21,100,100,,,,
2009-03-12 16:38:33.750038,0,-0.126,1,0.00045,0.099999994,0,24.25,3,2,-12.719999,0,2.2,100,100,,,,
2009-03-13 08:01:11.249990,0,-0.126,1,0.00045,0.099999994,0,27.05,3,2,-12.599999,1,2.2,100,100,,,,
2009-03-13 19:38:18.749961,0,-0.126,1,0.00045,0.099999994,0,36.82,3,2,-12.15,0,2.2,100,100,,,,
2009-03-14 19:17:24.374976,0,-0.126,1,0.00045,0.099999994,0,40.7,3,2,-11.98,0,2.2,100,96,,,,
2009-03-15 10:40:03.749980,0,-0.126,1,0.00045,0.099999994,0,44.51,3,2,-11.809999,1,2.2,100,93,,,,
2009-03-15 17:16:20.625024,0,-0.126,1,0.00045,0.099999994,0,36.05,3,2,-12.19,0,2.21,100,93,,,,
2009-03-15 18:56:33.750009,0,-0.126,1,0.00045,0.099999994,0,37.86,3,2,-12.11,0,2.21,100,93,,,,
2009-03-16 10:19:28.125004,0,-0.126,1,0.00045,0.099999994,0,38.05,3,2,-12.099999,1,2.2,100,89,,,,
2009-03-16 16:55:43.124995,0,-0.126,1,0.00045,0.099999994,0,41.29,3,2,-11.95,0,2.2,100,89,,,,
2009-03-17 08:18:33.749971,0,-0.126,1,0.00045,0.099999994,0,41.579998,3,2,-11.94,1,2.2,100,93,,,,
2009-03-17 09:58:50.624024,0,-0.126,1,0.00045,0.099999994,0,37.46,3,2,-12.13,1,2.21,100,93,,,,
2009-03-17 16:35:07.500018,0,-0.126,1,0.00045,0.099999994,0,44.17,3,2,-11.82,0,2.19,100,93,,,,
2009-03-18 07:57:41.249002,0,-0.126,1,0.00045,0.099999994,0,33.29,3,2,-12.32,1,2.19,100,86,,,,
2009-03-18 19:34:48.748972,0,-0.126,1,0.00045,0.089999996,0,28.029999,3,2,-12.559999,0,2.19,100,86,,,,
2009-03-19 10:57:11.249972,0,-0.126,1,0.00045999998,0.089999996,0,26.8,3,2,-12.62,1,2.19,100,86,,,,
2009-03-19 19:13:54.373987,0,-0.126,1,0.00045999998,0.099999994,0,25.82,3,2,-12.66,0,2.2,100,86,,,,
2009-03-20 10:36:37.499012,0,-0.126,1,0.00045999998,0.089999996,0,46.92,3,2,-11.7,1,2.19,100,93,,,,
2009-03-20 17:12:54.375004,0,-0.126,1,0.00045999998,0.099999994,0,26.369999,3,2,-12.639999,0,2.2,100,93,,,,
2009-03-20 18:53:03.750057,0,-0.126,1,0.00045999998,0.099999994,0,27.029999,3,2,-12.61,0,2.21,100,93,,,,
2009-03-21 10:16:00.000019,0,-0.126,1,0.00045999998,0.099999994,0,39.829998,3,2,-12.0199995,1,2.2,100,96,,,,
2009-03-21 16:52:16.874024,0,-0.126,1,0.00045999998,0.089999996,0,31.39,3,2,-12.41,0,2.19,100,96,,,,
2009-03-22 08:15:03.750019,0,-0.126,1,0.00047,0.099999994,0,29.26,3,2,-12.5,1,2.2,89,100,,,,
2009-03-22 09:55:22.499990,0,-0.126,1,0.00047,0.099999994,0,22.63,3,2,-12.809999,1,2.21,89,100,,,,
2009-03-22 16:31:41.250000,0,-0.126,1,0.00047,0.089999996,0,25.22,3,2,-12.69,0,2.18,89,100,,,,
2009-03-23 07:54:11.250000,0,-0.126,1,0.00047,0.089999996,0,22.73,3,2,-12.799999,1,2.18,100,100,,,,
2009-03-23 19:31:18.749971,0,-0.126,1,0.00047,0.089999996,0,27.3,3,2,-12.59,0,2.18,100,100,,,,
2009-03-24 10:53:45.000038,0,-0.125,1,0.00048,0.089999996,0,20.15,3,2,-12.92,1,2.18,89,96,,,,
2009-03-24 19:10:26.250038,0,-0.125,1,0.00048,0.089999996,0,24.779999,3,2,-12.71,0,2.19,89,96,,,,
2009-03-25 10:33:11.248992,0,-0.125,1,0.00049,0.089999996,0,27.59,3,2,-12.58,1,2.18,100,100,,,,
2009-03-25 17:09:26.250019,0,-0.125,1,0.00049,0.089999996,0,21.9,3,2,-12.84,0,2.2,100,100,,,,
2009-03-25 18:49:35.624035,0,-0.125,1,0.00049,0.099999994,0,26.23,3,2,-12.639999,0,2.21,100,100,,,,
2009-03-26 08:32:24.375033,0,-0.125,1,0.00049999997,0.099999994,0,25.369999,3,2,-12.679999,1,2.21,100,100,,,,
2009-03-26 10:12:33.750000,0,-0.125,1,0.00049999997,0.089999996,0,24.71,3,2,-12.71,1,2.19,100,100,,,,
2009-03-26 16:48:48.749990,0,-0.125,1,0.00049999997,0.089999996,0,23.32,3,2,-12.7699995,0,2.18,100,100,,,,
2009-03-27 08:11:35.625033,0,-0.125,1,0.00051,0.089999996,0,25.029999,3,2,-12.69,1,2.18,100,100,,,,
2009-03-27 16:28:14.999980,0,-0.125,1,0.00051,0.089999996,0,23.789999,3,2,-12.75,0,2.1599998,100,100,,,,
2009-03-28 07:50:41.249012,0,-0.124000005,1,0.00052,0.089999996,0,26.32,3,2,-12.63,1,2.1599998,100,100,,,,
2009-03-28 19:27:48.750019,0,-0.124000005,1,0.00052,0.089999996,0,26.31,3,2,-12.63,0,2.1599998,100,100,,,,
2009-03-29 10:50:18.750019,0,-0.124000005,1,0.00052999996,0.089999996,0,43.48,3,2,-11.849999,1,2.1499999,100,100,,,,
2009-03-29 17:26:37.498992,0,-0.124000005,1,0.00052999996,0.099999994,0,31.48,3,2,-12.389999,0,2.21,100,100,,,,
2009-03-29 19:06:56.250000,0,-0.124000005,1,0.00052999996,0.089999996,0,32.0,3,2,-12.37,0,2.18,100,100,,,,
2009-03-30 10:29:43.125043,0,-0.123,1,0.00054,0.089999996,0,41.52,3,2,-11.929999,1,2.1599998,100,96,,,,
2009-03-30 17:05:58.125033,0,-0.123,1,0.00054,0.089999996,0,36.29,3,2,-12.17,0,2.18,100,96,,,,
2009-03-31 08:28:56.249961,0,-0.123,1,0.00055,0.089999996,0,33.26,3,2,-12.309999,1,2.2,100,96,,,,
2009-03-31 10:09:05.624064,0,-0.123,1,0.00055,0.089999996,0,38.75,3,2,-12.059999,1,2.18,100,96,,,,
2009-03-31 16:45:22.499971,0,-0.123,1,0.00055,0.089999996,0,35.809998,3,2,-12.19,0,2.1499999,100,96,,,,
2009-04-01 08:08:05.624995,0,-0.12200001,1,0.00057,0.089999996,0,39.94,3,2,-12.0,1,2.1599998,89,89,,,,
2009-04-01 16:24:46.874995,0,-0.12200001,1,0.00057,0.089999996,0,41.969997,3,2,-11.91,0,2.1299999,89,89,,,,
2009-04-02 07:47:11.250009,0,-0.12200001,1,0.00058,0.089999996,0,31.13,3,2,-12.4,1,2.1299999,100,89,,,,
2009-04-02 19:24:18.749980,0,-0.12200001,1,0.00058,0.089999996,0,23.029999,3,2,-12.759999,0,2.1399999,100,89,,,,
2009-04-03 10:46:52.500000,0,-0.12100001,1,0.00059,0.089999996,0,26.74,3,2,-12.59,1,2.1299999,100,100,,,,
2009-04-03 17:23:09.375043,0,-0.12100001,1,0.00059,0.089999996,0,21.38,3,2,-12.83,0,2.2,100,100,,,,
2009-04-03 19:03:26.249961,0,-0.12100001,1,0.00059,0.089999996,0,24.14,3,2,-12.71,0,2.1699998,100,100,,,,
2009-04-04 10:26:16.875024,0,-0.120000005,1,0.00059999997,0.089999996,0,27.41,3,2,-12.55,1,2.1399999,100,100,,,,
2009-04-04 17:02:31.874064,0,-0.120000005,1,0.00059999997,0.089999996,0,26.439999,3,2,-12.599999,0,2.1499999,100,100,,,,
2009-04-05 08:25:26.248972,0,-0.120000005,1,0.00061,0.089999996,0,33.66,3,2,-12.2699995,1,2.19,100,100,,,,
2009-04-05 10:05:39.374044,0,-0.120000005,1,0.00061,0.089999996,0,33.89,3,2,-12.259999,1,2.1699998,100,100,,,,
2009-04-05 16:41:54.374985,0,-0.120000005,1,0.00061,0.089999996,0,27.65,3,2,-12.54,0,2.12,100,100,,,,
2009-04-06 08:04:35.624956,0,-0.119,1,0.00062,0.089999996,0,24.82,3,2,-12.66,1,2.1299999,100,100,,,,
2009-04-07 07:43:41.250057,0,-0.11800001,1,0.00062999997,0.089999996,0,25.46,3,2,-12.62,1,2.09,100,100,,,,
2009-04-07 19:20:48.750028,0,-0.11800001,1,0.00062999997,0.089999996,0,20.57,3,2,-12.84,0,2.12,100,100,,,,
2009-04-08 10:43:24.375014,0,-0.117000006,1,0.00064,0.089999996,0,36.149998,3,2,-12.139999,1,2.1,100,100,,,,
2009-04-08 17:19:41.249972,0,-0.117000006,1,0.00064,0.089999996,0,23.57,3,2,-12.7,0,2.18,100,100,,,,
2009-04-08 18:59:56.250008,0,-0.117000006,1,0.00064,0.089999996,0,25.269999,3,2,-12.62,0,2.1699998,100,100,,,,
2009-04-09 10:22:48.750038,0,-0.116000004,1,0.00065,0.089999996,0,25.439999,3,2,-12.61,1,2.1299999,100,100,,,,
2009-04-09 16:59:03.750028,0,-0.116000004,1,0.00065,0.089999996,0,36.54,3,2,-12.11,0,2.12,100,100,,,,
2009-04-10 08:21:56.249971,0,-0.115,1,0.00065999996,0.089999996,0,33.34,3,2,-12.25,1,2.1599998,100,100,,,,
2009-04-10 10:02:11.250009,0,-0.115,1,0.00065999996,0.089999996,0,34.42,3,2,-12.2,1,2.1699998,100,100,,,,
2009-04-10 16:38:28.125052,0,-0.115,1,0.00065999996,0.089999996,0,38.19,3,2,-12.03,0,2.09,100,100,,,,
2009-04-11 08:01:05.625004,0,-0.11400001,1,0.00067,0.089999996,0,35.87,3,2,-12.13,1,2.1,89,100,,,,
2009-04-11 19:38:11.250009,0,-0.11400001,1,0.00067,0.089999996,0,41.16,3,2,-11.889999,0,2.06,89,100,,,,
2009-04-12 19:17:18.749038,0,-0.113000005,1,0.00068,0.089999996,0,29.82,3,2,-12.389999,0,2.1,100,89,,,,
2009-04-13 10:39:58.124995,0,-0.112,1,0.00068,0.089999996,0,27.66,3,2,-12.469999,1,2.08,100,100,,,,
2009-04-13 17:16:15.000038,0,-0.112,1,0.00068,0.089999996,0,8.09,3,2,-13.34,0,2.1599998,100,100,,,,
2009-04-13 18:56:26.249020,0,-0.112,1,0.00068,0.089999996,0,14.57,3,2,-13.049999,0,2.1699998,100,100,,,,
2009-04-14 10:19:20.624016,0,-0.11100001,1,0.00068999996,0.089999996,1,0.0,3,2,-13.7,1,2.12,89,100,,,,
2009-04-14 16:55:35.624956,0,-0.11100001,1,0.00068999996,0.089999996,1,0.0,3,2,-13.94,0,2.11,89,100,,,,
2009-04-15 08:18:26.250019,0,-0.11000001,1,0.0007,0.089999996,0,23.939999,3,2,-12.62,1,2.1399999,89,93,,,,
2009-04-15 09:58:43.125024,0,-0.11000001,1,0.0007,0.089999996,0,21.74,3,2,-12.71,1,2.1699998,89,93,,,,
2009-04-15 16:34:59.999030,0,-0.11000001,1,0.0007,0.08,0,22.63,3,2,-12.67,0,2.06,89,93,,,,
2009-04-16 07:57:33.750000,0,-0.109000005,1,0.0007,0.08,0,29.65,3,2,-12.349999,1,2.07,89,100,,,,
2009-04-16 19:34:41.249972,0,-0.109000005,1,0.0007,0.08,0,33.61,3,2,-12.179999,0,2.05,89,100,,,,
2009-04-17 10:57:05.624035,0,-0.108,1,0.0007,0.08,0,28.21,3,2,-12.41,1,2.04,89,96,,,,
2009-04-17 19:13:48.749952,0,-0.108,1,0.0007,0.089999996,0,13.99,3,2,-13.03,0,2.1,89,96,,,,
2009-04-18 10:36:30.000008,0,-0.10700001,1,0.0007,0.08,0,25.5,3,2,-12.5199995,1,2.06,89,96,,,,
2009-04-18 17:12:46.874016,0,-0.10700001,1,0.0007,0.089999996,0,24.109999,3,2,-12.58,0,2.1299999,89,96,,,,
2009-04-18 18:52:56.250018,0,-0.10700001,1,0.0007,0.089999996,0,28.48,3,2,-12.389999,0,2.1699998,89,96,,,,
2009-04-19 10:15:54.373996,0,-0.106000006,1,0.0007,0.089999996,0,24.73,3,2,-12.54,1,2.11,89,93,,,,
2009-04-19 16:52:09.375024,0,-0.106000006,1,0.0007,0.08,0,22.539999,3,2,-12.639999,0,2.07,89,93,,,,
2009-04-20 08:14:56.249980,0,-0.105000004,1,0.0007,0.089999996,0,28.71,3,2,-12.36,1,2.11,78,93,,,,
2009-04-20 09:55:15.000038,0,-0.105000004,1,0.0007,0.089999996,0,36.98,3,2,-12.0,1,2.18,78,93,,,,
2009-04-20 16:31:33.749961,0,-0.105000004,1,0.0007,0.08,0,30.41,3,2,-12.29,0,2.03,78,93,,,,
2009-04-21 07:54:03.749961,0,-0.104,1,0.0007,0.08,0,40.969997,3,2,-11.82,1,2.04,56,86,,,,
2009-04-21 19:31:11.248982,0,-0.104,1,0.0007,0.08,0,40.7,3,2,-11.83,0,2.03,56,86,,,,
2009-04-22 10:53:37.500000,0,-0.10300001,1,0.00068999996,0.08,0,30.16,3,2,-12.28,1,2.02,78,89,,,,
2009-04-22 19:10:16.873996,0,-0.10300001,1,0.00068999996,0.08,0,25.779999,3,2,-12.469999,0,2.09,78,89,,,,
2009-04-23 10:33:01.875024,0,-0.10300001,1,0.00068999996,0.08,0,15.549999,3,2,-12.9,1,2.06,67,89,,,,
2009-04-23 17:09:18.749980,0,-0.10300001,1,0.00068999996,0.08,0,4.56,3,3,-13.37,0,2.12,67,89,,,,
2009-04-23 18:49:26.249980,0,-0.10300001,1,0.00068999996,0.089999996,0,2.9299998,3,3,-13.44,0,2.19,67,89,,,,
2009-04-24 08:32:16.874995,0,-0.102000006,1,0.00068,0.089999996,0,10.54,3,2,-13.11,1,2.19,56,79,,,,
2009-04-24 10:12:26.250048,0,-0.102000006,1,0.00068,0.08,0,8.26,3,2,-13.21,1,2.11,56,79,,,,
2009-04-24 16:48:41.250038,0,-0.102000006,1,0.00068,0.08,0,10.24,3,2,-13.12,0,2.06,56,79,,,,
2009-04-25 08:11:26.250028,0,-0.101,1,0.00068,0.08,0,15.53,3,2,-12.889999,1,2.09,56,79,,,,
