location,lat,lon,location_veg_class,product,triplet,anomaly,n,snr,r,err_std,beta
899360,66.125,20.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,363,-2.5444806516018588,1.2835368461834653,0.02301901926670666,1.0
899360,66.125,20.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,363,-3.2097238780663555,1.2052158436197922,0.024851292311525,0.002821733976499821
899360,66.125,20.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,363,3.1225379457619398,0.8703051059442999,0.01198770056987132,0.7652308370843329
866216,60.375,14.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,68,-7.082883137260178,1.0790716972112495,0.02107104668900754,1.0
866216,60.375,14.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,68,1.4559978107956069,0.7699568255983977,0.007883917336252759,0.0008637785815241057
866216,60.375,14.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,68,-3.1755581642267727,1.2081606497824413,0.013437542806828968,0.2910678003703113
864777,60.125,14.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,44,-10.227991829432462,1.0527895986542577,0.019448341292326046,1.0
864777,60.125,14.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,44,,,,0.00033625434817771634
864777,60.125,14.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,44,-10.694347584077393,1.0503108554606566,0.02052108668505076,0.4679518120741533
861910,59.625,17.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,68,4.567743246143639,0.9057560470608019,0.0056726061104756,1.0
861910,59.625,17.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,68,-4.2143188267385625,1.1450362030022143,0.015591422204735843,0.0011066241665891156
861910,59.625,17.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,68,-9.989628708344384,1.0541533567127253,0.03031455700631113,0.6225412806026853
851818,57.875,14.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,1.0
851818,57.875,14.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
851818,57.875,14.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
850375,57.625,13.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,75,,,,1.0
850375,57.625,13.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,75,-15.325635531054376,1.0343137488284726,0.2135769380693192,0.0165610216868542
850375,57.625,13.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,75,-14.198541315713749,1.037191375002059,0.18758566413937425,3.4389686056339825
848940,57.375,15.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,114,-12.827323244080516,1.0414172961674568,0.028116143987401043,1.0
848940,57.375,15.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,114,5.0197202018136755,0.9131699306346128,0.003602496656784899,0.0005109872389202747
848940,57.375,15.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,114,-15.551649361263358,1.0337895009530893,0.038474418495568284,0.9365947084386148
848954,57.375,18.625,Mixed Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,1.0
848954,57.375,18.625,Mixed Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
848954,57.375,18.625,Mixed Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
848934,57.375,13.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,106,-5.118415117837573,1.1148147162188535,0.024648973101078046,1.0
848934,57.375,13.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,106,-7.118500233711304,1.0786281774017359,0.03103152269812948,0.0022939268012384982
848934,57.375,13.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,106,-6.122068485774486,1.0932674080000508,0.027668237776337447,0.6207948228464768
846060,56.875,15.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,94,,,0.02902529302109265,1.0
846060,56.875,15.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,94,,,-0.006829250239707549,-0.0005384629540990932
846060,56.875,15.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,94,,,0.009091102021286056,0.1938840067576217
841738,56.125,14.625,Mixed Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,1.0
841738,56.125,14.625,Mixed Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
841738,56.125,14.625,Mixed Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
897906,65.875,16.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,168,4.676506733481481,0.9076537437975576,0.01619973515537094,1.0
897906,65.875,16.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,168,-5.794422788906736,1.099352391808843,0.05408220506708454,0.005425037344686366
897906,65.875,16.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,168,-11.420532624409654,1.0468831761717594,0.1033617568225191,5.784129179910551
895021,65.375,15.375,Open Shrublands ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,257,-4.98462082896456,1.1184654255099895,0.01895047328939508,1.0
895021,65.375,15.375,Open Shrublands ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,257,-7.0896417449066735,1.0789871512755007,0.02414744061927824,0.0024556654344422965
895021,65.375,15.375,Open Shrublands ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,257,-3.1721456013908726,1.2084594718302786,0.015381415345194537,0.9721349129022524
895027,65.375,16.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,421,-3.2863017496340095,1.1989109994601788,0.01842332993153896,1.0
895027,65.375,16.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,421,-3.5704861627763282,1.1785717907312945,0.01903607250712645,0.0020129714542834643
895027,65.375,16.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,421,0.15669615357757646,0.3680607631633793,0.012394192426200507,0.5898627778718778
892136,64.875,14.125,Open Shrublands ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,85,-4.2093305894508894,1.1452473351887158,0.02464888433623733,1.0
892136,64.875,14.125,Open Shrublands ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,85,-2.0069213052048323,1.4117812401284209,0.019128318862331118,0.003603295204822457
892136,64.875,14.125,Open Shrublands ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,85,-3.0108895658302486,1.223638979071398,0.02147213434408667,1.2270106535807108
890720,64.625,20.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,408,-3.456936956321172,1.1861748818836169,0.02208214965932244,1.0
890720,64.625,20.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,408,-1.6011529296363582,1.632014162457296,0.017834139015383534,0.002052536912019533
890720,64.625,20.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,408,2.4982366526457622,0.8450690474772204,0.01112455553694758,0.4181700028961115
889281,64.375,20.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,351,-5.937738721491374,1.0965955744530778,0.02191402798838326,1.0
889281,64.375,20.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,351,-2.4956290529663385,1.2917488096103555,0.014744047744790203,0.0015340871178036993
889281,64.375,20.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,351,-2.296247445357724,1.3309611729188062,0.01440945808940322,0.3298052094238892
879180,62.625,15.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,29,-2.9045124433045513,1.2349367460806993,0.013206518167315755,1.0
879180,62.625,15.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,29,-8.035034597997361,1.0687121744104895,0.023840449571892647,0.0018753166632301714
879180,62.625,15.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,29,-12.368815156989012,1.0430531691591578,0.039264807156158175,0.4744516812163095
871988,61.375,17.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,1.0
871988,61.375,17.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
871988,61.375,17.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
909443,67.875,20.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,353,,,,
909443,67.875,20.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,353,,,,
909443,67.875,20.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,353,,,,
903683,66.875,20.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,388,0.4953305348383627,0.5755445550898076,0.019411442975617147,1.0
903683,66.875,20.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,388,-5.4162612431988695,1.107445655458145,0.038338702361138,0.003842920288215197
903683,66.875,20.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,388,4.1246159018293955,0.8971418082319493,0.012781845157780074,0.6746548288573617
899339,66.125,14.875,Wooded Tundra ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,82,0.9633428695639196,0.7004745628102115,0.016102730064681315,1.0
899339,66.125,14.875,Wooded Tundra ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,82,-5.597120384056895,1.1034162756197428,0.034270676342589734,0.00652964506581176
899339,66.125,14.875,Wooded Tundra ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,82,-7.432998246608406,1.074917909052568,0.04233665762742922,2.3356885942405308
866222,60.375,15.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,113,-8.089783312327283,1.0681984994961624,0.01649355919423742,1.0
866222,60.375,15.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,113,-6.856533364118897,1.082011772334621,0.014310403718450885,0.0009745021538490243
866222,60.375,15.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,113,2.010475024698006,0.8172065274513719,0.005155864159992923,0.13707399872900716
861895,59.625,13.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,5,,,,1.0
861895,59.625,13.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,5,-20.53024494274889,1.025281734370054,0.3952014946493749,0.01840830634336589
861895,59.625,13.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,5,-9.972589361270773,1.054253550079837,-0.1172022095675034,-16.44838647506562
860465,59.375,16.375,Mixed Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,42,1.6541168329710223,0.7894471703593309,0.006657972589458789,1.0
860465,59.375,16.375,Mixed Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,42,-8.25364905116392,1.0667059793200326,0.020831967870189757,0.0016940359289489475
860465,59.375,16.375,Mixed Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,42,-3.668277476817335,1.172507405763535,0.012287448719155051,0.27679781340437565
859022,59.125,15.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,9,,,0.011936099073558066,1.0
859022,59.125,15.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,9,,,0.062121173812402626,0.003688869164749656
859022,59.125,15.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,9,,,-0.02455226789958664,-0.7359634482142507
857571,58.875,12.875,missing value,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,1.0
857571,58.875,12.875,missing value,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
857571,58.875,12.875,missing value,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
857580,58.875,15.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,1.0
857580,58.875,15.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
857580,58.875,15.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
851810,57.875,12.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,6,0.2461233193457822,0.4444223281665253,0.013513610082672406,1.0
851810,57.875,12.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,6,5.373654149920288,0.918207020245869,0.007488500140053427,0.0009378497946551427
851810,57.875,12.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,6,,,,0.6051539542223118
841737,56.125,14.375,Mixed Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,1.0
841737,56.125,14.375,Mixed Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
841737,56.125,14.375,Mixed Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
893591,65.125,17.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,278,-2.429652606260167,1.3036374586431236,0.021829225038805328,1.0
893591,65.125,17.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,278,-1.9038322860020784,1.4513441888057237,0.020546947064239842,0.00238618101157738
893591,65.125,17.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,278,2.187799956611729,0.8284346865387104,0.012828199045042496,0.7214354656415517
892152,64.875,18.125,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,283,-2.649075351630908,1.2674385304961528,0.021897552631292786,1.0
892152,64.875,18.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,283,-2.0086281221838216,1.4111859145722068,0.020341042976366026,0.002366102118042566
892152,64.875,18.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,283,5.288920977291795,0.9170551840670412,0.008780025200163914,0.5817703791157024
869097,60.875,14.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,16,,,0.02758205439118691,1.0
869097,60.875,14.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,16,,,-0.020441463410620097,-0.0007662890278652887
869097,60.875,14.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,16,,,-0.12105326445396965,-2.3525486768572708
869099,60.875,14.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,43,,,0.010732876399839336,1.0
869099,60.875,14.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,43,,,-0.0013365647048154705,-3.590619607049942e-05
869099,60.875,14.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,43,,,0.008757394847705578,0.15358100739906186
874850,61.875,12.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,19,-3.819333010615715,1.1639131503836808,0.031117075645882418,1.0
874850,61.875,12.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,19,,,,0.0006130466789691162
874850,61.875,12.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,19,0.004735793228523897,0.068654724553489,0.020035276273392175,0.5915367258172934
909427,67.875,16.875,Mixed Tundra ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,352,2.8013730576790232,0.8584504400456328,0.011161499184759987,1.0
909427,67.875,16.875,Mixed Tundra ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,352,-18.9690902458406,1.0274488406415532,0.13685028211781716,0.017490851832448962
909427,67.875,16.875,Mixed Tundra ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,352,-6.23443941313873,1.0913489016766071,0.03158734729654964,1.7466177111325385
908005,67.625,21.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,373,0.03664116588811254,0.18800544026419155,0.020249372464015,1.0
908005,67.625,21.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,373,-4.865018835929672,1.1219317943819132,0.035603653756339115,0.0035589902664003533
908005,67.625,21.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,373,5.700248934907077,0.9223620839415702,0.010549483090552795,0.7079375496561426
905117,67.125,19.375,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,518,-3.7962879464738855,1.1651682118451516,0.01815006090701252,1.0
905117,67.125,19.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,518,-4.237321303912899,1.14407052172803,0.019095443725287226,0.0022512933515302525
905117,67.125,19.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,518,5.814082896593429,0.923712676072323,0.006002878381197675,0.4885459445907473
902227,66.625,16.875,Wooded Tundra ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,154,2.411243279520135,0.8407447587290264,0.01885494171734096,1.0
902227,66.625,16.875,Wooded Tundra ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,154,-6.016318025037666,1.0951481188827517,0.04975116553232605,0.007879971925984386
902227,66.625,16.875,Wooded Tundra ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,154,-5.993057993470522,1.0955720269926723,0.049618114612499035,3.774556828839173
860462,59.375,15.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,26,-9.362658572151975,1.058101695196402,0.008559973813443408,1.0
860462,59.375,15.625,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,26,,,,
860462,59.375,15.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,26,,,,
860462,59.375,15.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,26,,,,
853246,58.125,11.625,Mixed Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,1.0
853246,58.125,11.625,Mixed Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
853246,58.125,11.625,Mixed Forest ,SMAP L3 Enhanced,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,0,,,,
851815,57.875,13.875,Evergreen Needleleaf Forest ,ERA5 0-1,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,12,-25.203594205317,1.0204490079050867,0.025525597882766548,1.0
851815,57.875,13.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,"('ERA5 0-1', 'ASCAT 12.5 TS', 'SMAP L3 Enhanced')",anomaly,12,,,,1.668316616378703e-05
