location,lat,lon,location_veg_class,prod_name,triplet,anomaly,n,err_std,r
908001,67.625,20.375,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,328,61.1814,0.5414
908002,67.625,20.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,338,0.000227,0.86648
908002,67.625,20.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,338,0.00063833,0.65794
908002,67.625,20.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,338,76.5503,0.56063
908003,67.625,20.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,368,0.00026172,0.85987
908003,67.625,20.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,368,0.00043303,0.72001
908003,67.625,20.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,368,92.0115,0.54065
908004,67.625,21.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,372,0.00028258,0.86454
908004,67.625,21.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,372,0.00041385,0.72096
908004,67.625,21.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,372,95.152,0.51905
908005,67.625,21.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,373,0.00022206,0.88766
908005,67.625,21.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,373,0.00041004,0.7086
908005,67.625,21.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,373,100.0773,0.49596
908006,67.625,21.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,406,0.00021622,0.89495
908006,67.625,21.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,406,0.00046784,0.67101
908006,67.625,21.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,406,105.0865,0.47188
908007,67.625,21.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,404,0.00022944,0.90301
908007,67.625,21.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,404,0.00049215,0.65868
908007,67.625,21.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,404,108.7949,0.44687
908008,67.625,22.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,424,0.00031353,0.87562
908008,67.625,22.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,424,0.0005037,0.65863
908008,67.625,22.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,424,105.6162,0.44957
908009,67.625,22.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,425,0.00031198,0.86631
908009,67.625,22.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,425,0.00051829,0.64841
908009,67.625,22.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,425,105.9575,0.46058
908010,67.625,22.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,462,0.00022171,0.89025
908010,67.625,22.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,462,0.00053536,0.65576
908010,67.625,22.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,462,102.3866,0.47456
908011,67.625,22.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,469,0.00022465,0.88354
908011,67.625,22.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,469,0.00050927,0.6625
908011,67.625,22.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,469,99.8055,0.49084
908012,67.625,23.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,476,0.00022031,0.86775
908012,67.625,23.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,476,0.00049518,0.65915
908012,67.625,23.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,476,100.354,0.50652
908013,67.625,23.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,511,0.00019746,0.8679
908013,67.625,23.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,511,0.00049506,0.65842
908013,67.625,23.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,511,99.8499,0.5165
909427,67.875,16.875,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,352,0.00032706,0.43845
909427,67.875,16.875,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,352,0.00012458,0.80987
909427,67.875,16.875,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,352,61.2166,0.11189
909428,67.875,17.125,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,354,0.00011298,0.84322
909428,67.875,17.125,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,354,0.00018648,0.43694
909428,67.875,17.125,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,354,49.8757,0.042828
909429,67.875,17.375,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,363,0.00042810000000000005,0+0.25713i
909429,67.875,17.375,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,363,0.00059073,0+1.0667i
909429,67.875,17.375,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,363,48.2304,0+0.060829i
909430,67.875,17.625,Wooded Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,442,0.00040246,0+0.40341i
909430,67.875,17.625,Wooded Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,442,0.00043075,0+0.75927i
909430,67.875,17.625,Wooded Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,442,45.7103,0+0.14426i
909431,67.875,17.875,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,191,6.6071e-05,0.86011
909431,67.875,17.875,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,191,0.00028833,0.61521
909431,67.875,17.875,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,191,22.4564,0.47806
909432,67.875,18.125,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,185,-0.00023337,1.5117
909432,67.875,18.125,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,185,0.00046181,0.3245
909432,67.875,18.125,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,185,34.3536,0.25346
909433,67.875,18.375,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,223,-0.0017123000000000002,3.4734
909433,67.875,18.375,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,223,0.00048502,0.13065
909433,67.875,18.375,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,223,33.8698,0.11863
909434,67.875,18.625,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,224,-0.0010664000000000001,2.787
909434,67.875,18.625,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,224,0.00058124,0.15397
909434,67.875,18.625,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,224,32.2678,0.14824
909435,67.875,18.875,Wooded Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,235,0.0010254,0+2.0638i
909435,67.875,18.875,Wooded Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,235,0.0006686,0+0.24426i
909435,67.875,18.875,Wooded Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,235,43.1237,0+0.16534i
909436,67.875,19.125,Wooded Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,241,-7.5437e-05,1.1618
909436,67.875,19.125,Wooded Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,241,0.00064895,0.4859
909436,67.875,19.125,Wooded Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,241,51.6998,0.34853
909437,67.875,19.375,Wooded Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,264,8.1707e-05,0.82542
909437,67.875,19.375,Wooded Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,264,0.00065257,0.62484
909437,67.875,19.375,Wooded Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,264,48.3346,0.54927
909438,67.875,19.625,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,280,0.00011084,0.75275
909438,67.875,19.625,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,280,0.00068153,0.68174
909438,67.875,19.625,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,280,58.9642,0.61214
909439,67.875,19.875,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,296,0.00011555,0.78319
909439,67.875,19.875,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,296,0.00069065,0.67497
909439,67.875,19.875,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,296,66.9449,0.62515
909440,67.875,20.125,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,332,0.00017014,0.74328
909440,67.875,20.125,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,332,0.00071673,0.66165
909440,67.875,20.125,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,332,69.0569,0.58936
909441,67.875,20.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,337,0.00027285,0.74596
909441,67.875,20.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,337,0.00045715,0.74722
909441,67.875,20.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,337,70.8295,0.56484
909442,67.875,20.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,339,0.00032582,0.78062
909442,67.875,20.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,339,0.00038589,0.73615
909442,67.875,20.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,339,71.4854,0.58613
909443,67.875,20.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,353,0.00020475,0.81031
909443,67.875,20.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,353,0.00047946,0.68144
909443,67.875,20.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,353,76.4723,0.5598
909444,67.875,21.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,373,0.00019364,0.8387
909444,67.875,21.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,373,0.00045065,0.69753
909444,67.875,21.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,373,82.2042,0.52791
909445,67.875,21.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,372,0.00016367,0.87376
909445,67.875,21.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,372,0.00050508,0.67745
909445,67.875,21.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,372,81.9817,0.52115
909446,67.875,21.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,383,6.874e-05,0.95824
909446,67.875,21.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,383,0.0008232999999999999,0.62533
909446,67.875,21.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,383,94.9482,0.46733
909447,67.875,21.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,416,-1.4829000000000002e-05,1.0072
909447,67.875,21.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,416,0.00084413,0.58105
909447,67.875,21.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,416,98.4622,0.44981
909448,67.875,22.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,415,0.00013932,0.92531
909448,67.875,22.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,415,0.00057492,0.62857
909448,67.875,22.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,415,85.9843,0.49373
909449,67.875,22.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,415,0.00017671,0.90324
909449,67.875,22.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,415,0.00055924,0.63726
909449,67.875,22.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,415,83.5014,0.51006
909450,67.875,22.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,444,0.00012076,0.90652
909450,67.875,22.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,444,0.00064861,0.63266
909450,67.875,22.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,444,86.779,0.50856
909451,67.875,22.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,452,0.00024032,0.86506
909451,67.875,22.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,452,0.00053838,0.65644
909451,67.875,22.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,452,82.0623,0.53155
909452,67.875,23.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,459,0.00030105,0.81238
909452,67.875,23.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,459,0.00050699,0.6398
909452,67.875,23.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,459,87.0208,0.54806
909453,67.875,23.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,480,0.00024388,0.83876
909453,67.875,23.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,480,0.00048384,0.66658
909453,67.875,23.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,480,89.178,0.52612
910872,68.125,18.125,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,153,5.2076999999999996e-05,0.83221
910872,68.125,18.125,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,153,0.00043393,0.47331
910872,68.125,18.125,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,153,23.9622,0.56108
910873,68.125,18.375,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,199,-0.00031773,1.743
910873,68.125,18.375,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,199,0.00048837,0.22148
910873,68.125,18.375,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,199,44.3437,0.23624
910874,68.125,18.625,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,217,0.00058107,0+1.806i
910874,68.125,18.625,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,217,0.00057994,0+0.18866i
910874,68.125,18.625,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,217,52.6372,0+0.19723i
910875,68.125,18.875,Mixed Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,234,-0.00039805,1.8055
910875,68.125,18.875,Mixed Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,234,0.00055657,0.22585
910875,68.125,18.875,Mixed Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,234,60.8112,0.20329
910876,68.125,19.125,Wooded Tundra ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,273,4.1145e-05,0.90097
910876,68.125,19.125,Wooded Tundra ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,273,0.00043477,0.56936
910876,68.125,19.125,Wooded Tundra ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,273,72.4322,0.49221
910877,68.125,19.375,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,281,9.3937e-05,0.81746
910877,68.125,19.375,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,281,0.00062063,0.55948
910877,68.125,19.375,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,281,68.8045,0.52648
910878,68.125,19.625,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,613,0.00020254,0.63518
910878,68.125,19.625,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,613,0.00042743,0.49101
910878,68.125,19.625,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,613,73.6382,0.49516
910879,68.125,19.875,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,612,0.00022732,0.64201
910879,68.125,19.875,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,612,0.00042044,0.47963
910879,68.125,19.875,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,612,78.163,0.52794
910880,68.125,20.125,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,324,0.00022329,0.69088
910880,68.125,20.125,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,324,0.00055265,0.69108
910880,68.125,20.125,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,324,68.8022,0.63424
910881,68.125,20.375,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,335,0.00023733,0.71949
910881,68.125,20.375,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,335,0.00072043,0.6541
910881,68.125,20.375,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,335,58.6871,0.60169
910882,68.125,20.625,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,342,0.00019787,0.78614
910882,68.125,20.625,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,342,0.00081821,0.60208
910882,68.125,20.625,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,342,49.251000000000005,0.61329
910883,68.125,20.875,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,337,0.00010528,0.88011
910883,68.125,20.875,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,337,0.00088263,0.59724
910883,68.125,20.875,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,337,52.2763,0.59145
910884,68.125,21.125,Open Shrublands ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,369,8.3971e-05,0.89175
910884,68.125,21.125,Open Shrublands ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,369,0.00070202,0.69715
910884,68.125,21.125,Open Shrublands ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,369,50.8704,0.5319
