network,eval_dataset,timefilter,anomaly,pearson_r,pearson_r_p-value,bias,rmsd,ubrmsd,n,pearson_sig
HOBE,SMOS-BEC,Y2018-M05,absolute,0.3802609069929264,6.85023557947724e-11,0.02086436593818181,0.07804441056926978,0.07520377819699213,275,True
HOBE,SMOS-BEC,Y2015-M06,absolute,0.09589244960361963,0.03136610044657423,0.04573571684658734,0.11569828139500472,0.10627481603035822,504,True
HOBE,SMOS-BEC,Y2016-M06,absolute,0.13962147370063027,0.0026044390622603428,0.024607778004319625,0.09196990803592278,0.08861670974385258,463,True
HOBE,SMOS-BEC,Y2017-M06,absolute,0.2464727252848542,9.156999939878893e-07,0.025042121553746768,0.09047518546396544,0.08694050455815355,387,True
HOBE,SMOS-BEC,Y2018-M06,absolute,0.12930824323316592,0.01688967867084507,-0.022029616096774188,0.0607395698764389,0.056603810502505486,341,True
HOBE,SMOS-BEC,Y2015-M07,absolute,0.11590300696604737,0.009205203794449786,0.009713891378968276,0.08885639705030322,0.08832383376551732,504,True
HOBE,SMOS-BEC,Y2016-M07,absolute,0.10743865823236567,0.031478504210006295,0.05107905493516207,0.11186252478566924,0.09951961916303316,401,True
HOBE,SMOS-BEC,Y2017-M07,absolute,0.1391847042666014,0.014024548041016651,0.014077173700964618,0.07878271676394967,0.07751483497564571,311,True
HOBE,SMOS-BEC,Y2018-M07,absolute,0.028972250438987164,0.6050415786251822,-0.013070402950155768,0.04783341459675507,0.0460130429194334,321,False
HOBE,SMOS-BEC,Y2015-M08,absolute,-0.010051752352503522,0.8511490636415425,0.0012709429857549748,0.08803119444299518,0.08802201939848565,351,False
HOBE,SMOS-BEC,Y2016-M08,absolute,-0.03524379329800385,0.5591512734436339,0.009370400527075856,0.11386936465971548,0.11348316087406728,277,False
HOBE,SMOS-BEC,Y2017-M08,absolute,0.016392415932073398,0.786685285934477,0.02779636717090911,0.1176812060573451,0.11435133681427305,275,False
HOBE,SMOS-BEC,Y2018-M08,absolute,0.35097393448022673,1.1698668474878809e-08,-0.03022079744,0.08803809094832547,0.08268862594042857,250,True
HOBE,SMOS-BEC,Y2015-M09,absolute,0.009527782632001906,0.8694628363073995,0.037321003200000015,0.1338159854168379,0.1285062670581671,300,False
HOBE,SMOS-BEC,Y2016-M09,absolute,0.035641789601957616,0.5842868562514301,0.007830675462184883,0.10811001345682704,0.10782604291840286,238,False
HOBE,SMOS-BEC,Y2017-M09,absolute,0.0408518790203258,0.5322946241708073,0.06770254494491522,0.14913562155616644,0.13288265133163854,236,False
HOBE,SMOS-BEC,Y2018-M09,absolute,0.1244438255297566,0.11926260716735478,-0.016213920948734167,0.07973248362449137,0.07806649545354258,158,False
HOBE,SMOS-BEC,Y2015-M10,absolute,0.018488040025512745,0.7386943401628074,0.03542225916161587,0.1135573792114758,0.10789134316184147,328,False
HOBE,SMOS-BEC,Y2016-M10,absolute,0.06905378704027262,0.1930150535024622,0.008441460364145614,0.09688074501306107,0.09651228160812653,357,False
HOBE,SMOS-BEC,Y2017-M10,absolute,0.06110879098633973,0.20812355288257545,0.011264558626760568,0.1181927910494492,0.11765477285262604,426,False
HOBE,SMOS-BEC,Y2018-M10,absolute,0.002792505607739068,0.971954627135132,-0.02504409621118012,0.06851358690713849,0.06377228893373024,161,False
HOBE,SMOS-BEC,Y2015-M11,absolute,0.09513977819306704,0.06643867096258776,0.024334320227935663,0.13645644855735306,0.13426914467564702,373,False
HOBE,SMOS-BEC,Y2016-M11,absolute,0.09344028053777832,0.09891732478421417,0.024258789878594228,0.11882629574498302,0.11632368492315046,313,False
HOBE,SMOS-BEC,Y2017-M11,absolute,0.02175648586310628,0.6344490094712434,0.0026916707291666513,0.10550736372646413,0.10547302360885527,480,False
HOBE,SMOS-BEC,Y2018-M11,absolute,0.08284426486309138,0.1551073092993372,-0.02575168574324324,0.06577396624358457,0.0605232626086321,296,False
HOBE,SMOS-BEC,Y2015-M12,absolute,-0.009296869434525738,0.8564654616041328,-0.028429390524934376,0.12453270246115405,0.1212442317665426,381,False
HOBE,SMOS-BEC,Y2016-M12,absolute,0.01034278212827314,0.8308561562482777,0.023253849622377587,0.11913928172468435,0.11684787943139385,429,False
HOBE,SMOS-BEC,Y2017-M12,absolute,0.010741009712711214,0.8271006491609358,-0.0074711494374999346,0.1285870947706564,0.12836986744419548,416,False
HOBE,SMOS-BEC,Y2018-M12,absolute,0.09278369302255374,0.08665978879907188,-0.037948826520467834,0.06449673646519548,0.05215089242170561,342,False
HOBE,SMOS-BEC,No-Timefilter,anomaly,0.06775946649887388,3.514936173668392e-05,,,,3722,True
HOBE,SMOS-BEC,Y2015,anomaly,0.1246137881653091,8.04064027549452e-05,,,,996,True
HOBE,SMOS-BEC,Y2016,anomaly,0.034798720364093844,0.27645759086785804,,,,980,False
HOBE,SMOS-BEC,Y2017,anomaly,0.1264487557988861,8.473527817494401e-05,,,,961,True
HOBE,SMOS-BEC,Y2018,anomaly,0.02709738606698471,0.4483672170343822,,,,785,False
HOBE,SMOS-BEC,winter,anomaly,0.014181440493078637,0.8526588080493877,,,,174,False
HOBE,SMOS-BEC,spring,anomaly,0.06843171459147912,0.06535323996079262,,,,726,False
HOBE,SMOS-BEC,summer,anomaly,0.08832569388810964,0.0003596539418560017,,,,1628,True
HOBE,SMOS-BEC,fall,anomaly,0.06933869368240059,0.016560381648419806,,,,1194,True
HOBE,SMOS-BEC,Y2015-winter,anomaly,-0.12205767583078643,0.4530778223738085,,,,40,False
HOBE,SMOS-BEC,Y2016-winter,anomaly,-0.05388606394782891,0.6800046696503826,,,,61,False
HOBE,SMOS-BEC,Y2017-winter,anomaly,0.2570663031793816,0.09608808226786998,,,,43,False
HOBE,SMOS-BEC,Y2018-winter,anomaly,0.0781741486339609,0.681356398745718,,,,30,False
HOBE,SMOS-BEC,Y2015-spring,anomaly,0.13468660125133242,0.06682372481701086,,,,186,False
HOBE,SMOS-BEC,Y2016-spring,anomaly,0.08337277211656413,0.23813900424230325,,,,202,False
HOBE,SMOS-BEC,Y2017-spring,anomaly,0.10874160357437293,0.1053314297720645,,,,223,False
HOBE,SMOS-BEC,Y2018-spring,anomaly,0.02256318052714901,0.8108339328177605,,,,115,False
HOBE,SMOS-BEC,Y2015-summer,anomaly,0.1435534482936328,0.002816581024781923,,,,431,True
HOBE,SMOS-BEC,Y2016-summer,anomaly,0.060379302394129926,0.216337961855576,,,,421,False
HOBE,SMOS-BEC,Y2017-summer,anomaly,0.08142278992343907,0.1026405353094079,,,,403,False
HOBE,SMOS-BEC,Y2018-summer,anomaly,0.0836077238632803,0.10693204458179204,,,,373,False
HOBE,SMOS-BEC,Y2015-fall,anomaly,0.1809903923485804,0.0008146526758723824,,,,339,True
HOBE,SMOS-BEC,Y2016-fall,anomaly,0.02673857440180561,0.6468351332570792,,,,296,False
HOBE,SMOS-BEC,Y2017-fall,anomaly,0.14487200053061872,0.013210563748068277,,,,292,True
HOBE,SMOS-BEC,Y2018-fall,anomaly,-0.024694282528050074,0.6879224882265029,,,,267,False
HOBE,SMOS-BEC,M01,anomaly,-0.0680613088141024,0.7464989498240051,,,,25,False
HOBE,SMOS-BEC,M02,anomaly,0.3020572082758696,0.05493397207389854,,,,41,False
HOBE,SMOS-BEC,M03,anomaly,0.08918638630640285,0.4405020574070178,,,,77,False
HOBE,SMOS-BEC,M04,anomaly,0.08874893878622894,0.19805753681960264,,,,212,False
HOBE,SMOS-BEC,M05,anomaly,0.0686769162045617,0.15178917076441262,,,,437,False
HOBE,SMOS-BEC,M06,anomaly,0.16685224880438962,0.00023022910397284513,,,,483,True
HOBE,SMOS-BEC,M07,anomaly,0.07123366584872942,0.08734856268483207,,,,577,False
HOBE,SMOS-BEC,M08,anomaly,0.04524379349980556,0.28172160603361923,,,,568,False
HOBE,SMOS-BEC,M09,anomaly,0.15881573102642538,0.00018164768457009482,,,,551,True
HOBE,SMOS-BEC,M10,anomaly,-0.0006008983397568153,0.9899147581812628,,,,445,False
HOBE,SMOS-BEC,M11,anomaly,0.11752972893509255,0.09913964540952028,,,,198,False
HOBE,SMOS-BEC,M12,anomaly,-0.0634698629097544,0.5140261799037285,,,,108,False
HOBE,SMOS-BEC,Y2015-M01,anomaly,,,,,,0,
HOBE,SMOS-BEC,Y2016-M01,anomaly,-0.3135201169874801,0.4935200177508891,,,,7,False
HOBE,SMOS-BEC,Y2017-M01,anomaly,0.03615459624275516,0.9386621584941234,,,,7,False
HOBE,SMOS-BEC,Y2018-M01,anomaly,-0.0014832300500125931,0.9965467386395092,,,,11,False
HOBE,SMOS-BEC,Y2015-M02,anomaly,,,,,,0,
HOBE,SMOS-BEC,Y2016-M02,anomaly,0.397970172432858,0.060012479792282525,,,,23,False
HOBE,SMOS-BEC,Y2017-M02,anomaly,0.4107092049573207,0.1632994100453382,,,,13,False
HOBE,SMOS-BEC,Y2018-M02,anomaly,0.3713775266008107,0.5382536027116935,,,,5,False
HOBE,SMOS-BEC,Y2015-M03,anomaly,,,,,,0,
HOBE,SMOS-BEC,Y2016-M03,anomaly,0.21046350321376728,0.2557714476025678,,,,31,False
HOBE,SMOS-BEC,Y2017-M03,anomaly,0.058675145454109776,0.6985072604835022,,,,46,False
HOBE,SMOS-BEC,Y2018-M03,anomaly,,,,,,0,
HOBE,SMOS-BEC,Y2015-M04,anomaly,0.2477695680068659,0.04838317493428048,,,,64,True
HOBE,SMOS-BEC,Y2016-M04,anomaly,0.12546261663629066,0.3480337923209367,,,,58,False
HOBE,SMOS-BEC,Y2017-M04,anomaly,0.1761860227262994,0.18193402738410305,,,,59,False
HOBE,SMOS-BEC,Y2018-M04,anomaly,-0.030260520567009324,0.8716236090213466,,,,31,False
HOBE,SMOS-BEC,Y2015-M05,anomaly,-0.015997773663561685,0.8611634627785361,,,,122,False
HOBE,SMOS-BEC,Y2016-M05,anomaly,0.043185642713684684,0.6497011257201675,,,,113,False
HOBE,SMOS-BEC,Y2017-M05,anomaly,0.10916757387579264,0.2392911703646345,,,,118,False
HOBE,SMOS-BEC,Y2018-M05,anomaly,0.19685639905650398,0.07268701488999191,,,,84,False
HOBE,SMOS-BEC,Y2015-M06,anomaly,0.02610743266075032,0.7743895806249276,,,,123,False
HOBE,SMOS-BEC,Y2016-M06,anomaly,0.20606816285328555,0.02061510906660841,,,,126,True
HOBE,SMOS-BEC,Y2017-M06,anomaly,0.2675399351256237,0.003543561671235772,,,,117,True
HOBE,SMOS-BEC,Y2018-M06,anomaly,0.15085478650568418,0.10447616289786826,,,,117,False
HOBE,SMOS-BEC,Y2015-M07,anomaly,0.10696379463269184,0.18383179456756987,,,,156,False
HOBE,SMOS-BEC,Y2016-M07,anomaly,0.08704739529324099,0.28950778210442096,,,,150,False
HOBE,SMOS-BEC,Y2017-M07,anomaly,-0.18374098254077548,0.03098729875939598,,,,138,True
HOBE,SMOS-BEC,Y2018-M07,anomaly,0.13008497568990215,0.13559403234988726,,,,133,False
HOBE,SMOS-BEC,Y2015-M08,anomaly,0.266669096552864,0.0008971995467850148,,,,152,True
HOBE,SMOS-BEC,Y2016-M08,anomaly,-0.07650054269677657,0.3604244147137732,,,,145,False
HOBE,SMOS-BEC,Y2017-M08,anomaly,0.10018455161607936,0.22569840810357614,,,,148,False
HOBE,SMOS-BEC,Y2018-M08,anomaly,-0.05823952769897212,0.5222661913677963,,,,123,False
HOBE,SMOS-BEC,Y2015-M09,anomaly,0.15837711596892273,0.05054645478169927,,,,153,False
HOBE,SMOS-BEC,Y2016-M09,anomaly,0.17846498028944835,0.03296156292228577,,,,143,True
HOBE,SMOS-BEC,Y2017-M09,anomaly,0.1363927093829358,0.109373264066013,,,,139,False
HOBE,SMOS-BEC,Y2018-M09,anomaly,0.17572370381039304,0.059185128839626275,,,,116,False
HOBE,SMOS-BEC,Y2015-M10,anomaly,0.2453991906894583,0.006667984898363914,,,,121,True
HOBE,SMOS-BEC,Y2016-M10,anomaly,-0.04831669688896583,0.5895880862530416,,,,127,False
HOBE,SMOS-BEC,Y2017-M10,anomaly,0.1089046803382724,0.26878041662457863,,,,105,False
HOBE,SMOS-BEC,Y2018-M10,anomaly,-0.2190026936071024,0.035957045071264605,,,,92,True
HOBE,SMOS-BEC,Y2015-M11,anomaly,0.09886503041605924,0.4333148521986384,,,,65,False
HOBE,SMOS-BEC,Y2016-M11,anomaly,-0.0507772817572295,0.8054195880606193,,,,26,False
HOBE,SMOS-BEC,Y2017-M11,anomaly,0.2033872419273993,0.16559260129732806,,,,48,False
HOBE,SMOS-BEC,Y2018-M11,anomaly,0.13921673559812936,0.2929850874186639,,,,59,False
HOBE,SMOS-BEC,Y2015-M12,anomaly,-0.12205767583078643,0.4530778223738085,,,,40,False
HOBE,SMOS-BEC,Y2016-M12,anomaly,-0.09459354824056597,0.6127381805699745,,,,31,False
HOBE,SMOS-BEC,Y2017-M12,anomaly,-0.09249594789278112,0.6746614262614092,,,,23,False
HOBE,SMOS-BEC,Y2018-M12,anomaly,0.3574024234526838,0.20964342589260576,,,,14,False
HOBE,SMOS-BEC,No-Timefilter,anomaly,0.2309469216592021,4.004545585818308e-174,,,,14441,True
HOBE,SMOS-BEC,Y2015,anomaly,0.2290277179714122,1.845947844745807e-44,,,,3634,True
HOBE,SMOS-BEC,Y2016,anomaly,0.2107589497530703,2.820941474186972e-40,,,,3887,True
HOBE,SMOS-BEC,Y2017,anomaly,0.2242610503271345,3.013490857288827e-46,,,,3953,True
HOBE,SMOS-BEC,Y2018,anomaly,0.3064111937446413,1.5865482252679371e-65,,,,2967,True
HOBE,SMOS-BEC,winter,anomaly,0.19171808479765787,2.413028162420946e-27,,,,3136,True
HOBE,SMOS-BEC,spring,anomaly,0.36824317243503657,4.72681140329396e-105,,,,3254,True
HOBE,SMOS-BEC,summer,anomaly,0.2939288727537653,4.118889404438433e-88,,,,4385,True
HOBE,SMOS-BEC,fall,anomaly,0.1819634768575492,1.1661739160898215e-28,,,,3666,True
HOBE,SMOS-BEC,Y2015-winter,anomaly,0.07437995159247407,0.14731631181079569,,,,381,False
HOBE,SMOS-BEC,Y2016-winter,anomaly,0.1850579235698593,3.936293153107888e-09,,,,997,True
HOBE,SMOS-BEC,Y2017-winter,anomaly,0.2202727916295925,7.369171287225738e-12,,,,946,True
HOBE,SMOS-BEC,Y2018-winter,anomaly,0.2737104276413236,2.0277254324557287e-15,,,,812,True
HOBE,SMOS-BEC,Y2015-spring,anomaly,0.5407405620385165,5.93061671910891e-69,,,,893,True
HOBE,SMOS-BEC,Y2016-spring,anomaly,0.3647386735880248,7.3527336847531955e-28,,,,841,True
HOBE,SMOS-BEC,Y2017-spring,anomaly,0.19396819854941805,5.202605254306504e-09,,,,892,True
HOBE,SMOS-BEC,Y2018-spring,anomaly,0.3772633496260624,1.1281483772229144e-22,,,,628,True
HOBE,SMOS-BEC,Y2015-summer,anomaly,0.3133206874857867,2.448135846567152e-32,,,,1359,True
HOBE,SMOS-BEC,Y2016-summer,anomaly,0.23105178865268414,2.7172370669883236e-15,,,,1141,True
HOBE,SMOS-BEC,Y2017-summer,anomaly,0.3080691824754201,7.76341623465464e-23,,,,973,True
HOBE,SMOS-BEC,Y2018-summer,anomaly,0.3211753509365345,2.5016806822015412e-23,,,,912,True
HOBE,SMOS-BEC,Y2015-fall,anomaly,0.12716978394061235,5.4640290442971335e-05,,,,1001,True
HOBE,SMOS-BEC,Y2016-fall,anomaly,0.3313908365944069,1.0294484553718927e-24,,,,908,True
HOBE,SMOS-BEC,Y2017-fall,anomaly,0.1943822103831576,3.4736979858313056e-11,,,,1142,True
HOBE,SMOS-BEC,Y2018-fall,anomaly,0.31593951366347905,1.0105441270553231e-15,,,,615,True
HOBE,SMOS-BEC,M01,anomaly,0.12648238713993454,0.0007967905481988112,,,,700,True
HOBE,SMOS-BEC,M02,anomaly,0.2499590306913367,7.864108058933892e-14,,,,868,True
HOBE,SMOS-BEC,M03,anomaly,0.2483591359887524,2.966816872269208e-10,,,,626,True
HOBE,SMOS-BEC,M04,anomaly,0.3796763420425017,2.3172280760599938e-38,,,,1080,True
HOBE,SMOS-BEC,M05,anomaly,0.4252305144380303,5.238455223603563e-69,,,,1548,True
HOBE,SMOS-BEC,M06,anomaly,0.3698566816708296,4.3532047419658425e-56,,,,1695,True
HOBE,SMOS-BEC,M07,anomaly,0.3031703491412029,4.8694054539932065e-34,,,,1537,True
HOBE,SMOS-BEC,M08,anomaly,0.17780468673643365,1.2058398510012835e-09,,,,1153,True
HOBE,SMOS-BEC,M09,anomaly,0.2673611301013873,1.0165664775660915e-16,,,,932,True
HOBE,SMOS-BEC,M10,anomaly,0.1800282167357218,9.975441592330895e-11,,,,1272,True
HOBE,SMOS-BEC,M11,anomaly,0.1438541806066031,3.3046966078615676e-08,,,,1462,True
HOBE,SMOS-BEC,M12,anomaly,0.16289511594458428,8.666243756566208e-11,,,,1568,True
HOBE,SMOS-BEC,Y2015-M01,anomaly,,,,,,0,
HOBE,SMOS-BEC,Y2016-M01,anomaly,0.0769377763282431,0.3526658703564112,,,,148,False
HOBE,SMOS-BEC,Y2017-M01,anomaly,0.13393564972720529,0.02607842043045762,,,,276,True
HOBE,SMOS-BEC,Y2018-M01,anomaly,0.32986681891261704,1.9863994537571908e-08,,,,276,True
HOBE,SMOS-BEC,Y2015-M02,anomaly,,,,,,0,
HOBE,SMOS-BEC,Y2016-M02,anomaly,0.2483222318006253,2.537843318903414e-07,,,,420,True
HOBE,SMOS-BEC,Y2017-M02,anomaly,0.4740923551821008,1.2244509679175674e-15,,,,254,True
HOBE,SMOS-BEC,Y2018-M02,anomaly,0.3362314841787281,1.641523946348133e-06,,,,194,True
HOBE,SMOS-BEC,Y2015-M03,anomaly,,,,,,0,
HOBE,SMOS-BEC,Y2016-M03,anomaly,0.14728557176370685,0.022190781576220914,,,,241,True
HOBE,SMOS-BEC,Y2017-M03,anomaly,0.12825627505062445,0.03839082473141081,,,,261,True
HOBE,SMOS-BEC,Y2018-M03,anomaly,0.33430308069937564,0.00014781213285738518,,,,124,True
HOBE,SMOS-BEC,Y2015-M04,anomaly,0.3985640553940717,1.2952179719966517e-15,,,,372,True
HOBE,SMOS-BEC,Y2016-M04,anomaly,0.4772366223425993,1.8586058232218201e-13,,,,212,True
HOBE,SMOS-BEC,Y2017-M04,anomaly,0.2631248441102859,1.3226046026490104e-05,,,,267,True
HOBE,SMOS-BEC,Y2018-M04,anomaly,0.35434846558295663,3.530854955197716e-08,,,,229,True
HOBE,SMOS-BEC,Y2015-M05,anomaly,0.6472250003062576,3.589271505639018e-63,,,,521,True
HOBE,SMOS-BEC,Y2016-M05,anomaly,0.4167681602406549,9.802155547815692e-18,,,,388,True
HOBE,SMOS-BEC,Y2017-M05,anomaly,0.1904689186830153,0.0002572514500494895,,,,364,True
HOBE,SMOS-BEC,Y2018-M05,anomaly,0.4492439553565719,4.588772747772807e-15,,,,275,True
HOBE,SMOS-BEC,Y2015-M06,anomaly,0.34715691433244306,1.0133165443293194e-15,,,,504,True
HOBE,SMOS-BEC,Y2016-M06,anomaly,0.3068768986426379,1.489969618432124e-11,,,,463,True
HOBE,SMOS-BEC,Y2017-M06,anomaly,0.4916076303803726,6.104892362957535e-25,,,,387,True
HOBE,SMOS-BEC,Y2018-M06,anomaly,0.3151223793728325,2.681221277649123e-09,,,,341,True
HOBE,SMOS-BEC,Y2015-M07,anomaly,0.3619368067669211,4.801558806624865e-17,,,,504,True
HOBE,SMOS-BEC,Y2016-M07,anomaly,0.3333749658526548,7.283589740110942e-12,,,,401,True
HOBE,SMOS-BEC,Y2017-M07,anomaly,0.28185833806743416,4.339348885425866e-07,,,,311,True
HOBE,SMOS-BEC,Y2018-M07,anomaly,0.08454647850482781,0.13064252077014726,,,,321,False
HOBE,SMOS-BEC,Y2015-M08,anomaly,0.11825205097019224,0.026737632480278845,,,,351,True
HOBE,SMOS-BEC,Y2016-M08,anomaly,-0.08648411559186234,0.15112626535911514,,,,277,False
HOBE,SMOS-BEC,Y2017-M08,anomaly,0.07798364498708417,0.19729862555970865,,,,275,False
HOBE,SMOS-BEC,Y2018-M08,anomaly,0.4406058892948176,2.6909855599882483e-13,,,,250,True
HOBE,SMOS-BEC,Y2015-M09,anomaly,0.27174966323288696,1.7757917768478942e-06,,,,300,True
HOBE,SMOS-BEC,Y2016-M09,anomaly,0.144703759745483,0.02558918619263621,,,,238,True
HOBE,SMOS-BEC,Y2017-M09,anomaly,0.29745269058351553,3.3033496353252322e-06,,,,236,True
HOBE,SMOS-BEC,Y2018-M09,anomaly,0.3774751697010556,1.0123514240380017e-06,,,,158,True
HOBE,SMOS-BEC,Y2015-M10,anomaly,0.14468331354539438,0.00868670497228757,,,,328,True
HOBE,SMOS-BEC,Y2016-M10,anomaly,0.2373864096732688,5.7730526730315244e-06,,,,357,True
HOBE,SMOS-BEC,Y2017-M10,anomaly,0.16973575186738565,0.0004338679563672541,,,,426,True
HOBE,SMOS-BEC,Y2018-M10,anomaly,0.3283694237240261,2.1130002487217727e-05,,,,161,True
HOBE,SMOS-BEC,Y2015-M11,anomaly,0.09734346402976564,0.06035830564961753,,,,373,False
HOBE,SMOS-BEC,Y2016-M11,anomaly,0.4517879355470543,3.7798469609020146e-17,,,,313,True
HOBE,SMOS-BEC,Y2017-M11,anomaly,0.05936248891317359,0.19417699178692385,,,,480,False
HOBE,SMOS-BEC,Y2018-M11,anomaly,0.258632617272326,6.550751498949327e-06,,,,296,True
HOBE,SMOS-BEC,Y2015-M12,anomaly,0.07437995159247407,0.14731631181079569,,,,381,False
HOBE,SMOS-BEC,Y2016-M12,anomaly,0.30412604582317154,1.2445224431274616e-10,,,,429,True
HOBE,SMOS-BEC,Y2017-M12,anomaly,0.1165777110825776,0.017374313620040986,,,,416,True
HOBE,SMOS-BEC,Y2018-M12,anomaly,0.4322240257340687,5.3304488639830056e-17,,,,342,True
HOBE,SMOS-IC,No-Timefilter,absolute,0.06210093619682917,9.412482091433723e-06,0.02391102472432466,0.18492176609567434,0.18336936077920987,5082,True
HOBE,SMOS-IC,Y2015,absolute,0.022156238854219603,0.4703229143042652,0.045070436996710594,0.20161044264959105,0.19650808200755912,1064,False
HOBE,SMOS-IC,Y2016,absolute,-0.00882545094970705,0.7402965915175861,0.026658744857755046,0.19988912487973134,0.19810344158493048,1413,False
HOBE,SMOS-IC,Y2017,absolute,0.07040550446852928,0.008789847134891147,0.012460059497840265,0.1698456932663994,0.1693880351100812,1384,True
HOBE,SMOS-IC,Y2018,absolute,0.0490345471405932,0.08677138276094623,0.015272198079851806,0.16724838138189144,0.16654963536637474,1221,False
HOBE,SMOS-IC,winter,absolute,0.03200908430559772,0.2834063341594969,0.07097786415815008,0.19141385418888746,0.17776784404101845,1125,False
HOBE,SMOS-IC,spring,absolute,-0.025071577332500164,0.37733238199207664,0.05653312020185105,0.2071675948010319,0.1993048385159969,1242,False
HOBE,SMOS-IC,summer,absolute,0.1450538746068216,7.256412709811504e-08,-0.01798061332694001,0.1714204453833016,0.17047482699740907,1366,True
HOBE,SMOS-IC,fall,absolute,0.005553898268038157,0.8385096887332067,-0.0029554388547071713,0.17029313961686726,0.17026749185251402,1349,False
HOBE,SMOS-IC,Y2015-winter,absolute,-0.2705959194241505,0.002368693105442745,0.051743389879032285,0.22155137740814795,0.2154243125445085,124,True
HOBE,SMOS-IC,Y2016-winter,absolute,-0.0541985293328443,0.3085232252025545,0.07968797064312055,0.2088283584927592,0.1930261916050811,355,False
HOBE,SMOS-IC,Y2017-winter,absolute,0.13623524766260886,0.01353286437895768,0.08004217005613112,0.18403036532314024,0.16571187758779948,328,True
HOBE,SMOS-IC,Y2018-winter,absolute,0.012141216267166764,0.8292494697355165,0.059405205900000015,0.1639038377909846,0.1527595808929574,318,False
HOBE,SMOS-IC,Y2015-spring,absolute,0.008401244631580403,0.9027549127138056,0.09098560290887853,0.21797001242040984,0.19807207369506055,214,False
HOBE,SMOS-IC,Y2016-spring,absolute,-0.18444988922660727,0.0005643726976707433,0.049841538825722564,0.2333073301235604,0.22792132698996814,346,True
HOBE,SMOS-IC,Y2017-spring,absolute,-0.0928490411771948,0.07809951971532549,0.042998117848199485,0.17378575749506558,0.1683824556467986,361,False
HOBE,SMOS-IC,Y2018-spring,absolute,0.002637845752503164,0.9624521729268556,0.055999137979124584,0.20432254765377367,0.1964988550229329,321,False
HOBE,SMOS-IC,Y2015-summer,absolute,0.13984115691754662,0.007624394083471998,0.016254663493112886,0.1824373506570712,0.18171178505946395,363,True
HOBE,SMOS-IC,Y2016-summer,absolute,0.13878247321545312,0.00874068699279317,-0.023292448196629182,0.1847231700482568,0.18324876919009453,356,True
HOBE,SMOS-IC,Y2017-summer,absolute,0.06567409228418754,0.2271183940969932,-0.033843305045882344,0.1622360258453528,0.1586668169015353,340,False
HOBE,SMOS-IC,Y2018-summer,absolute,0.16204102553539942,0.0044210858728157935,-0.034733307423452736,0.1505836154100944,0.14652311280273544,307,True
HOBE,SMOS-IC,Y2015-fall,absolute,0.015860310688127127,0.7632953631859553,0.04453829958402201,0.20268456290387676,0.19773055380921653,363,False
HOBE,SMOS-IC,Y2016-fall,absolute,-0.001971437201245473,0.9704322062659602,0.001198078735955066,0.16755690443962926,0.1675526210858353,356,False
HOBE,SMOS-IC,Y2017-fall,absolute,-0.02590041291645515,0.6267107632594688,-0.03668931341126763,0.15891242692893073,0.15461905999537226,355,False
HOBE,SMOS-IC,Y2018-fall,absolute,0.01315446815703012,0.8280852637509541,-0.02747672557454542,0.13815101792486384,0.13539103849729925,275,False
HOBE,SMOS-IC,M01,absolute,0.09536983048379856,0.07775745547742273,0.08700355521354812,0.18812954009480493,0.16680259361438565,343,False
HOBE,SMOS-IC,M02,absolute,-0.08448123557330575,0.12854686407243748,0.08180812277910092,0.1994224737862541,0.18187015725068464,325,False
HOBE,SMOS-IC,M03,absolute,-0.20491724316270135,0.00013242702273848174,0.07692647313235862,0.2092147769572753,0.1945588359049749,343,True
HOBE,SMOS-IC,M04,absolute,-0.03914275479235064,0.4203394811414381,0.0722530339584507,0.20781740792434752,0.1948526985191471,426,False
HOBE,SMOS-IC,M05,absolute,-0.05913235501994921,0.19922435367913674,0.027586812980972455,0.2050790385537232,0.20321510722304167,473,False
HOBE,SMOS-IC,M06,absolute,0.18124449085800365,0.00013199429627748803,-0.013534725770454559,0.17083287064538846,0.17029586281311299,440,True
HOBE,SMOS-IC,M07,absolute,0.2007973792151051,1.0805338063043583e-05,-0.019361089642706164,0.16925065530649447,0.16813962212853015,473,True
HOBE,SMOS-IC,M08,absolute,0.042085263425543584,0.37150632017352775,-0.020857490208829987,0.1742185905591728,0.17296555263581606,453,False
HOBE,SMOS-IC,M09,absolute,0.06537242232708287,0.16719116901657385,-0.023984403017857148,0.16468206154189224,0.16292614831746496,448,False
HOBE,SMOS-IC,M10,absolute,-0.029610780970920236,0.5282261968382888,-0.005917906607456168,0.17192886227291776,0.17182698293296475,456,False
HOBE,SMOS-IC,M11,absolute,-0.02378837094312597,0.6167402037817739,0.021250990898876443,0.174121736529715,0.17282006399124886,445,False
HOBE,SMOS-IC,M12,absolute,-0.03444374509378778,0.4626290807867719,0.051247785200140034,0.18801297296879274,0.18089373266269976,457,False
HOBE,SMOS-IC,Y2015-M01,absolute,,,,,,0,
HOBE,SMOS-IC,Y2016-M01,absolute,0.15852689840865192,0.08115782148579741,0.08988128930940162,0.17394132513903718,0.148919234564256,122,False
HOBE,SMOS-IC,Y2017-M01,absolute,0.04199289429084886,0.6798266501222929,0.13065251679292927,0.22701555704889656,0.18565016293527487,99,False
HOBE,SMOS-IC,Y2018-M01,absolute,0.034815031265682445,0.7034248768169696,0.048705762131147516,0.16561986673784695,0.1582962065037765,122,False
HOBE,SMOS-IC,Y2015-M02,absolute,,,,,,0,
